_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
37,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to permanently extend the research credit.,False,False,111,,REFERRED,Taxation,s
38,2009-01-06 00:01:00,"A bill to establish a United States Boxing Commission to administer the Act, and for other purposes.",False,False,111,Professional Boxing Amendments Act of 2009,REPORTED,Sports and recreation,s
39,2009-01-06 00:01:00,"A bill to repeal section 10(f) of Public Law 93-531, commonly known as the ""Bennett Freeze"".",True,True,111,,ENACTED:SIGNED,Native Americans,s
40,2009-01-06 00:01:00,"A bill to designate Fossil Creek, a tributary of the Verde River in the State of Arizona, as a component of the National Wild and Scenic Rivers System.",False,False,111,Fossil Creek Wild and Scenic River Act,REFERRED,Public lands and natural resources,s
41,2009-01-06 00:01:00,"A bill to require a 50-hour workweek for Federal prison inmates, to reform inmate work programs, and for other purposes.",False,False,111,POWER Act,REFERRED,Crime and law enforcement,s
42,2009-01-06 00:01:00,"A bill to amend title II of the Social Security Act to preserve and protect Social Security benefits of American workers and to help ensure greater congressional oversight of the Social Security system by requiring that both Houses of Congress approve a totalization agreement before the agreement, giving foreign workers Social Security benefits, can go into effect.",False,False,111,Social Security Totalization Agreement Reform Act of 2009,REFERRED,Social welfare,s
43,2009-01-06 00:01:00,A bill to make the moratorium on Internet access taxes and multiple and discriminatory taxes on electronic commerce permanent.,False,False,111,Permanent Internet Tax Freedom Act of 2009,REFERRED,Taxation,s
44,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to treat income earned by mutual funds from exchange-traded funds holding precious metal bullion as qualifying income.,False,False,111,,REFERRED,Taxation,s
45,2009-01-06 00:01:00,A bill to improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery system.,False,False,111,MCAP Act,REFERRED,Law,s
46,2009-01-06 00:01:00,A bill to amend title XVIII of the Social Security Act to repeal the Medicare outpatient rehabilitation therapy caps.,False,False,111,Medicare Access to Rehabilitation Services Act of 2009,REFERRED,Health,s
47,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to repeal the excise tax on telephone and other communication services.,False,False,111,Telephone Excise Tax Repeal Act of 2009,REFERRED,Taxation,s
48,2009-01-06 00:01:00,"A bill to amend the Help America Vote Act of 2002 to require new voting systems to provide a voter-verified permanent record, to develop better accessible voting machines for individuals with disabilities, and for other purposes.",False,False,111,Voting Integrity and Verification Act of 2009,REFERRED,Government operations and politics,s
49,2009-01-06 00:01:00,A bill to help Federal prosecutors and investigators combat public corruption by strengthening and clarifying the law.,False,False,111,Public Corruption Prosecution Improvements Act,REPORTED,Crime and law enforcement,s
50,2009-01-06 00:01:00,"A bill to amend chapter 81 of title 5, United States Code, to authorize the use of clinical social workers to conduct evaluations to determine work-related emotional and mental illnesses.",False,False,111,Clinical Social Workers' Recognition Act of 2009,REFERRED,Government operations and politics,s
51,2009-01-06 00:01:00,"A bill to amend title 10, United States Code, to recognize the United States Military Cancer Institute as an establishment within the Uniformed Services University of the Health Sciences, to require the Institute to promote the health of members of the Armed Forces and their dependents by enhancing cancer research and treatment, to provide for a study of the epidemiological causes of cancer among various ethnic groups for cancer prevention and early detection efforts, and for other purposes.",False,False,111,,REFERRED,Armed forces and national security,s
52,2009-01-06 00:01:00,A bill to amend title XIX of the Social Security Act to provide 100 percent reimbursement for medical assistance provided to a Native Hawaiian through a Federally-qualified health center or a Native Hawaiian health care system.,False,False,111,Native Hawaiian Medicaid Coverage Act of 2009,REFERRED,Health,s
53,2009-01-06 00:01:00,A bill to amend title XIX of the Social Security Act to provide for coverage of services provided by nursing school clinics under State Medicaid programs.,False,False,111,Nursing School Clinics Act of 2009,REFERRED,Health,s
54,2009-01-06 00:01:00,"A bill to amend title XVIII of the Social Security Act to provide for patient protection by establishing minimum nurse staffing ratios at certain Medicare providers, and for other purposes.",False,False,111,Registered Nurse Safe Staffing Act of 2009,REFERRED,Health,s
55,2009-01-06 00:01:00,A bill to amend title XVIII of the Social Security Act to provide improved reimbursement for clinical social worker services under the Medicare program.,False,False,111,Equity for Clinical Social Workers Act of 2009,REFERRED,Health,s
56,2009-01-06 00:01:00,A bill to amend title XVIII of the Social Security Act to remove the restriction that a clinical psychologist or clinical social worker provide services in a comprehensive outpatient rehabilitation facility to a patient only under the care of a physician.,False,False,111,Autonomy for Psychologists and Social Workers Act of 2009,REFERRED,Health,s
57,2009-01-06 00:01:00,"A bill to amend title VII of the Public Health Service Act to establish a psychology post-doctoral fellowship program, and for other purposes.",False,False,111,Psychologists in the Service of the Public Act of 2009,REFERRED,Health,s
58,2009-01-06 00:01:00,"A bill to amend the Internal Revenue Code of 1986 to modify the application of the tonnage tax on vessels operating in the dual United States domestic and foreign trades, and for other purposes.",False,False,111,,REFERRED,Taxation,s
59,2009-01-06 00:01:00,A bill to amend title VII of the Public Health Service Act to make certain graduate programs in professional psychology eligible to participate in various health professions loan programs.,False,False,111,Strengthen the Public Health Service Act,REFERRED,Health,s
60,2009-01-06 00:01:00,A bill to prohibit the sale and counterfeiting of Presidential inaugural tickets.,False,True,111,,PASS_OVER:SENATE,Crime and law enforcement,s
61,2009-01-06 00:01:00,"A bill to amend title 11 of the United States Code with respect to modification of certain mortgages on principal residences, and for other purposes.",False,False,111,Helping Families Save Their Homes in Bankruptcy Act of 2009,REFERRED,Finance and financial sector,s
62,2009-01-06 00:01:00,A bill to prevent the Federal Communications Commission from repromulgating the fairness doctrine.,False,False,111,Broadcaster Freedom Act of 2009,REFERRED,"Science, technology, communications",s
63,2009-01-06 00:01:00,A bill to amend title XIX of the Social Security Act to improve access to advanced practice nurses and physicians assistants under the Medicaid Program.,False,False,111,Medicaid Advanced Practice Nurses and Physician Assistants Access Act of 2009,REFERRED,Health,s
64,2009-01-06 00:01:00,A bill to amend the Emergency Economic Stabilization Act to require approval by the Congress for certain expenditures for the Troubled Asset Relief Program.,False,False,111,,REFERRED,Finance and financial sector,s
65,2009-01-06 00:01:00,A bill to provide relief to the Pottawatomi Nation in Canada for settlement of certain claims against the United States.,False,False,111,,REFERRED,Government operations and politics,s
66,2009-01-06 00:01:00,"A bill to amend title 10, United States Code, to permit former members of the Armed Forces who have a service-connected disability rated as total to travel on military aircraft in the same manner and to the same extent as retired members of the Armed Forces are entitled to travel on such aircraft.",False,False,111,,REFERRED,Armed forces and national security,s
67,2009-01-06 00:01:00,"A bill to amend title 10, United States Code, to authorize certain disabled former prisoners of war to use Department of Defense commissary and exchange stores.",False,False,111,,REFERRED,Armed forces and national security,s
68,2009-01-06 00:01:00,A bill to require the Secretary of the Army to determine the validity of the claims of certain Filipinos that they performed military service on behalf of the United States during World War II.,False,False,111,,REFERRED,Armed forces and national security,s
69,2009-01-06 00:01:00,"A bill to establish a fact-finding Commission to extend the study of a prior Commission to investigate and determine facts and circumstances surrounding the relocation, internment, and deportation to Axis countries of Latin Americans of Japanese descent from December 1941 through February 1948, and the impact of those actions by the United States, and to recommend appropriate remedies, and for other purposes.",False,False,111,Commission on Wartime Relocation and Internment of Latin Americans of Japanese Descent Act,REPORTED,"Civil rights and liberties, minority issues",s
70,2009-01-06 00:01:00,"A bill to restore the traditional day of observance of Memorial Day, and for other purposes.",False,False,111,,REFERRED,Government operations and politics,s
71,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to repeal the excise tax on telephone and other communications services.,False,False,111,Telephone Excise Tax Repeal Act of 2009,REFERRED,Taxation,s
72,2009-01-06 00:01:00,A bill to reauthorize the programs of the Department of Housing and Urban Development for housing assistance for Native Hawaiians.,False,False,111,Hawaiian Homeownership Opportunity Act of 2009,REFERRED,Native Americans,s
73,2009-01-06 00:01:00,"A bill to establish a systematic mortgage modification program at the Federal Deposit Insurance Corporation, and for other purposes.",False,False,111,Systematic Foreclosure Prevention and Mortgage Modification Act,REFERRED,Housing and community development,s
74,2009-01-06 00:01:00,A bill to provide permanent tax relief from the marriage penalty.,False,False,111,Permanent Marriage Penalty Relief Act of 2009,REFERRED,Taxation,s
75,2009-01-06 00:01:00,A bill to amend title XVIII of the Social Security Act to require the use of generic drugs under the Medicare part D prescription drug program when available unless the brand name drug is determined to be medically necessary.,False,False,111,Generics First Act of 2009,REFERRED,Health,s
76,2009-01-06 00:01:00,A bill to amend the Native Hawaiian Health Care Improvement Act to revise and extend that Act.,False,False,111,Native Hawaiian Health Care Improvement Reauthorization Act of 2009,REFERRED,Native Americans,s
77,2009-01-06 00:01:00,A bill to amend title XXI of the Social Security Act to provide for equal coverage of mental health services under the State Children's Health Insurance Program.,False,False,111,Children's Mental Health Parity Act,REFERRED,Health,s
78,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide a full exclusion for gain from certain small business stocks.,False,False,111,Invest in Small Business Act of 2009,REFERRED,Taxation,s
79,2009-01-06 00:01:00,A bill to amend the Social Security Act to establish a Federal Reinsurance Program for Catastrophic Health Care Costs.,False,False,111,"Healthy Businesses, Healthy Workers Reinsurance Act of 2009",REFERRED,Health,s
80,2009-01-06 00:01:00,"A bill to amend the Federal Food, Drug, and Cosmetic Act with respect to the importation of prescription drugs, and for other purposes.",False,False,111,Pharmaceutical Market Access Act of 2009,REFERRED,Health,s
81,2009-01-06 00:01:00,"A bill to amend title II of the Social Security Act to allow workers who attain age 65 after 1981 and before 1992 to choose either lump sum payments over four years totaling $5,000 or an improved benefit computation formula under a new 10-year rule governing the transition to the changes in benefit computation rules enacted in the Social Security Amendments of 1977, and for other purposes.",False,False,111,Notch Fairness Act of 2009,REFERRED,Social welfare,s
82,2009-01-06 00:01:00,"A bill to amend title XXI of the Social Security Act to reauthorize the State Children's Health Insurance Program, to limit income eligibility expansions under that program until the lowest income eligible individuals are enrolled, and for other purposes.",False,False,111,Enhancing Health Care Coverage for Children Act,REFERRED,Health,s
83,2009-01-06 00:01:00,"A bill to amend the Internal Revenue Code of 1986 to expand the Coverdell education savings accounts to allow home school education expenses, and for other purposes.",False,False,111,,REFERRED,Taxation,s
84,2009-01-06 00:01:00,"A bill to close the loophole that allowed the 9/11 hijackers to obtain credit cards from United States banks that financed their terrorist activities, to ensure that illegal immigrants cannot obtain credit cards to evade United States immigration laws, and for other purposes.",False,False,111,,REFERRED,Finance and financial sector,s
85,2009-01-06 00:01:00,A bill to amend title X of the Public Health Service Act to prohibit family planning grants from being awarded to any entity that performs abortions.,False,False,111,Title X Family Planning Act,REFERRED,Health,s
86,2009-01-06 00:01:00,A bill to establish a procedure to safeguard the Social Security Trust Funds.,False,False,111,Social Security Lock-Box Act of 2009,REFERRED,Social welfare,s
87,2009-01-06 00:01:00,A bill to amend the procedures regarding military recruiter access to secondary school student recruiting information.,False,False,111,,REFERRED,Education,s
88,2009-01-06 00:01:00,A bill to amend part B of the Individuals with Disabilities Education Act to provide full Federal funding of such part.,False,False,111,IDEA Full Funding Act,REFERRED,Education,s
89,2009-01-06 00:01:00,"A bill to authorize the Moving to Work Charter program to enable public housing agencies to improve the effectiveness of Federal housing assistance, and for other purposes.",False,False,111,Moving to Work Charter Program Act of 2009,REFERRED,Housing and community development,s
90,2009-01-06 00:01:00,A bill to preserve open competition and Federal Government neutrality towards the labor relations of Federal Government contractors on Federal and federally funded construction projects.,False,False,111,Government Neutrality in Contracting Act,REFERRED,Government operations and politics,s
91,2009-01-06 00:01:00,"A bill to reduce the amount of financial assistance provided to the Government of Mexico in response to the illegal border crossings from Mexico into the United States, which serve to dissipate the political discontent with the higher unemployment rate within Mexico.",False,False,111,,REFERRED,International affairs,s
92,2009-01-06 00:01:00,A bill to ensure the safety of seafood and seafood products being imported into the United States.,False,False,111,Imported Seafood Safety Enhancement Act of 2009,REFERRED,Agriculture and food,s
93,2009-01-06 00:01:00,"A bill to provide quality, affordable health insurance for small employers and individuals.",False,False,111,Small Business Empowerment Act,REFERRED,Health,s
94,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide for a nonrefundable tax credit for long-term care insurance premiums.,False,False,111,Long-Term Care Family Accessibility Act,REFERRED,Taxation,s
95,2009-01-06 00:01:00,A bill to prohibit appropriated funds from being used in contravention of section 642(a) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996.,False,False,111,,REFERRED,Immigration,s
96,2009-01-06 00:01:00,A bill to prohibit certain abortion-related discrimination in governmental activities.,False,False,111,Abortion Non-Discrimination Act of 2009,REFERRED,Health,s
97,2009-01-06 00:01:00,A bill to amend title IV of the Social Security Act to require States to implement a drug testing program for applicants for and recipients of assistance under the Temporary Assistance for Needy Families (TANF) program.,False,False,111,Drug Free Families Act of 2009,REFERRED,Social welfare,s
98,2009-01-06 00:01:00,A bill to impose admitting privilege requirements with respect to physicians who perform abortions.,False,False,111,Pregnant Women Health and Safety Act,REFERRED,Health,s
99,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide a Federal income tax credit for certain stem cell research expenditures.,False,False,111,Ethical Stem Cell Research Tax Credit Act of 2009,REFERRED,Taxation,s
100,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide a tax deduction for itemizers and nonitemizers for expenses relating to home schooling.,False,False,111,Home School Opportunities Make Education Sound Act of 2009,REFERRED,Taxation,s
101,2009-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to allow expenses relating to all home schools to be qualified education expenses for purposes of a Coverdell education savings account.,False,False,111,,REFERRED,Taxation,s
102,2009-01-06 00:01:00,A bill to repeal the provision of law that provides automatic pay adjustments for Members of Congress.,False,False,111,,REFERRED,Congress,s
103,2009-01-06 00:01:00,A bill to require disclosure and payment of noncommercial air travel in the Senate.,False,False,111,,REFERRED,Congress,s
104,2009-01-06 00:01:00,A bill to prohibit authorized committees and leadership PACs from employing the spouse or immediate family members of any candidate or Federal office holder connected to the committee.,False,False,111,,REFERRED,Government operations and politics,s
105,2009-01-06 00:01:00,A bill to amend the Ethics in Government Act of 1978 to establish criminal penalties for knowingly and willfully falsifying or failing to file or report certain information required to be reported under that Act.,False,False,111,,REFERRED,Government operations and politics,s
106,2009-01-06 00:01:00,A bill to require that all individuals convicted of a felony under State law provide a DNA sample.,False,False,111,DNA Felony Collection Act of 2009,REFERRED,Crime and law enforcement,s
107,2009-01-06 00:01:00,A bill to authorize funding for the Advancing Justice through DNA Technology initiative.,False,False,111,Funding DNA Technology Initiative Act of 2009,REFERRED,Crime and law enforcement,s
108,2009-01-06 00:01:00,"A bill to prohibit the admission of an alien who was detained as an enemy combatant at Guantanamo Bay, Cuba, unless the President determines that such admission is consistent with the national security of the United States, and for other purposes.",False,False,111,Protection from Enemy Combatants Act,REFERRED,Immigration,s
109,2009-01-06 00:01:00,A bill to designate the Beaver Basin Wilderness at Pictured Rocks National Lakeshore in the State of Michigan.,False,False,111,Beaver Basin Wilderness Act,REFERRED,Public lands and natural resources,s
110,2009-01-06 00:01:00,A bill to provide for the designation of the River Raisin National Battlefield Park in the State of Michigan.,False,False,111,River Raisin National Battlefield Act,REFERRED,Public lands and natural resources,s
111,2009-01-06 00:01:00,A bill for the relief of Joseph Gabra and Sharon Kamel.,False,False,111,,REFERRED,Private legislation,s
112,2009-01-06 00:01:00,A bill to treat certain hospital support organizations as qualified organizations for purposes of determining acquisition indebtedness.,False,False,111,,REFERRED,Taxation,s
113,2009-01-06 00:01:00,"A bill to amend the Public Health Service Act to provide health care practitioners in rural areas with training in preventive health care, including both physical and mental care, and for other purposes.",False,False,111,Rural Preventive Health Care Training Act of 2009,REFERRED,Health,s
114,2009-01-06 00:01:00,A bill to amend the Public Health Service Act to provide for the establishment of a National Center for Social Work Research.,False,False,111,National Center for Social Work Research Act,REFERRED,Social welfare,s
115,2009-01-06 00:01:00,"A bill to amend title II of the Social Security Act to provide that wages earned, and self-employment income derived, by individuals while such individuals were not citizens or nationals of the United States and were illegally in the United States shall not be credited for coverage under the old-age, survivors, and disability insurance program under such title.",False,False,111,,REFERRED,Social welfare,s
116,2009-01-06 00:01:00,"A bill to require the Secretary of the Treasury to allocate $10,000,000,000 of Troubled Asset Relief Program funds to local governments that have suffered significant losses due to highly-rated investments in failed financial institutions.",False,False,111,TARP Assistance for Local Governments Act of 2009,REFERRED,Economics and public finance,s
117,2009-01-06 00:01:00,"A bill to protect the property and security of homeowners who are subject to foreclosure proceedings, and for other purposes.",False,False,111,,REFERRED,Housing and community development,s
118,2009-01-06 00:01:00,"A bill to amend section 202 of the Housing Act of 1959, to improve the program under such section for supportive housing for the elderly, and for other purposes.",True,True,111,Section 202 Supportive Housing for the Elderly Act of 2010,ENACTED:SIGNED,Housing and community development,s
119,2009-01-06 00:01:00,A bill for the relief of Guy Privat Tape and Lou Nazie Raymonde Toto.,False,False,111,,REFERRED,Private legislation,s
120,2009-01-06 00:01:00,A bill for the relief of Denes Fulop and Gyorgyi Fulop.,False,False,111,,REFERRED,Private legislation,s
121,2009-01-06 00:01:00,"A bill for the relief of Esidronio Arreola-Saucedo, Maria Elna Cobian Arreola, Nayely Bibiana Arreola, and Cindy Jael Arreola.",False,False,111,,REFERRED,Private legislation,s
122,2009-01-06 00:01:00,A bill for the relief of Robert Liang and Alice Liang.,False,False,111,,REFERRED,Private legislation,s
123,2009-01-06 00:01:00,"A bill for the relief of Jose Buendia Balderas, Alicia Aranda De Buendia, and Ana Laura Buendia Aranda.",False,False,111,,REFERRED,Private legislation,s
124,2009-01-06 00:01:00,A bill for the relief of Shigeru Yamada.,False,True,111,,PASS_OVER:SENATE,Private legislation,s
125,2009-01-06 00:01:00,A bill for the relief of Alfredo Plascencia Lopez and Maria Del Refugio Plascencia.,False,False,111,,REFERRED,Private legislation,s
126,2009-01-06 00:01:00,A bill for the relief of Claudia Marquez Rico.,False,False,111,,REFERRED,Private legislation,s
127,2009-01-06 00:01:00,A bill for the relief of Jacqueline W. Coats.,False,False,111,,REFERRED,Private legislation,s
128,2009-01-06 00:01:00,"A bill for the relief of Jose Alberto Martinez Moreno, Micaela Lopez Martinez, and Adilene Martinez.",False,False,111,,REFERRED,Private legislation,s
129,2009-01-06 00:01:00,"A bill for the relief of Ruben Mkoian, Asmik Karapetian, and Arthur Mkoyan.",False,False,111,,REFERRED,Private legislation,s
130,2009-01-06 00:01:00,"A bill for the relief of Jorge Rojas Gutierrez, Oliva Gonzalez Gonzalez, and Jorge Rojas Gonzalez.",False,False,111,,REFERRED,Private legislation,s
131,2009-01-06 00:01:00,A bill to amend the Truth in Lending Act to provide for enhanced disclosure under an open end credit plan.,False,False,111,Credit Card Minimum Payment Notification Act of 2009,REFERRED,Finance and financial sector,s
132,2009-01-06 00:01:00,"A bill to increase and enhance law enforcement resources committed to investigation and prosecution of violent gangs, to deter and punish violent gang crime, to protect law-abiding citizens and communities from violent criminals, to revise and enhance criminal penalties for violent crimes, to expand and improve gang prevention programs, and for other purposes.",False,False,111,Gang Abatement and Prevention Act of 2009,REFERRED,Crime and law enforcement,s
133,2009-01-06 00:01:00,"A bill to prohibit any recipient of emergency Federal economic assistance from using such funds for lobbying expenditures or political contributions, to improve transparency, enhance accountability, encourage responsible corporate governance, and for other purposes.",False,False,111,Troubled Asset Relief Program Transparency Reporting Act,REFERRED,Finance and financial sector,s
134,2009-01-06 00:01:00,A bill to amend the National Trails System Act to clarify Federal authority relating to land acquisition from willing sellers for the North Country National Scenic Trail.,False,False,111,North Country National Scenic Trail Willing Seller Act,REFERRED,Public lands and natural resources,s
135,2009-01-06 00:01:00,A bill to decrease the matching funds requirement and authorize additional appropriations for Keweenaw National Historical Park in the State of Michigan.,False,False,111,,REFERRED,Public lands and natural resources,s
136,2009-01-06 00:01:00,"A bill for the relief of Ziad Mohamed Shaban Khweis, Heyam Ziad Khweis, and Juman Ziad Khweis.",False,False,111,,REFERRED,Private legislation,s
137,2009-01-06 00:01:00,"A bill to create jobs and reduce the dependence of the United States on foreign and unsustainable energy sources by promoting the production of green energy, and for other purposes.",False,False,111,Green Energy Production Act of 2009,REFERRED,Energy,s
138,2009-01-06 00:01:00,"A bill to amend the Internal Revenue Code of 1986 to repeal alternative minimum tax limitations on private activity bond interest, and for other purposes.",False,False,111,,REFERRED,Taxation,s
139,2009-01-06 00:01:00,"A bill to require Federal agencies, and persons engaged in interstate commerce, in possession of data containing sensitive personally identifiable information, to disclose any breach of such information.",False,False,111,Data Breach Notification Act,REPORTED,Crime and law enforcement,s
140,2009-01-06 00:01:00,"A bill to modify the requirements applicable to locatable minerals on public domain lands, consistent with the principles of self-initiation of mining claims, and for other purposes.",False,False,111,Abandoned Mine Reclamation Act of 2009,REFERRED,Public lands and natural resources,s
