_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
1221,2013-01-15 00:03:00,"To require the Federal banking agencies to conduct an impact study on the cumulative effect of certain provisions of the Dodd-Frank Wall Street Reform and Consumer Protection Act before issuing final rules amending the agencies' general risk-based capital requirements for determining risk-weighted assets as proposed in the Standardized Approach for Risk Weighted Assets Notice of Proposed Rulemaking and the Advanced Approaches Risk-based Capital Rule; Market Risk Capital Rule Notice of Proposed Rulemaking, and the Implementation of Basel III, Minimum Regulatory Capital Ratios Notice of Proposed Rulemaking issued in June 2012, and for other purposes.",False,False,113,Basel III Capital Impact Study Act,REFERRED,Finance and financial sector,hr
1222,2013-01-15 00:03:00,"To amend the Compact of Free Association of 1985 to provide for adequate Compact-impact aid to affected States and territories, and for other purposes.",False,False,113,Compact-Impact Aid Act of 2013,REFERRED,Government operations and politics,hr
1223,2013-01-15 00:03:00,To amend the Servicemembers Civil Relief Act to ensure that relocation of a servicemember to serve on active duty away from the servicemember's principal residence does not prevent the servicemember from refinancing a mortgage on that principal residence.,False,False,113,Fairness for Military Homeowners Act of 2013,REFERRED,Armed forces and national security,hr
1224,2013-01-15 00:03:00,"To provide for the award of a gold medal on behalf of Congress posthumously to Father Mychal Judge, O.F.M., beloved Chaplain of the Fire Department of New York who passed away as the first recorded victim of the September 11, 2001, attacks in recognition of his example to the Nation of selfless dedication to duty and compassion for one's fellow citizens.",False,False,113,"Father Mychal Judge, O.F.M., Congressional Gold Medal Act",REFERRED,"Arts, culture, religion",hr
1225,2013-01-15 00:03:00,"To direct the Secretary of the Interior to place certain lands in Skagit and San Juan Counties, Washington, into trust for the Samish Indian Nation, and for other purposes.",False,False,113,Samish Indian Nation Homelands Act of 2013,REFERRED,Native Americans,hr
1226,2013-01-15 00:03:00,To clarify the rights of Indians and Indian tribes on Indian lands under the National Labor Relations Act.,False,False,113,Tribal Labor Sovereignty Act of 2013,REFERRED,Native Americans,hr
1227,2013-01-15 00:03:00,"To amend the Immigration and Nationality Act to authorize certain aliens who have earned a Ph.D. degree from a United States institution of higher education in a field of science, technology, engineering, or mathematics to be admitted for permanent residence and to be exempted from the numerical limitations on H-1B nonimmigrants.",False,False,113,STAPLE Act,REFERRED,Immigration,hr
1228,2013-01-15 00:03:00,"To designate the facility of the United States Postal Service located at 123 South 9th Street in De Pere, Wisconsin, as the ""Corporal Justin D. Ross Post Office Building"".",True,True,113,,ENACTED:SIGNED,Government operations and politics,hr
1229,2013-01-15 00:03:00,"To promote the economic security and safety of victims of domestic violence, dating violence, sexual assault, or stalking, and for other purposes.",False,False,113,Security and Financial Empowerment Act,REFERRED,Labor and employment,hr
1230,2013-01-15 00:03:00,"To amend the Wild and Scenic Rivers Act to designate segments of the Molalla River in the State of Oregon, as components of the National Wild and Scenic Rivers System, and for other purposes.",False,False,113,Molalla River Wild and Scenic Rivers Act,REFERRED,Public lands and natural resources,hr
1231,2013-01-15 00:03:00,"To provide that the President shall submit to Congress a report detailing the priority of Federal spending if the statutory debt limit is reached, and for other purposes.",False,False,113,Transparency on Prioritizing Spending Act,REFERRED,Economics and public finance,hr
1232,2013-01-18 00:03:00,"To amend titles 40, 41, and 44, United States Code, to eliminate duplication and waste in information technology acquisition and management.",True,False,113,Federal Information Technology Acquisition Reform Act,PASS_OVER:HOUSE,Government operations and politics,hr
1233,2013-01-18 00:03:00,"To amend chapter 22 of title 44, United States Code, popularly known as the Presidential Records Act, to establish procedures for the consideration of claims of constitutionally based privilege against disclosure of Presidential records, and for other purposes.",True,True,113,Presidential and Federal Records Act Amendments of 2014,ENACTED:SIGNED,Government operations and politics,hr
1234,2013-01-18 00:03:00,"To amend title 44, United States Code, to require preservation of certain electronic records by Federal agencies, to require a certification and reports relating to Presidential records, and for other purposes.",False,False,113,Electronic Message Preservation Act,REPORTED,Government operations and politics,hr
1235,2013-01-18 00:03:00,To amend the Federal Power Act to permit States to exempt projects from certain Federal Energy Regulatory Commission considerations in issuing licenses for such projects.,False,False,113,Leave our Lakes Alone Act,REFERRED,Energy,hr
1236,2013-01-18 00:03:00,"To amend title 10, United States Code, to require the inclusion of a behavioral health professional on any physical evaluation board that considers issues of post-traumatic stress disorder, traumatic brain injury, or other mental health condition.",False,False,113,,REFERRED,Armed forces and national security,hr
1237,2013-01-18 00:03:00,To authorize and request the President to award the Medal of Honor posthumously to Major Dominic S. Gentile of the United States Army Air Forces for acts of valor during World War II.,False,False,113,,REFERRED,Armed forces and national security,hr
