_bill,_district,_joined_at,_name,_state,_title,_type
s4,0,2013-01-22,"Wyden, Ron",OR,Sen,cosponsor
s5,0,2013-01-22,"Reid, Harry",NV,Sen,sponsor
s5,0,2013-01-22,"Baucus, Max",MT,Sen,cosponsor
s5,0,2013-01-22,"Begich, Mark",AK,Sen,cosponsor
s5,0,2013-01-22,"Blumenthal, Richard",CT,Sen,cosponsor
s5,0,2013-01-22,"Boxer, Barbara",CA,Sen,cosponsor
s5,0,2013-01-22,"Brown, Sherrod",OH,Sen,cosponsor
s5,0,2013-01-23,"Cantwell, Maria",WA,Sen,cosponsor
s5,0,2013-01-22,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s5,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s5,0,2013-01-22,"Durbin, Richard",IL,Sen,cosponsor
s5,0,2013-01-22,"Feinstein, Dianne",CA,Sen,cosponsor
s5,0,2013-01-22,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s5,0,2013-01-23,"Harkin, Tom",IA,Sen,cosponsor
s5,0,2013-01-22,"Heinrich, Martin",NM,Sen,cosponsor
s5,0,2013-01-29,"Heitkamp, Heidi",ND,Sen,cosponsor
s5,0,2013-01-22,"Hirono, Mazie K.",HI,Sen,cosponsor
s5,0,2013-01-22,"Klobuchar, Amy",MN,Sen,cosponsor
s5,0,2013-01-22,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s5,0,2013-01-29,"Leahy, Patrick J.",VT,Sen,cosponsor
s5,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s5,0,2013-01-22,"Rockefeller, John D., IV",WV,Sen,cosponsor
s5,0,2013-01-22,"Sanders, Bernard",VT,Sen,cosponsor
s5,0,2013-01-22,"Schatz, Brian",HI,Sen,cosponsor
s5,0,2013-01-22,"Schumer, Charles E.",NY,Sen,cosponsor
s5,0,2013-01-22,"Shaheen, Jeanne",NH,Sen,cosponsor
s5,0,2013-01-22,"Stabenow, Debbie",MI,Sen,cosponsor
s5,0,2013-01-22,"Tester, Jon",MT,Sen,cosponsor
s5,0,2013-01-23,"Udall, Mark",CO,Sen,cosponsor
s5,0,2013-01-22,"Udall, Tom",NM,Sen,cosponsor
s5,0,2013-01-22,"Warner, Mark R.",VA,Sen,cosponsor
s5,0,2013-01-22,"Whitehouse, Sheldon",RI,Sen,cosponsor
s5,0,2013-01-23,"Wyden, Ron",OR,Sen,cosponsor
s6,0,2013-01-22,"Reid, Harry",NV,Sen,sponsor
s6,0,2013-01-22,"Baucus, Max",MT,Sen,cosponsor
s6,0,2013-01-22,"Begich, Mark",AK,Sen,cosponsor
s6,0,2013-01-22,"Blumenthal, Richard",CT,Sen,cosponsor
s6,0,2013-01-22,"Boxer, Barbara",CA,Sen,cosponsor
s6,0,2013-01-22,"Brown, Sherrod",OH,Sen,cosponsor
s6,0,2013-01-22,"Cardin, Benjamin L.",MD,Sen,cosponsor
s6,0,2013-01-22,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s6,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s6,0,2013-01-22,"Durbin, Richard",IL,Sen,cosponsor
s6,0,2013-02-25,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s6,0,2013-01-22,"Heinrich, Martin",NM,Sen,cosponsor
s6,0,2013-01-22,"Hirono, Mazie K.",HI,Sen,cosponsor
s6,0,2013-01-23,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s6,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s6,0,2013-01-22,"Menendez, Robert",NJ,Sen,cosponsor
s6,0,2013-01-24,"Murray, Patty",WA,Sen,cosponsor
s6,0,2013-01-22,"Nelson, Bill",FL,Sen,cosponsor
s6,0,2013-01-29,"Reed, Jack",RI,Sen,cosponsor
s6,0,2013-01-23,"Rockefeller, John D., IV",WV,Sen,cosponsor
s6,0,2013-01-22,"Sanders, Bernard",VT,Sen,cosponsor
s6,0,2013-01-22,"Schatz, Brian",HI,Sen,cosponsor
s6,0,2013-01-22,"Schumer, Charles E.",NY,Sen,cosponsor
s6,0,2013-01-22,"Tester, Jon",MT,Sen,cosponsor
s6,0,2013-01-22,"Udall, Tom",NM,Sen,cosponsor
s6,0,2013-01-22,"Warner, Mark R.",VA,Sen,cosponsor
s7,0,2013-01-22,"Reid, Harry",NV,Sen,sponsor
s7,0,2013-01-22,"Begich, Mark",AK,Sen,cosponsor
s7,0,2013-01-22,"Blumenthal, Richard",CT,Sen,cosponsor
s7,0,2013-01-22,"Boxer, Barbara",CA,Sen,cosponsor
s7,0,2013-01-22,"Brown, Sherrod",OH,Sen,cosponsor
s7,0,2013-01-22,"Cantwell, Maria",WA,Sen,cosponsor
s7,0,2013-01-22,"Cardin, Benjamin L.",MD,Sen,cosponsor
s7,0,2013-01-22,"Carper, Thomas R.",DE,Sen,cosponsor
s7,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s7,0,2013-01-22,"Durbin, Richard",IL,Sen,cosponsor
s7,0,2013-01-22,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s7,0,2013-01-22,"Hirono, Mazie K.",HI,Sen,cosponsor
s7,0,2013-01-22,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s7,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s7,0,2013-01-22,"Menendez, Robert",NJ,Sen,cosponsor
s7,0,2013-01-22,"Murray, Patty",WA,Sen,cosponsor
s7,0,2013-01-22,"Sanders, Bernard",VT,Sen,cosponsor
s7,0,2013-01-22,"Schatz, Brian",HI,Sen,cosponsor
s7,0,2013-01-22,"Schumer, Charles E.",NY,Sen,cosponsor
s7,0,2013-01-22,"Udall, Mark",CO,Sen,cosponsor
s7,0,2013-01-22,"Whitehouse, Sheldon",RI,Sen,cosponsor
s7,0,2013-01-22,"Wyden, Ron",OR,Sen,cosponsor
s8,0,2013-01-22,"Reid, Harry",NV,Sen,sponsor
s8,0,2013-01-22,"Blumenthal, Richard",CT,Sen,cosponsor
s8,0,2013-01-22,"Boxer, Barbara",CA,Sen,cosponsor
s8,0,2013-01-22,"Brown, Sherrod",OH,Sen,cosponsor
s8,0,2013-01-22,"Cardin, Benjamin L.",MD,Sen,cosponsor
s8,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s8,0,2013-01-22,"Durbin, Richard",IL,Sen,cosponsor
s8,0,2013-01-22,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s8,0,2013-01-22,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s8,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s8,0,2013-01-22,"Menendez, Robert",NJ,Sen,cosponsor
s8,0,2013-01-23,"Rockefeller, John D., IV",WV,Sen,cosponsor
s8,0,2013-01-22,"Sanders, Bernard",VT,Sen,cosponsor
s8,0,2013-01-22,"Schatz, Brian",HI,Sen,cosponsor
s8,0,2013-01-22,"Schumer, Charles E.",NY,Sen,cosponsor
s9,0,2013-01-22,"Reid, Harry",NV,Sen,sponsor
s9,0,2013-01-22,"Boxer, Barbara",CA,Sen,cosponsor
s9,0,2013-01-22,"Brown, Sherrod",OH,Sen,cosponsor
s9,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s9,0,2013-01-22,"Durbin, Richard",IL,Sen,cosponsor
s9,0,2013-01-22,"Feinstein, Dianne",CA,Sen,cosponsor
s9,0,2013-01-22,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s9,0,2013-01-22,"Heinrich, Martin",NM,Sen,cosponsor
s9,0,2014-05-22,"Hirono, Mazie K.",HI,Sen,cosponsor
s9,0,2013-01-22,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s9,0,2013-01-22,"Leahy, Patrick J.",VT,Sen,cosponsor
s9,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s9,0,2013-01-22,"Menendez, Robert",NJ,Sen,cosponsor
s9,0,2013-01-22,"Murray, Patty",WA,Sen,cosponsor
s9,0,2013-01-22,"Rockefeller, John D., IV",WV,Sen,cosponsor
s9,0,2013-01-22,"Sanders, Bernard",VT,Sen,cosponsor
s9,0,2013-01-22,"Schatz, Brian",HI,Sen,cosponsor
s9,0,2013-01-22,"Schumer, Charles E.",NY,Sen,cosponsor
s9,0,2013-01-22,"Shaheen, Jeanne",NH,Sen,cosponsor
s9,0,2013-01-22,"Whitehouse, Sheldon",RI,Sen,cosponsor
s10,0,2013-01-22,"Reid, Harry",NV,Sen,sponsor
s10,0,2013-01-22,"Baucus, Max",MT,Sen,cosponsor
s10,0,2013-01-22,"Bennet, Michael F.",CO,Sen,cosponsor
s10,0,2013-01-22,"Brown, Sherrod",OH,Sen,cosponsor
s10,0,2013-01-23,"Carper, Thomas R.",DE,Sen,cosponsor
s10,0,2013-01-22,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s10,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s10,0,2013-01-22,"Donnelly, Joe",IN,Sen,cosponsor
s10,0,2013-01-22,"Durbin, Richard",IL,Sen,cosponsor
s10,0,2013-01-22,"Franken, Al",MN,Sen,cosponsor
s10,0,2013-01-22,"Harkin, Tom",IA,Sen,cosponsor
s10,0,2013-01-22,"Heitkamp, Heidi",ND,Sen,cosponsor
s10,0,2013-01-22,"Johnson, Tim",SD,Sen,cosponsor
s10,0,2013-01-22,"Klobuchar, Amy",MN,Sen,cosponsor
s10,0,2013-01-22,"Leahy, Patrick J.",VT,Sen,cosponsor
s10,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s10,0,2013-01-22,"Schatz, Brian",HI,Sen,cosponsor
s10,0,2013-01-22,"Schumer, Charles E.",NY,Sen,cosponsor
s10,0,2013-01-22,"Stabenow, Debbie",MI,Sen,cosponsor
s10,0,2013-01-22,"Tester, Jon",MT,Sen,cosponsor
s11,0,2013-02-26,"Corker, Bob",TN,Sen,sponsor
s11,0,2013-02-26,"Alexander, Lamar",TN,Sen,cosponsor
s12,0,2013-02-26,"Coats, Daniel",IN,Sen,sponsor
s12,0,2013-11-05,"Rubio, Marco",FL,Sen,cosponsor
s13,0,2013-02-26,"Graham, Lindsey",SC,Sen,sponsor
s13,0,2013-02-26,"Coats, Daniel",IN,Sen,cosponsor
s13,0,2013-02-26,"Thune, John",SD,Sen,cosponsor
s13,0,2013-05-15,"Vitter, David",LA,Sen,cosponsor
s14,0,2013-02-26,"Murkowski, Lisa",AK,Sen,sponsor
s14,0,2013-02-26,"Begich, Mark",AK,Sen,cosponsor
s15,0,2013-02-26,"Paul, Rand",KY,Sen,sponsor
s15,0,2013-02-26,"Ayotte, Kelly",NH,Sen,cosponsor
s15,0,2013-02-26,"Barrasso, John",WY,Sen,cosponsor
s15,0,2013-08-01,"Blunt, Roy",MO,Sen,cosponsor
s15,0,2014-03-25,"Boozman, John",AR,Sen,cosponsor
s15,0,2013-02-26,"Chambliss, Saxby",GA,Sen,cosponsor
s15,0,2013-02-26,"Cornyn, John",TX,Sen,cosponsor
s15,0,2013-02-26,"Crapo, Mike",ID,Sen,cosponsor
s15,0,2013-02-27,"Cruz, Ted",TX,Sen,cosponsor
s15,0,2013-02-26,"Enzi, Michael B.",WY,Sen,cosponsor
s15,0,2013-02-26,"Fischer, Deb",NE,Sen,cosponsor
s15,0,2013-02-26,"Flake, Jeff",AZ,Sen,cosponsor
s15,0,2013-02-26,"Grassley, Chuck",IA,Sen,cosponsor
s15,0,2014-07-22,"Heller, Dean",NV,Sen,cosponsor
s15,0,2013-02-26,"Inhofe, James M.",OK,Sen,cosponsor
s15,0,2013-02-26,"Isakson, Johnny",GA,Sen,cosponsor
s15,0,2014-02-24,"Johanns, Mike",NE,Sen,cosponsor
s15,0,2013-02-26,"Johnson, Ron",WI,Sen,cosponsor
s15,0,2013-02-26,"Lee, Mike",UT,Sen,cosponsor
s15,0,2013-02-26,"Manchin, Joe, III",WV,Sen,cosponsor
s15,0,2013-10-28,"McCain, John",AZ,Sen,cosponsor
s15,0,2013-02-26,"Moran, Jerry",KS,Sen,cosponsor
s15,0,2013-02-26,"Portman, Rob",OH,Sen,cosponsor
s15,0,2013-02-26,"Roberts, Pat",KS,Sen,cosponsor
s15,0,2013-02-26,"Rubio, Marco",FL,Sen,cosponsor
s15,0,2013-09-11,"Scott, Tim",SC,Sen,cosponsor
s15,0,2013-02-26,"Sessions, Jeff",AL,Sen,cosponsor
s15,0,2014-03-27,"Thune, John",SD,Sen,cosponsor
s15,0,2014-03-13,"Toomey, Pat",PA,Sen,cosponsor
s15,0,2013-02-26,"Vitter, David",LA,Sen,cosponsor
s16,0,2013-02-27,"Inhofe, James M.",OK,Sen,sponsor
s16,0,2013-02-28,"Johanns, Mike",NE,Sen,cosponsor
s16,0,2013-02-27,"Toomey, Pat",PA,Sen,cosponsor
s17,0,2013-02-27,"Vitter, David",LA,Sen,sponsor
s17,0,2013-02-27,"Barrasso, John",WY,Sen,cosponsor
s17,0,2013-02-27,"Blunt, Roy",MO,Sen,cosponsor
s17,0,2013-03-05,"Boozman, John",AR,Sen,cosponsor
s17,0,2013-02-27,"Chambliss, Saxby",GA,Sen,cosponsor
s17,0,2013-02-27,"Coats, Daniel",IN,Sen,cosponsor
s17,0,2013-02-27,"Cochran, Thad",MS,Sen,cosponsor
s17,0,2013-02-27,"Cornyn, John",TX,Sen,cosponsor
s17,0,2013-02-27,"Crapo, Mike",ID,Sen,cosponsor
s17,0,2013-02-27,"Cruz, Ted",TX,Sen,cosponsor
s17,0,2013-02-27,"Enzi, Michael B.",WY,Sen,cosponsor
s17,0,2013-03-20,"Hatch, Orrin G.",UT,Sen,cosponsor
s17,0,2013-02-27,"Heller, Dean",NV,Sen,cosponsor
s17,0,2013-02-27,"Hoeven, John",ND,Sen,cosponsor
s17,0,2013-02-27,"Inhofe, James M.",OK,Sen,cosponsor
s17,0,2013-02-27,"Isakson, Johnny",GA,Sen,cosponsor
s17,0,2013-02-27,"Johanns, Mike",NE,Sen,cosponsor
s17,0,2013-02-27,"Johnson, Ron",WI,Sen,cosponsor
s17,0,2013-02-27,"Lee, Mike",UT,Sen,cosponsor
s17,0,2013-02-27,"Risch, James E.",ID,Sen,cosponsor
s17,0,2013-02-27,"Sessions, Jeff",AL,Sen,cosponsor
s17,0,2013-02-27,"Shelby, Richard C.",AL,Sen,cosponsor
s17,0,2013-02-27,"Toomey, Pat",PA,Sen,cosponsor
s17,0,2013-02-27,"Wicker, Roger F.",MS,Sen,cosponsor
s18,0,2013-02-27,"Ayotte, Kelly",NH,Sen,sponsor
s18,0,2013-02-27,"Graham, Lindsey",SC,Sen,cosponsor
s18,0,2013-02-27,"Inhofe, James M.",OK,Sen,cosponsor
s18,0,2013-02-27,"McCain, John",AZ,Sen,cosponsor
s19,0,2013-02-27,"Cornyn, John",TX,Sen,sponsor
s19,0,2013-02-27,"Barrasso, John",WY,Sen,cosponsor
s19,0,2013-02-27,"Boozman, John",AR,Sen,cosponsor
s19,0,2013-02-27,"Coburn, Tom",OK,Sen,cosponsor
s19,0,2013-02-27,"Enzi, Michael B.",WY,Sen,cosponsor
s19,0,2013-02-27,"Fischer, Deb",NE,Sen,cosponsor
s19,0,2013-02-27,"Flake, Jeff",AZ,Sen,cosponsor
s19,0,2013-04-22,"Grassley, Chuck",IA,Sen,cosponsor
s19,0,2013-02-27,"Hatch, Orrin G.",UT,Sen,cosponsor
s19,0,2013-03-18,"Heller, Dean",NV,Sen,cosponsor
s19,0,2013-03-13,"Hoeven, John",ND,Sen,cosponsor
s19,0,2013-02-27,"Inhofe, James M.",OK,Sen,cosponsor
s19,0,2013-02-27,"Lee, Mike",UT,Sen,cosponsor
s19,0,2013-02-27,"Murkowski, Lisa",AK,Sen,cosponsor
s19,0,2013-02-28,"Risch, James E.",ID,Sen,cosponsor
s19,0,2013-02-27,"Roberts, Pat",KS,Sen,cosponsor
s19,0,2013-02-27,"Vitter, David",LA,Sen,cosponsor
s19,0,2013-02-27,"Wicker, Roger F.",MS,Sen,cosponsor
s20,0,2013-02-27,"Vitter, David",LA,Sen,sponsor
s20,0,2013-02-27,"Alexander, Lamar",TN,Sen,cosponsor
s20,0,2013-02-27,"Blunt, Roy",MO,Sen,cosponsor
s20,0,2013-02-27,"Boozman, John",AR,Sen,cosponsor
s20,0,2013-02-27,"Chambliss, Saxby",GA,Sen,cosponsor
s20,0,2013-02-27,"Coburn, Tom",OK,Sen,cosponsor
s20,0,2013-02-27,"Cornyn, John",TX,Sen,cosponsor
s20,0,2013-02-27,"Crapo, Mike",ID,Sen,cosponsor
s20,0,2013-02-27,"Cruz, Ted",TX,Sen,cosponsor
s20,0,2013-02-27,"Flake, Jeff",AZ,Sen,cosponsor
s20,0,2013-02-27,"Heller, Dean",NV,Sen,cosponsor
s20,0,2013-02-27,"Inhofe, James M.",OK,Sen,cosponsor
s20,0,2013-02-27,"Isakson, Johnny",GA,Sen,cosponsor
s20,0,2013-02-27,"Johanns, Mike",NE,Sen,cosponsor
s20,0,2013-03-05,"Johnson, Ron",WI,Sen,cosponsor
s20,0,2013-02-27,"Lee, Mike",UT,Sen,cosponsor
s20,0,2013-02-27,"McConnell, Mitch",KY,Sen,cosponsor
s20,0,2013-02-27,"Paul, Rand",KY,Sen,cosponsor
s20,0,2013-02-27,"Risch, James E.",ID,Sen,cosponsor
s20,0,2013-03-19,"Sessions, Jeff",AL,Sen,cosponsor
s20,0,2013-02-27,"Shelby, Richard C.",AL,Sen,cosponsor
s20,0,2013-02-27,"Toomey, Pat",PA,Sen,cosponsor
s20,0,2013-07-24,"Wicker, Roger F.",MS,Sen,cosponsor
s21,0,2013-01-22,"Rockefeller, John D., IV",WV,Sen,sponsor
s21,0,2013-01-22,"Carper, Thomas R.",DE,Sen,cosponsor
s21,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s21,0,2013-01-22,"Feinstein, Dianne",CA,Sen,cosponsor
s21,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s21,0,2013-01-23,"Menendez, Robert",NJ,Sen,cosponsor
s21,0,2013-01-22,"Mikulski, Barbara A.",MD,Sen,cosponsor
s21,0,2013-01-22,"Whitehouse, Sheldon",RI,Sen,cosponsor
s22,0,2013-01-22,"Lautenberg, Frank R.",NJ,Sen,sponsor
s22,0,2013-01-22,"Blumenthal, Richard",CT,Sen,cosponsor
s22,0,2013-01-22,"Boxer, Barbara",CA,Sen,cosponsor
s22,0,2013-01-22,"Cardin, Benjamin L.",MD,Sen,cosponsor
s22,0,2013-01-22,"Carper, Thomas R.",DE,Sen,cosponsor
s22,0,2013-01-22,"Coons, Christopher A.",DE,Sen,cosponsor
s22,0,2013-02-12,"Cowan, William M.",MA,Sen,cosponsor
s22,0,2013-01-22,"Feinstein, Dianne",CA,Sen,cosponsor
s22,0,2013-01-24,"Franken, Al",MN,Sen,cosponsor
s22,0,2013-01-22,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s22,0,2013-01-24,"Klobuchar, Amy",MN,Sen,cosponsor
s22,0,2013-01-22,"Levin, Carl",MI,Sen,cosponsor
s22,0,2013-01-22,"Menendez, Robert",NJ,Sen,cosponsor
s22,0,2013-05-15,"Mikulski, Barbara A.",MD,Sen,cosponsor
s22,0,2013-04-16,"Murray, Patty",WA,Sen,cosponsor
s22,0,2013-01-22,"Reed, Jack",RI,Sen,cosponsor
s22,0,2013-01-22,"Schumer, Charles E.",NY,Sen,cosponsor
s22,0,2013-01-22,"Whitehouse, Sheldon",RI,Sen,cosponsor
s22,0,2013-01-22,"Wyden, Ron",OR,Sen,cosponsor
s23,0,2013-01-22,"Levin, Carl",MI,Sen,sponsor
s23,0,2013-01-22,"Stabenow, Debbie",MI,Sen,cosponsor
s24,0,2013-01-22,"Portman, Rob",OH,Sen,sponsor
s25,0,2013-01-22,"Hatch, Orrin G.",UT,Sen,sponsor
s25,0,2013-01-22,"Lee, Mike",UT,Sen,cosponsor
s26,0,2013-01-22,"Hatch, Orrin G.",UT,Sen,sponsor
s26,0,2013-01-22,"Lee, Mike",UT,Sen,cosponsor
s27,0,2013-01-22,"Hatch, Orrin G.",UT,Sen,sponsor
s27,0,2013-01-22,"Lee, Mike",UT,Sen,cosponsor
s28,0,2013-01-22,"Hatch, Orrin G.",UT,Sen,sponsor
s28,0,2013-01-22,"Crapo, Mike",ID,Sen,cosponsor
s28,0,2013-01-22,"Flake, Jeff",AZ,Sen,cosponsor
s28,0,2013-01-28,"Heller, Dean",NV,Sen,cosponsor
s28,0,2013-01-22,"Lee, Mike",UT,Sen,cosponsor
s29,0,2013-01-22,"Portman, Rob",OH,Sen,sponsor
s29,0,2013-01-30,"Ayotte, Kelly",NH,Sen,cosponsor
s29,0,2013-01-22,"Barrasso, John",WY,Sen,cosponsor
s29,0,2013-10-29,"Blunt, Roy",MO,Sen,cosponsor
s29,0,2013-01-22,"Burr, Richard",NC,Sen,cosponsor
s29,0,2013-01-30,"Coats, Daniel",IN,Sen,cosponsor
s29,0,2013-01-30,"Coburn, Tom",OK,Sen,cosponsor
s29,0,2013-01-28,"Cornyn, John",TX,Sen,cosponsor
s29,0,2013-01-30,"Crapo, Mike",ID,Sen,cosponsor
s29,0,2013-01-22,"Enzi, Michael B.",WY,Sen,cosponsor
s29,0,2013-01-22,"Grassley, Chuck",IA,Sen,cosponsor
s29,0,2013-01-24,"Hoeven, John",ND,Sen,cosponsor
s29,0,2013-01-22,"Isakson, Johnny",GA,Sen,cosponsor
s29,0,2013-02-04,"Johnson, Ron",WI,Sen,cosponsor
s29,0,2013-01-22,"Lee, Mike",UT,Sen,cosponsor
s29,0,2013-01-28,"McCain, John",AZ,Sen,cosponsor
s29,0,2013-01-22,"McConnell, Mitch",KY,Sen,cosponsor
s29,0,2013-10-28,"Murkowski, Lisa",AK,Sen,cosponsor
s29,0,2013-01-28,"Risch, James E.",ID,Sen,cosponsor
s29,0,2013-01-22,"Rubio, Marco",FL,Sen,cosponsor
s29,0,2013-01-22,"Tester, Jon",MT,Sen,cosponsor
s29,0,2013-01-23,"Toomey, Pat",PA,Sen,cosponsor
s29,0,2013-01-24,"Wicker, Roger F.",MS,Sen,cosponsor
s29,0,2013-01-30,"Cochran, Thad",MS,Sen,cosponsor
s30,0,2013-01-22,"Ayotte, Kelly",NH,Sen,sponsor
s31,0,2013-01-22,"Ayotte, Kelly",NH,Sen,sponsor
s31,0,2013-01-24,"Heller, Dean",NV,Sen,cosponsor
s32,0,2013-01-22,"Portman, Rob",OH,Sen,sponsor
s32,0,2013-01-23,"Burr, Richard",NC,Sen,cosponsor
s32,0,2013-01-23,"Chambliss, Saxby",GA,Sen,cosponsor
s32,0,2013-01-23,"Cochran, Thad",MS,Sen,cosponsor
s32,0,2013-01-23,"McConnell, Mitch",KY,Sen,cosponsor
s32,0,2013-01-24,"Risch, James E.",ID,Sen,cosponsor
s32,0,2013-01-30,"Thune, John",SD,Sen,cosponsor
s33,0,2013-01-22,"Lautenberg, Frank R.",NJ,Sen,sponsor
s33,0,2013-01-22,"Blumenthal, Richard",CT,Sen,cosponsor
