_bill,_district,_joined_at,_name,_state,_title,_type
s750,0,2017-03-28,"Warren, Elizabeth",MA,Sen,original cosponsor
s751,0,2017-03-28,"Warner, Mark R.",VA,Sen,sponsor
s751,0,2017-04-05,"Alexander, Lamar",TN,Sen,cosponsor
s751,0,2018-02-08,"Brown, Sherrod",OH,Sen,cosponsor
s751,0,2017-04-27,"Capito, Shelley Moore",WV,Sen,cosponsor
s751,0,2018-02-26,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s751,0,2017-04-03,"Collins, Susan M.",ME,Sen,cosponsor
s751,0,2018-02-12,"Coons, Christopher A.",DE,Sen,cosponsor
s751,0,2018-05-22,"Duckworth, Tammy",IL,Sen,cosponsor
s751,0,2017-04-05,"Feinstein, Dianne",CA,Sen,cosponsor
s751,0,2018-03-12,"Harris, Kamala D.",CA,Sen,cosponsor
s751,0,2018-02-08,"Hassan, Margaret Wood",NH,Sen,cosponsor
s751,0,2017-03-28,"Kaine, Tim",VA,Sen,original cosponsor
s751,0,2017-03-28,"King, Angus S., Jr.",ME,Sen,original cosponsor
s751,0,2017-04-24,"Klobuchar, Amy",MN,Sen,cosponsor
s751,0,2017-04-27,"Manchin, Joe, III",WV,Sen,cosponsor
s751,0,2018-02-14,"Merkley, Jeff",OR,Sen,cosponsor
s751,0,2017-06-07,"Murray, Patty",WA,Sen,cosponsor
s751,0,2018-02-08,"Nelson, Bill",FL,Sen,cosponsor
s751,0,2017-03-28,"Portman, Rob",OH,Sen,original cosponsor
s751,0,2017-03-29,"Schatz, Brian",HI,Sen,cosponsor
s751,0,2018-02-14,"Shaheen, Jeanne",NH,Sen,cosponsor
s751,0,2018-05-10,"Wyden, Ron",OR,Sen,cosponsor
s752,0,2017-03-28,"Markey, Edward J.",MA,Sen,sponsor
s752,0,2017-03-28,"Sanders, Bernard",VT,Sen,original cosponsor
s752,0,2017-03-28,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s753,0,2017-03-28,"Markey, Edward J.",MA,Sen,sponsor
s754,0,2017-03-28,"Kaine, Tim",VA,Sen,sponsor
s754,0,2017-03-28,"Murray, Patty",WA,Sen,original cosponsor
s754,0,2017-07-31,"Nelson, Bill",FL,Sen,cosponsor
s754,0,2017-04-25,"Perdue, David",GA,Sen,cosponsor
s754,0,2017-08-03,"Thune, John",SD,Sen,cosponsor
s754,0,2017-03-28,"Wicker, Roger F.",MS,Sen,original cosponsor
s755,0,2017-03-29,"Inhofe, James M.",OK,Sen,sponsor
s755,0,2018-04-24,"Hatch, Orrin G.",UT,Sen,cosponsor
s756,0,2017-03-29,"Sullivan, Dan",AK,Sen,sponsor
s756,0,2017-03-29,"Booker, Cory A.",NJ,Sen,original cosponsor
s756,0,2017-05-24,"Cassidy, Bill",LA,Sen,cosponsor
s756,0,2017-05-24,"Collins, Susan M.",ME,Sen,cosponsor
s756,0,2017-03-29,"Coons, Christopher A.",DE,Sen,original cosponsor
s756,0,2017-03-29,"Inhofe, James M.",OK,Sen,original cosponsor
s756,0,2017-05-24,"Kennedy, John",LA,Sen,cosponsor
s756,0,2017-05-24,"King, Angus S., Jr.",ME,Sen,cosponsor
s756,0,2017-07-11,"Markey, Edward J.",MA,Sen,cosponsor
s756,0,2017-03-29,"Murkowski, Lisa",AK,Sen,original cosponsor
s756,0,2017-08-03,"Murphy, Christopher",CT,Sen,cosponsor
s756,0,2017-03-29,"Peters, Gary C.",MI,Sen,original cosponsor
s756,0,2017-07-11,"Portman, Rob",OH,Sen,cosponsor
s756,0,2017-08-03,"Rubio, Marco",FL,Sen,cosponsor
s756,0,2017-05-24,"Schatz, Brian",HI,Sen,cosponsor
s756,0,2017-08-03,"Shaheen, Jeanne",NH,Sen,cosponsor
s756,0,2017-03-29,"Tillis, Thom",NC,Sen,original cosponsor
s756,0,2017-05-24,"Udall, Tom",NM,Sen,cosponsor
s756,0,2017-07-11,"Van Hollen, Chris",MD,Sen,cosponsor
s756,0,2017-07-11,"Warren, Elizabeth",MA,Sen,cosponsor
s756,0,2017-03-29,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s756,0,2017-05-24,"Wyden, Ron",OR,Sen,cosponsor
s757,0,2017-03-29,"Flake, Jeff",AZ,Sen,sponsor
s758,0,2017-03-29,"Burr, Richard",NC,Sen,sponsor
s758,0,2017-03-29,"Nelson, Bill",FL,Sen,original cosponsor
s758,0,2017-03-29,"Rubio, Marco",FL,Sen,original cosponsor
s758,0,2017-03-29,"Tillis, Thom",NC,Sen,original cosponsor
s759,0,2017-03-29,"McCain, John",AZ,Sen,sponsor
s759,0,2017-03-29,"Enzi, Michael B.",WY,Sen,original cosponsor
s760,0,2017-03-29,"Schatz, Brian",HI,Sen,sponsor
s760,0,2018-05-22,"Bennet, Michael F.",CO,Sen,cosponsor
s760,0,2017-06-08,"Coons, Christopher A.",DE,Sen,cosponsor
s760,0,2017-05-15,"Gardner, Cory",CO,Sen,cosponsor
s760,0,2017-05-01,"Peters, Gary C.",MI,Sen,cosponsor
s760,0,2017-03-29,"Sasse, Ben",NE,Sen,original cosponsor
s761,0,2017-03-29,"Alexander, Lamar",TN,Sen,sponsor
s761,0,2017-03-29,"Corker, Bob",TN,Sen,original cosponsor
s762,0,2017-03-29,"Grassley, Chuck",IA,Sen,sponsor
s762,0,2017-03-29,"Wyden, Ron",OR,Sen,original cosponsor
s763,0,2017-03-29,"Thune, John",SD,Sen,sponsor
s763,0,2017-04-04,"Blumenthal, Richard",CT,Sen,cosponsor
s763,0,2017-04-04,"Blunt, Roy",MO,Sen,cosponsor
s763,0,2017-03-29,"Booker, Cory A.",NJ,Sen,original cosponsor
s763,0,2017-04-04,"Cantwell, Maria",WA,Sen,cosponsor
s763,0,2017-03-29,"Fischer, Deb",NE,Sen,original cosponsor
s763,0,2017-03-29,"Nelson, Bill",FL,Sen,original cosponsor
s763,0,2017-04-04,"Wicker, Roger F.",MS,Sen,cosponsor
s764,0,2017-03-29,"Brown, Sherrod",OH,Sen,sponsor
s764,0,2017-03-29,"Tillis, Thom",NC,Sen,original cosponsor
s765,0,2017-03-29,"Perdue, David",GA,Sen,sponsor
s765,0,2017-05-09,"Capito, Shelley Moore",WV,Sen,cosponsor
s765,0,2017-05-17,"Collins, Susan M.",ME,Sen,cosponsor
s765,0,2017-06-26,"Leahy, Patrick J.",VT,Sen,cosponsor
s765,0,2017-05-24,"Strange, Luther",AL,Sen,cosponsor
s765,0,2017-05-18,"Udall, Tom",NM,Sen,cosponsor
s766,0,2017-03-29,"Manchin, Joe, III",WV,Sen,sponsor
s766,0,2017-05-01,"Cardin, Benjamin L.",MD,Sen,cosponsor
s766,0,2017-04-04,"Collins, Susan M.",ME,Sen,cosponsor
s766,0,2017-06-05,"Franken, Al",MN,Sen,cosponsor
s766,0,2017-04-24,"Heitkamp, Heidi",ND,Sen,cosponsor
s766,0,2017-05-03,"Hoeven, John",ND,Sen,cosponsor
s766,0,2017-05-16,"Kennedy, John",LA,Sen,cosponsor
s766,0,2017-05-01,"Klobuchar, Amy",MN,Sen,cosponsor
s766,0,2017-04-24,"Perdue, David",GA,Sen,cosponsor
s766,0,2017-04-24,"Rounds, Mike",SD,Sen,cosponsor
s766,0,2017-04-24,"Shaheen, Jeanne",NH,Sen,cosponsor
s766,0,2017-04-04,"Tester, Jon",MT,Sen,cosponsor
s766,0,2017-05-22,"Thune, John",SD,Sen,cosponsor
s766,0,2017-05-02,"Wicker, Roger F.",MS,Sen,cosponsor
s767,0,2017-03-29,"Bennet, Michael F.",CO,Sen,sponsor
s767,0,2017-03-29,"Blumenthal, Richard",CT,Sen,original cosponsor
s767,0,2017-03-29,"Booker, Cory A.",NJ,Sen,original cosponsor
s767,0,2017-03-29,"Cardin, Benjamin L.",MD,Sen,original cosponsor
s767,0,2017-03-29,"Carper, Thomas R.",DE,Sen,original cosponsor
s767,0,2017-03-29,"Coons, Christopher A.",DE,Sen,original cosponsor
s767,0,2017-03-29,"Cortez Masto, Catherine",NV,Sen,original cosponsor
s767,0,2017-03-29,"Durbin, Richard J.",IL,Sen,original cosponsor
s767,0,2017-03-29,"Feinstein, Dianne",CA,Sen,original cosponsor
s767,0,2017-03-29,"Franken, Al",MN,Sen,original cosponsor
s767,0,2017-03-29,"Gillibrand, Kirsten E.",NY,Sen,original cosponsor
s767,0,2017-03-29,"Harris, Kamala D.",CA,Sen,original cosponsor
s767,0,2017-03-29,"Hassan, Margaret Wood",NH,Sen,original cosponsor
s767,0,2017-03-29,"Heinrich, Martin",NM,Sen,original cosponsor
s767,0,2017-03-29,"Hirono, Mazie K.",HI,Sen,original cosponsor
s767,0,2017-03-29,"Klobuchar, Amy",MN,Sen,original cosponsor
s767,0,2017-03-29,"Leahy, Patrick J.",VT,Sen,original cosponsor
s767,0,2017-03-29,"Markey, Edward J.",MA,Sen,original cosponsor
s767,0,2017-03-29,"Menendez, Robert",NJ,Sen,original cosponsor
s767,0,2017-03-29,"Merkley, Jeff",OR,Sen,original cosponsor
s767,0,2017-03-29,"Murphy, Christopher",CT,Sen,original cosponsor
s767,0,2017-03-29,"Murray, Patty",WA,Sen,original cosponsor
s767,0,2017-03-29,"Nelson, Bill",FL,Sen,original cosponsor
s767,0,2017-03-29,"Reed, Jack",RI,Sen,original cosponsor
s767,0,2017-03-29,"Sanders, Bernard",VT,Sen,original cosponsor
s767,0,2017-03-29,"Schatz, Brian",HI,Sen,original cosponsor
s767,0,2017-03-29,"Shaheen, Jeanne",NH,Sen,original cosponsor
s767,0,2017-03-29,"Udall, Tom",NM,Sen,original cosponsor
s767,0,2017-03-29,"Van Hollen, Chris",MD,Sen,original cosponsor
s767,0,2017-03-29,"Warren, Elizabeth",MA,Sen,original cosponsor
s767,0,2017-03-29,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s767,0,2017-03-29,"Wyden, Ron",OR,Sen,original cosponsor
s768,0,2017-03-29,"Shaheen, Jeanne",NH,Sen,sponsor
s769,0,2017-03-29,"Boozman, John",AR,Sen,sponsor
s769,0,2017-03-29,"Casey, Robert P., Jr.",PA,Sen,original cosponsor
s769,0,2017-06-13,"Tester, Jon",MT,Sen,cosponsor
s770,0,2017-03-29,"Schatz, Brian",HI,Sen,sponsor
s770,0,2017-03-29,"Cantwell, Maria",WA,Sen,original cosponsor
s770,0,2017-04-04,"Cortez Masto, Catherine",NV,Sen,cosponsor
s770,0,2017-04-04,"Gardner, Cory",CO,Sen,cosponsor
s770,0,2017-05-03,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s770,0,2017-04-05,"Hassan, Margaret Wood",NH,Sen,cosponsor
s770,0,2017-05-03,"McCaskill, Claire",MO,Sen,cosponsor
s770,0,2017-03-29,"Nelson, Bill",FL,Sen,original cosponsor
s770,0,2017-03-29,"Risch, James E.",ID,Sen,original cosponsor
s770,0,2017-03-29,"Thune, John",SD,Sen,original cosponsor
s771,0,2017-03-29,"Franken, Al",MN,Sen,sponsor
s771,0,2017-03-29,"Baldwin, Tammy",WI,Sen,original cosponsor
s771,0,2017-03-29,"Blumenthal, Richard",CT,Sen,original cosponsor
s771,0,2017-03-29,"Booker, Cory A.",NJ,Sen,original cosponsor
s771,0,2017-03-29,"Brown, Sherrod",OH,Sen,original cosponsor
s771,0,2017-03-29,"Durbin, Richard J.",IL,Sen,original cosponsor
s771,0,2017-03-29,"Gillibrand, Kirsten E.",NY,Sen,original cosponsor
s771,0,2017-03-29,"Hassan, Margaret Wood",NH,Sen,original cosponsor
s771,0,2017-03-29,"Klobuchar, Amy",MN,Sen,original cosponsor
s771,0,2017-03-29,"Merkley, Jeff",OR,Sen,original cosponsor
s771,0,2017-03-29,"Reed, Jack",RI,Sen,original cosponsor
s771,0,2017-03-29,"Sanders, Bernard",VT,Sen,original cosponsor
s771,0,2017-03-29,"Udall, Tom",NM,Sen,original cosponsor
s771,0,2017-03-29,"Van Hollen, Chris",MD,Sen,original cosponsor
s771,0,2017-03-29,"Warren, Elizabeth",MA,Sen,original cosponsor
s771,0,2017-03-29,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s772,0,2017-03-29,"McCain, John",AZ,Sen,sponsor
s772,0,2017-07-10,"Baldwin, Tammy",WI,Sen,cosponsor
s772,0,2017-05-10,"Daines, Steve",MT,Sen,cosponsor
s772,0,2017-05-08,"Heitkamp, Heidi",ND,Sen,cosponsor
s772,0,2017-06-14,"Murkowski, Lisa",AK,Sen,cosponsor
s772,0,2017-05-16,"Tester, Jon",MT,Sen,cosponsor
s772,0,2017-05-10,"Udall, Tom",NM,Sen,cosponsor
s773,0,2017-03-29,"Brown, Sherrod",OH,Sen,sponsor
s773,0,2017-03-29,"Perdue, David",GA,Sen,original cosponsor
s774,0,2017-03-29,"Heitkamp, Heidi",ND,Sen,sponsor
s774,0,2017-03-29,"Booker, Cory A.",NJ,Sen,original cosponsor
s774,0,2018-01-08,"Brown, Sherrod",OH,Sen,cosponsor
s774,0,2017-03-29,"Durbin, Richard J.",IL,Sen,original cosponsor
s774,0,2017-03-29,"Franken, Al",MN,Sen,original cosponsor
s774,0,2017-04-03,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s774,0,2017-06-05,"Murphy, Christopher",CT,Sen,cosponsor
s774,0,2018-05-21,"Nelson, Bill",FL,Sen,cosponsor
s774,0,2017-04-04,"Peters, Gary C.",MI,Sen,cosponsor
s774,0,2017-04-03,"Schatz, Brian",HI,Sen,cosponsor
s775,0,2017-03-30,"Hatch, Orrin G.",UT,Sen,sponsor
s776,0,2017-03-30,"Wyden, Ron",OR,Sen,sponsor
s777,0,2017-03-30,"Wyden, Ron",OR,Sen,sponsor
s777,0,2017-03-30,"Bennet, Michael F.",CO,Sen,original cosponsor
s777,0,2017-09-19,"Franken, Al",MN,Sen,cosponsor
s777,0,2017-11-27,"Gardner, Cory",CO,Sen,cosponsor
s777,0,2017-06-21,"Merkley, Jeff",OR,Sen,cosponsor
s777,0,2017-03-30,"Murray, Patty",WA,Sen,original cosponsor
s777,0,2017-03-30,"Paul, Rand",KY,Sen,original cosponsor
s778,0,2017-03-30,"Klobuchar, Amy",MN,Sen,sponsor
s778,0,2017-10-31,"Blumenthal, Richard",CT,Sen,cosponsor
s778,0,2017-11-06,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s778,0,2017-05-23,"Hassan, Margaret Wood",NH,Sen,cosponsor
s778,0,2017-03-30,"King, Angus S., Jr.",ME,Sen,original cosponsor
s778,0,2017-03-30,"Manchin, Joe, III",WV,Sen,original cosponsor
s778,0,2017-03-30,"Portman, Rob",OH,Sen,original cosponsor
s779,0,2017-03-30,"Reed, Jack",RI,Sen,sponsor
s779,0,2017-03-30,"Grassley, Chuck",IA,Sen,original cosponsor
s779,0,2017-03-30,"Heitkamp, Heidi",ND,Sen,original cosponsor
s779,0,2017-03-30,"Leahy, Patrick J.",VT,Sen,original cosponsor
s780,0,2017-03-30,"Wyden, Ron",OR,Sen,sponsor
s781,0,2017-03-30,"Cassidy, Bill",LA,Sen,sponsor
s781,0,2018-03-12,"Boozman, John",AR,Sen,cosponsor
s781,0,2018-06-14,"Grassley, Chuck",IA,Sen,cosponsor
s781,0,2018-07-25,"Heller, Dean",NV,Sen,cosponsor
s781,0,2018-03-08,"Inhofe, James M.",OK,Sen,cosponsor
s781,0,2017-03-30,"King, Angus S., Jr.",ME,Sen,original cosponsor
s781,0,2017-03-30,"Manchin, Joe, III",WV,Sen,original cosponsor
s781,0,2018-05-10,"Moran, Jerry",KS,Sen,cosponsor
s781,0,2018-06-14,"Murkowski, Lisa",AK,Sen,cosponsor
s781,0,2018-03-19,"Shaheen, Jeanne",NH,Sen,cosponsor
s781,0,2018-05-10,"Wicker, Roger F.",MS,Sen,cosponsor
s782,0,2017-03-30,"Cornyn, John",TX,Sen,sponsor
s782,0,2017-03-30,"Blumenthal, Richard",CT,Sen,original cosponsor
s782,0,2017-05-11,"Coons, Christopher A.",DE,Sen,cosponsor
s782,0,2017-06-08,"Cruz, Ted",TX,Sen,cosponsor
s782,0,2017-06-06,"Durbin, Richard J.",IL,Sen,cosponsor
s782,0,2017-05-11,"Feinstein, Dianne",CA,Sen,cosponsor
s782,0,2017-05-22,"Grassley, Chuck",IA,Sen,cosponsor
s782,0,2017-04-05,"Hatch, Orrin G.",UT,Sen,cosponsor
s782,0,2017-03-30,"Heller, Dean",NV,Sen,original cosponsor
s782,0,2017-06-08,"Kennedy, John",LA,Sen,cosponsor
s782,0,2017-03-30,"Klobuchar, Amy",MN,Sen,original cosponsor
s782,0,2017-06-06,"Lankford, James",OK,Sen,cosponsor
s782,0,2017-05-23,"Leahy, Patrick J.",VT,Sen,cosponsor
s782,0,2017-06-05,"Tillis, Thom",NC,Sen,cosponsor
s782,0,2017-04-05,"Whitehouse, Sheldon",RI,Sen,cosponsor
s783,0,2017-03-30,"Baldwin, Tammy",WI,Sen,sponsor
s783,0,2018-05-17,"Blumenthal, Richard",CT,Sen,cosponsor
s783,0,2017-11-02,"Brown, Sherrod",OH,Sen,cosponsor
s783,0,2018-05-07,"Carper, Thomas R.",DE,Sen,cosponsor
s783,0,2018-07-17,"Donnelly, Joe",IN,Sen,cosponsor
s783,0,2018-05-22,"Duckworth, Tammy",IL,Sen,cosponsor
s783,0,2018-06-05,"Durbin, Richard J.",IL,Sen,cosponsor
s783,0,2017-09-12,"Klobuchar, Amy",MN,Sen,cosponsor
s783,0,2018-01-09,"Markey, Edward J.",MA,Sen,cosponsor
s783,0,2018-04-16,"McCaskill, Claire",MO,Sen,cosponsor
s783,0,2017-03-30,"Murkowski, Lisa",AK,Sen,original cosponsor
s783,0,2017-09-12,"Peters, Gary C.",MI,Sen,cosponsor
s783,0,2018-05-10,"Stabenow, Debbie",MI,Sen,cosponsor
s783,0,2018-08-27,"Wyden, Ron",OR,Sen,cosponsor
s784,0,2017-03-30,"Isakson, Johnny",GA,Sen,sponsor
s784,0,2017-03-30,"Blumenthal, Richard",CT,Sen,original cosponsor
s784,0,2017-03-30,"Boozman, John",AR,Sen,original cosponsor
s784,0,2017-03-30,"Brown, Sherrod",OH,Sen,original cosponsor
s784,0,2017-05-01,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s784,0,2017-03-30,"Cassidy, Bill",LA,Sen,original cosponsor
s784,0,2017-03-30,"Heller, Dean",NV,Sen,original cosponsor
s784,0,2017-03-30,"Hirono, Mazie K.",HI,Sen,original cosponsor
s784,0,2017-03-30,"Manchin, Joe, III",WV,Sen,original cosponsor
s784,0,2017-03-30,"Moran, Jerry",KS,Sen,original cosponsor
s784,0,2017-03-30,"Murray, Patty",WA,Sen,original cosponsor
s784,0,2017-03-30,"Rounds, Mike",SD,Sen,original cosponsor
s784,0,2017-03-30,"Sanders, Bernard",VT,Sen,original cosponsor
s784,0,2017-03-30,"Sullivan, Dan",AK,Sen,original cosponsor
s784,0,2017-03-30,"Tester, Jon",MT,Sen,original cosponsor
s784,0,2017-03-30,"Tillis, Thom",NC,Sen,original cosponsor
s785,0,2017-03-30,"Sullivan, Dan",AK,Sen,sponsor
s785,0,2017-03-30,"Murkowski, Lisa",AK,Sen,original cosponsor
s786,0,2017-03-30,"Shaheen, Jeanne",NH,Sen,sponsor
s786,0,2017-04-04,"Hassan, Margaret Wood",NH,Sen,cosponsor
s786,0,2018-01-25,"Manchin, Joe, III",WV,Sen,cosponsor
s787,0,2017-03-30,"Gardner, Cory",CO,Sen,sponsor
s787,0,2017-03-30,"Peters, Gary C.",MI,Sen,original cosponsor
s787,0,2017-09-12,"Tester, Jon",MT,Sen,cosponsor
s788,0,2017-03-30,"McCain, John",AZ,Sen,sponsor
s789,0,2017-03-30,"Cruz, Ted",TX,Sen,sponsor
s789,0,2017-03-30,"Boozman, John",AR,Sen,original cosponsor
s789,0,2017-03-30,"Cornyn, John",TX,Sen,original cosponsor
s789,0,2017-03-30,"Cotton, Tom",AR,Sen,original cosponsor
s790,0,2017-03-30,"Hatch, Orrin G.",UT,Sen,sponsor
s790,0,2017-03-30,"Bennet, Michael F.",CO,Sen,original cosponsor
s791,0,2017-03-30,"Peters, Gary C.",MI,Sen,sponsor
s791,0,2017-03-30,"Risch, James E.",ID,Sen,original cosponsor
s792,0,2017-03-30,"Tillis, Thom",NC,Sen,sponsor
s792,0,2017-03-30,"Blunt, Roy",MO,Sen,original cosponsor
s792,0,2017-04-06,"Cassidy, Bill",LA,Sen,cosponsor
s792,0,2017-03-30,"Collins, Susan M.",ME,Sen,original cosponsor
s792,0,2017-03-30,"Cornyn, John",TX,Sen,original cosponsor
s792,0,2017-04-06,"Flake, Jeff",AZ,Sen,cosponsor
s792,0,2017-04-07,"Graham, Lindsey",SC,Sen,cosponsor
s792,0,2017-03-30,"King, Angus S., Jr.",ME,Sen,original cosponsor
s792,0,2017-03-30,"Murkowski, Lisa",AK,Sen,original cosponsor
s792,0,2018-01-19,"Roberts, Pat",KS,Sen,cosponsor
s792,0,2017-03-30,"Rounds, Mike",SD,Sen,original cosponsor
s792,0,2017-09-25,"Scott, Tim",SC,Sen,cosponsor
s792,0,2017-03-30,"Thune, John",SD,Sen,original cosponsor
s792,0,2017-04-03,"Warner, Mark R.",VA,Sen,cosponsor
s793,0,2017-03-30,"Booker, Cory A.",NJ,Sen,sponsor
s793,0,2017-10-30,"Baldwin, Tammy",WI,Sen,cosponsor
s793,0,2017-03-30,"Blumenthal, Richard",CT,Sen,original cosponsor
s793,0,2017-12-12,"Boozman, John",AR,Sen,cosponsor
s793,0,2017-11-09,"Brown, Sherrod",OH,Sen,cosponsor
s793,0,2017-03-30,"Cantwell, Maria",WA,Sen,original cosponsor
s793,0,2017-03-30,"Capito, Shelley Moore",WV,Sen,original cosponsor
s793,0,2017-12-12,"Cardin, Benjamin L.",MD,Sen,cosponsor
s793,0,2017-11-09,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s793,0,2017-10-30,"Coons, Christopher A.",DE,Sen,cosponsor
s793,0,2017-12-21,"Duckworth, Tammy",IL,Sen,cosponsor
s793,0,2017-12-19,"Durbin, Richard J.",IL,Sen,cosponsor
s793,0,2017-10-31,"Feinstein, Dianne",CA,Sen,cosponsor
s793,0,2017-10-30,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s793,0,2017-11-16,"Harris, Kamala D.",CA,Sen,cosponsor
s793,0,2017-10-30,"Heinrich, Martin",NM,Sen,cosponsor
s793,0,2017-12-19,"Hirono, Mazie K.",HI,Sen,cosponsor
s793,0,2017-03-30,"Inhofe, James M.",OK,Sen,original cosponsor
s793,0,2018-05-16,"King, Angus S., Jr.",ME,Sen,cosponsor
s793,0,2017-12-12,"Leahy, Patrick J.",VT,Sen,cosponsor
s793,0,2017-03-30,"McCain, John",AZ,Sen,original cosponsor
s793,0,2017-10-30,"Menendez, Robert",NJ,Sen,cosponsor
s793,0,2017-10-30,"Merkley, Jeff",OR,Sen,cosponsor
s793,0,2018-01-16,"Murphy, Christopher",CT,Sen,cosponsor
s793,0,2018-02-27,"Murray, Patty",WA,Sen,cosponsor
s793,0,2017-03-30,"Peters, Gary C.",MI,Sen,original cosponsor
s793,0,2017-03-30,"Portman, Rob",OH,Sen,original cosponsor
s793,0,2017-11-28,"Sanders, Bernard",VT,Sen,cosponsor
s793,0,2017-03-30,"Schatz, Brian",HI,Sen,original cosponsor
s793,0,2017-10-30,"Tester, Jon",MT,Sen,cosponsor
s793,0,2017-12-19,"Udall, Tom",NM,Sen,cosponsor
s793,0,2017-10-30,"Van Hollen, Chris",MD,Sen,cosponsor
s793,0,2017-03-30,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s793,0,2017-03-30,"Wicker, Roger F.",MS,Sen,original cosponsor
s794,0,2017-03-30,"Isakson, Johnny",GA,Sen,sponsor
s794,0,2017-03-30,"Boozman, John",AR,Sen,original cosponsor
s794,0,2017-03-30,"Carper, Thomas R.",DE,Sen,original cosponsor
s794,0,2018-05-08,"Cassidy, Bill",LA,Sen,cosponsor
s794,0,2017-11-13,"Coons, Christopher A.",DE,Sen,cosponsor
s794,0,2018-06-26,"Cortez Masto, Catherine",NV,Sen,cosponsor
s794,0,2018-05-14,"Cotton, Tom",AR,Sen,cosponsor
s794,0,2017-12-12,"Donnelly, Joe",IN,Sen,cosponsor
s794,0,2017-08-03,"Duckworth, Tammy",IL,Sen,cosponsor
s794,0,2017-04-27,"Grassley, Chuck",IA,Sen,cosponsor
s794,0,2018-07-10,"Jones, Doug",AL,Sen,cosponsor
s794,0,2018-06-19,"Kennedy, John",LA,Sen,cosponsor
s794,0,2017-09-06,"Moran, Jerry",KS,Sen,cosponsor
s794,0,2018-07-24,"Paul, Rand",KY,Sen,cosponsor
s794,0,2017-10-02,"Peters, Gary C.",MI,Sen,cosponsor
s794,0,2017-04-24,"Roberts, Pat",KS,Sen,cosponsor
s794,0,2017-09-06,"Rounds, Mike",SD,Sen,cosponsor
s794,0,2017-11-07,"Shaheen, Jeanne",NH,Sen,cosponsor
s794,0,2017-03-30,"Stabenow, Debbie",MI,Sen,original cosponsor
s794,0,2017-11-07,"Thune, John",SD,Sen,cosponsor
s794,0,2017-07-20,"Wicker, Roger F.",MS,Sen,cosponsor
s795,0,2017-03-30,"Bennet, Michael F.",CO,Sen,sponsor
s795,0,2017-03-30,"Hatch, Orrin G.",UT,Sen,original cosponsor
s796,0,2017-03-30,"Warner, Mark R.",VA,Sen,sponsor
s796,0,2018-08-27,"Blunt, Roy",MO,Sen,cosponsor
s796,0,2017-04-03,"Capito, Shelley Moore",WV,Sen,cosponsor
s796,0,2017-10-26,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s796,0,2017-08-01,"Collins, Susan M.",ME,Sen,cosponsor
s796,0,2018-03-01,"Daines, Steve",MT,Sen,cosponsor
s796,0,2017-04-24,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s796,0,2018-05-09,"Jones, Doug",AL,Sen,cosponsor
s796,0,2017-03-30,"King, Angus S., Jr.",ME,Sen,original cosponsor
s796,0,2017-09-18,"Klobuchar, Amy",MN,Sen,cosponsor
s796,0,2017-11-28,"Murphy, Christopher",CT,Sen,cosponsor
s796,0,2018-03-12,"Nelson, Bill",FL,Sen,cosponsor
s796,0,2018-06-20,"Roberts, Pat",KS,Sen,cosponsor
s796,0,2017-04-06,"Tester, Jon",MT,Sen,cosponsor
s796,0,2017-03-30,"Thune, John",SD,Sen,original cosponsor
s797,0,2017-03-30,"Brown, Sherrod",OH,Sen,sponsor
s797,0,2017-03-30,"Heller, Dean",NV,Sen,original cosponsor
s798,0,2017-03-30,"Cassidy, Bill",LA,Sen,sponsor
s798,0,2017-03-30,"Brown, Sherrod",OH,Sen,original cosponsor
s798,0,2017-05-23,"Klobuchar, Amy",MN,Sen,cosponsor
s798,0,2017-06-06,"Rounds, Mike",SD,Sen,cosponsor
s798,0,2017-03-30,"Tillis, Thom",NC,Sen,original cosponsor
s799,0,2017-03-30,"Warner, Mark R.",VA,Sen,sponsor
s799,0,2017-03-30,"Rubio, Marco",FL,Sen,original cosponsor
s800,0,2017-03-30,"Cantwell, Maria",WA,Sen,sponsor
s800,0,2017-03-30,"Durbin, Richard J.",IL,Sen,original cosponsor
s800,0,2017-04-04,"Heinrich, Martin",NM,Sen,cosponsor
s800,0,2017-03-30,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s801,0,2017-04-03,"Lee, Mike",UT,Sen,sponsor
s801,0,2017-04-03,"Alexander, Lamar",TN,Sen,original cosponsor
s801,0,2017-11-07,"Barrasso, John",WY,Sen,cosponsor
s801,0,2017-04-03,"Blunt, Roy",MO,Sen,original cosponsor
s801,0,2017-04-03,"Capito, Shelley Moore",WV,Sen,original cosponsor
s801,0,2017-04-03,"Cornyn, John",TX,Sen,original cosponsor
