_bill,_district,_joined_at,_name,_state,_title,_type
s1,0,2015-01-06,"Perdue, David",GA,Sen,original cosponsor
s1,0,2015-01-06,"Portman, Rob",OH,Sen,original cosponsor
s1,0,2015-01-06,"Portman, Rob",OH,Sen,original cosponsor
s1,0,2015-01-06,"Risch, James E.",ID,Sen,original cosponsor
s1,0,2015-01-06,"Risch, James E.",ID,Sen,original cosponsor
s1,0,2015-01-06,"Roberts, Pat",KS,Sen,original cosponsor
s1,0,2015-01-06,"Roberts, Pat",KS,Sen,original cosponsor
s1,0,2015-01-06,"Rounds, Mike",SD,Sen,original cosponsor
s1,0,2015-01-06,"Rounds, Mike",SD,Sen,original cosponsor
s1,0,2015-01-06,"Rubio, Marco",FL,Sen,original cosponsor
s1,0,2015-01-06,"Rubio, Marco",FL,Sen,original cosponsor
s1,0,2015-01-06,"Sasse, Ben",NE,Sen,original cosponsor
s1,0,2015-01-06,"Sasse, Ben",NE,Sen,original cosponsor
s1,0,2015-01-06,"Scott, Tim",SC,Sen,original cosponsor
s1,0,2015-01-06,"Scott, Tim",SC,Sen,original cosponsor
s1,0,2015-01-06,"Sessions, Jeff",AL,Sen,original cosponsor
s1,0,2015-01-06,"Sessions, Jeff",AL,Sen,original cosponsor
s1,0,2015-01-06,"Shelby, Richard C.",AL,Sen,original cosponsor
s1,0,2015-01-06,"Shelby, Richard C.",AL,Sen,original cosponsor
s1,0,2015-01-06,"Sullivan, Dan",AK,Sen,original cosponsor
s1,0,2015-01-06,"Sullivan, Dan",AK,Sen,original cosponsor
s1,0,2015-01-06,"Tester, Jon",MT,Sen,original cosponsor
s1,0,2015-01-06,"Tester, Jon",MT,Sen,original cosponsor
s1,0,2015-01-06,"Thune, John",SD,Sen,original cosponsor
s1,0,2015-01-06,"Thune, John",SD,Sen,original cosponsor
s1,0,2015-01-06,"Tillis, Thom",NC,Sen,original cosponsor
s1,0,2015-01-06,"Tillis, Thom",NC,Sen,original cosponsor
s1,0,2015-01-06,"Toomey, Pat",PA,Sen,original cosponsor
s1,0,2015-01-06,"Toomey, Pat",PA,Sen,original cosponsor
s1,0,2015-01-06,"Vitter, David",LA,Sen,original cosponsor
s1,0,2015-01-06,"Vitter, David",LA,Sen,original cosponsor
s1,0,2015-01-06,"Warner, Mark R.",VA,Sen,original cosponsor
s1,0,2015-01-06,"Warner, Mark R.",VA,Sen,original cosponsor
s1,0,2015-01-06,"Wicker, Roger F.",MS,Sen,original cosponsor
s1,0,2015-01-06,"Wicker, Roger F.",MS,Sen,original cosponsor
s2,0,2016-11-15,"Stabenow, Debbie",MI,Sen,sponsor
s2,0,2016-11-15,"Peters, Gary C.",MI,Sen,original cosponsor
s3,0,2016-11-15,"Capito, Shelley Moore",WV,Sen,sponsor
s4,0,2016-11-16,"Coats, Daniel",IN,Sen,sponsor
s4,0,2016-11-16,"Warner, Mark R.",VA,Sen,original cosponsor
s5,0,2016-11-16,"Cardin, Benjamin L.",MD,Sen,sponsor
s5,0,2016-11-16,"Portman, Rob",OH,Sen,original cosponsor
s6,0,2016-06-16,"Udall, Tom",NM,Sen,sponsor
s6,0,2016-06-16,"Baldwin, Tammy",WI,Sen,original cosponsor
s6,0,2016-06-16,"Bennet, Michael F.",CO,Sen,original cosponsor
s6,0,2016-06-16,"Blumenthal, Richard",CT,Sen,original cosponsor
s6,0,2016-06-29,"Boxer, Barbara",CA,Sen,cosponsor
s6,0,2016-06-16,"Brown, Sherrod",OH,Sen,original cosponsor
s6,0,2016-06-16,"Cardin, Benjamin L.",MD,Sen,original cosponsor
s6,0,2016-06-16,"Casey, Robert P., Jr.",PA,Sen,original cosponsor
s6,0,2016-06-16,"Coons, Christopher A.",DE,Sen,original cosponsor
s6,0,2016-06-16,"Franken, Al",MN,Sen,original cosponsor
s6,0,2016-06-16,"Gillibrand, Kirsten E.",NY,Sen,original cosponsor
s6,0,2016-06-16,"Heinrich, Martin",NM,Sen,original cosponsor
s6,0,2016-06-16,"Heitkamp, Heidi",ND,Sen,original cosponsor
s6,0,2016-06-16,"Hirono, Mazie K.",HI,Sen,original cosponsor
s6,0,2016-07-06,"Kaine, Tim",VA,Sen,cosponsor
s6,0,2016-06-16,"King, Angus S., Jr.",ME,Sen,original cosponsor
s6,0,2016-06-16,"Klobuchar, Amy",MN,Sen,original cosponsor
s6,0,2016-06-16,"Leahy, Patrick J.",VT,Sen,original cosponsor
s6,0,2016-06-16,"Markey, Edward J.",MA,Sen,original cosponsor
s6,0,2016-06-23,"McCaskill, Claire",MO,Sen,cosponsor
s6,0,2016-06-16,"Merkley, Jeff",OR,Sen,original cosponsor
s6,0,2016-06-16,"Murphy, Christopher",CT,Sen,original cosponsor
s6,0,2016-06-16,"Peters, Gary C.",MI,Sen,original cosponsor
s6,0,2016-06-20,"Reid, Harry",NV,Sen,cosponsor
s6,0,2016-06-16,"Sanders, Bernard",VT,Sen,original cosponsor
s6,0,2016-06-16,"Schatz, Brian",HI,Sen,original cosponsor
s6,0,2016-06-16,"Schumer, Charles E.",NY,Sen,original cosponsor
s6,0,2016-06-28,"Shaheen, Jeanne",NH,Sen,cosponsor
s6,0,2016-09-07,"Stabenow, Debbie",MI,Sen,cosponsor
s6,0,2016-06-16,"Warren, Elizabeth",MA,Sen,original cosponsor
s6,0,2016-06-16,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s6,0,2016-06-16,"Wyden, Ron",OR,Sen,original cosponsor
s7,0,2016-12-01,"Vitter, David",LA,Sen,sponsor
s7,0,2016-12-01,"Klobuchar, Amy",MN,Sen,original cosponsor
s8,0,2016-12-01,"Corker, Bob",TN,Sen,sponsor
s8,0,2016-12-01,"Cardin, Benjamin L.",MD,Sen,original cosponsor
s9,0,2016-12-01,"Warren, Elizabeth",MA,Sen,sponsor
s9,0,2016-12-01,"Grassley, Chuck",IA,Sen,original cosponsor
s10,0,2016-12-01,"Scott, Tim",SC,Sen,sponsor
s10,0,2016-12-01,"Bennet, Michael F.",CO,Sen,original cosponsor
s10,0,2016-12-01,"Casey, Robert P., Jr.",PA,Sen,original cosponsor
s10,0,2016-12-01,"Graham, Lindsey",SC,Sen,original cosponsor
s10,0,2016-12-01,"Wyden, Ron",OR,Sen,original cosponsor
s11,0,2015-01-06,"Blunt, Roy",MO,Sen,sponsor
s11,0,2015-01-06,"Ayotte, Kelly",NH,Sen,original cosponsor
s11,0,2015-01-06,"Ayotte, Kelly",NH,Sen,original cosponsor
s11,0,2015-01-06,"Boozman, John",AR,Sen,original cosponsor
s11,0,2015-01-06,"Boozman, John",AR,Sen,original cosponsor
s11,0,2015-01-27,"Capito, Shelley Moore",WV,Sen,cosponsor
s11,0,2015-03-02,"Cassidy, Bill",LA,Sen,cosponsor
s11,0,2015-01-06,"Coats, Daniel",IN,Sen,original cosponsor
s11,0,2015-01-06,"Coats, Daniel",IN,Sen,original cosponsor
s11,0,2015-01-06,"Cochran, Thad",MS,Sen,original cosponsor
s11,0,2015-01-06,"Cochran, Thad",MS,Sen,original cosponsor
s11,0,2015-01-06,"Cornyn, John",TX,Sen,original cosponsor
s11,0,2015-01-06,"Cornyn, John",TX,Sen,original cosponsor
s11,0,2015-02-25,"Cotton, Tom",AR,Sen,cosponsor
s11,0,2015-01-06,"Crapo, Mike",ID,Sen,original cosponsor
s11,0,2015-01-06,"Crapo, Mike",ID,Sen,original cosponsor
s11,0,2015-01-06,"Enzi, Michael B.",WY,Sen,original cosponsor
s11,0,2015-01-06,"Enzi, Michael B.",WY,Sen,original cosponsor
s11,0,2015-01-06,"Fischer, Deb",NE,Sen,original cosponsor
s11,0,2015-01-06,"Fischer, Deb",NE,Sen,original cosponsor
s11,0,2015-01-06,"Graham, Lindsey",SC,Sen,original cosponsor
s11,0,2015-01-06,"Graham, Lindsey",SC,Sen,original cosponsor
s11,0,2015-01-06,"Hatch, Orrin G.",UT,Sen,original cosponsor
s11,0,2015-01-06,"Hatch, Orrin G.",UT,Sen,original cosponsor
s11,0,2015-01-06,"Inhofe, James M.",OK,Sen,original cosponsor
s11,0,2015-01-06,"Inhofe, James M.",OK,Sen,original cosponsor
s11,0,2015-01-06,"Isakson, Johnny",GA,Sen,original cosponsor
s11,0,2015-01-06,"Isakson, Johnny",GA,Sen,original cosponsor
s11,0,2015-01-06,"Johnson, Ron",WI,Sen,original cosponsor
s11,0,2015-01-06,"Johnson, Ron",WI,Sen,original cosponsor
s11,0,2015-01-12,"Lankford, James",OK,Sen,cosponsor
s11,0,2015-01-06,"Moran, Jerry",KS,Sen,original cosponsor
s11,0,2015-01-06,"Moran, Jerry",KS,Sen,original cosponsor
s11,0,2015-01-06,"Murkowski, Lisa",AK,Sen,original cosponsor
s11,0,2015-01-06,"Murkowski, Lisa",AK,Sen,original cosponsor
s11,0,2015-01-06,"Paul, Rand",KY,Sen,original cosponsor
s11,0,2015-01-06,"Paul, Rand",KY,Sen,original cosponsor
s11,0,2015-01-26,"Perdue, David",GA,Sen,cosponsor
s11,0,2015-01-26,"Risch, James E.",ID,Sen,cosponsor
s11,0,2015-01-06,"Roberts, Pat",KS,Sen,original cosponsor
s11,0,2015-01-06,"Roberts, Pat",KS,Sen,original cosponsor
s11,0,2015-01-06,"Scott, Tim",SC,Sen,original cosponsor
s11,0,2015-01-06,"Scott, Tim",SC,Sen,original cosponsor
s12,0,2015-01-06,"Blunt, Roy",MO,Sen,sponsor
s12,0,2015-01-06,"Ayotte, Kelly",NH,Sen,original cosponsor
s12,0,2015-01-06,"Ayotte, Kelly",NH,Sen,original cosponsor
s12,0,2015-01-07,"Barrasso, John",WY,Sen,cosponsor
s12,0,2015-01-06,"Boozman, John",AR,Sen,original cosponsor
s12,0,2015-01-06,"Boozman, John",AR,Sen,original cosponsor
s12,0,2015-01-06,"Burr, Richard",NC,Sen,original cosponsor
s12,0,2015-01-06,"Burr, Richard",NC,Sen,original cosponsor
s12,0,2015-10-27,"Capito, Shelley Moore",WV,Sen,cosponsor
s12,0,2015-01-12,"Coats, Daniel",IN,Sen,cosponsor
s12,0,2015-01-06,"Cochran, Thad",MS,Sen,original cosponsor
s12,0,2015-01-06,"Cochran, Thad",MS,Sen,original cosponsor
s12,0,2015-01-06,"Collins, Susan M.",ME,Sen,original cosponsor
s12,0,2015-01-06,"Collins, Susan M.",ME,Sen,original cosponsor
s12,0,2015-01-06,"Cornyn, John",TX,Sen,original cosponsor
s12,0,2015-01-06,"Cornyn, John",TX,Sen,original cosponsor
s12,0,2015-01-06,"Enzi, Michael B.",WY,Sen,original cosponsor
s12,0,2015-01-06,"Enzi, Michael B.",WY,Sen,original cosponsor
s12,0,2015-01-06,"Fischer, Deb",NE,Sen,original cosponsor
s12,0,2015-01-06,"Fischer, Deb",NE,Sen,original cosponsor
s12,0,2015-01-06,"Hatch, Orrin G.",UT,Sen,original cosponsor
s12,0,2015-01-06,"Hatch, Orrin G.",UT,Sen,original cosponsor
s12,0,2015-01-07,"Heller, Dean",NV,Sen,cosponsor
s12,0,2015-01-06,"Hoeven, John",ND,Sen,original cosponsor
s12,0,2015-01-06,"Hoeven, John",ND,Sen,original cosponsor
s12,0,2015-01-06,"Inhofe, James M.",OK,Sen,original cosponsor
s12,0,2015-01-06,"Inhofe, James M.",OK,Sen,original cosponsor
s12,0,2015-01-06,"Kirk, Mark Steven",IL,Sen,original cosponsor
s12,0,2015-01-06,"Kirk, Mark Steven",IL,Sen,original cosponsor
s12,0,2015-01-06,"McCain, John",AZ,Sen,original cosponsor
s12,0,2015-01-06,"McCain, John",AZ,Sen,original cosponsor
s12,0,2015-01-06,"Moran, Jerry",KS,Sen,original cosponsor
s12,0,2015-01-06,"Moran, Jerry",KS,Sen,original cosponsor
s12,0,2015-01-06,"Murkowski, Lisa",AK,Sen,original cosponsor
s12,0,2015-01-06,"Murkowski, Lisa",AK,Sen,original cosponsor
s12,0,2015-01-06,"Portman, Rob",OH,Sen,original cosponsor
s12,0,2015-01-06,"Portman, Rob",OH,Sen,original cosponsor
s12,0,2015-01-06,"Roberts, Pat",KS,Sen,original cosponsor
s12,0,2015-01-06,"Roberts, Pat",KS,Sen,original cosponsor
s12,0,2015-01-06,"Scott, Tim",SC,Sen,original cosponsor
s12,0,2015-01-06,"Scott, Tim",SC,Sen,original cosponsor
s12,0,2015-01-07,"Sessions, Jeff",AL,Sen,cosponsor
s12,0,2015-01-08,"Shelby, Richard C.",AL,Sen,cosponsor
s12,0,2015-01-20,"Sullivan, Dan",AK,Sen,cosponsor
s12,0,2015-01-06,"Thune, John",SD,Sen,original cosponsor
s12,0,2015-01-06,"Thune, John",SD,Sen,original cosponsor
s12,0,2015-01-06,"Toomey, Pat",PA,Sen,original cosponsor
s12,0,2015-01-06,"Toomey, Pat",PA,Sen,original cosponsor
s12,0,2015-01-06,"Vitter, David",LA,Sen,original cosponsor
s12,0,2015-01-06,"Vitter, David",LA,Sen,original cosponsor
s12,0,2015-01-08,"Wicker, Roger F.",MS,Sen,cosponsor
s13,0,2015-01-06,"Hatch, Orrin G.",UT,Sen,sponsor
s14,0,2015-01-06,"Hatch, Orrin G.",UT,Sen,sponsor
s15,0,2015-01-06,"Hatch, Orrin G.",UT,Sen,sponsor
s15,0,2015-03-17,"Barrasso, John",WY,Sen,cosponsor
s15,0,2015-03-17,"Enzi, Michael B.",WY,Sen,cosponsor
s16,0,2015-01-06,"Vitter, David",LA,Sen,sponsor
s16,0,2015-01-06,"Cruz, Ted",TX,Sen,original cosponsor
s16,0,2015-01-06,"Cruz, Ted",TX,Sen,original cosponsor
s16,0,2015-01-07,"Lee, Mike",UT,Sen,cosponsor
s17,0,2015-01-06,"Vitter, David",LA,Sen,sponsor
s17,0,2016-09-06,"Burr, Richard",NC,Sen,cosponsor
s17,0,2015-01-06,"McCaskill, Claire",MO,Sen,original cosponsor
s17,0,2015-01-06,"McCaskill, Claire",MO,Sen,original cosponsor
s17,0,2016-09-08,"Tester, Jon",MT,Sen,cosponsor
s18,0,2015-01-06,"Vitter, David",LA,Sen,sponsor
s19,0,2015-01-06,"Vitter, David",LA,Sen,sponsor
s20,0,2015-01-06,"Vitter, David",LA,Sen,sponsor
s21,0,2015-01-06,"Vitter, David",LA,Sen,sponsor
s22,0,2015-01-06,"Schumer, Charles E.",NY,Sen,sponsor
s23,0,2015-01-06,"Leahy, Patrick J.",VT,Sen,sponsor
s23,0,2015-01-09,"Baldwin, Tammy",WI,Sen,cosponsor
s23,0,2015-01-06,"Boxer, Barbara",CA,Sen,original cosponsor
s23,0,2015-01-06,"Boxer, Barbara",CA,Sen,original cosponsor
s23,0,2015-01-06,"Coons, Christopher A.",DE,Sen,original cosponsor
s23,0,2015-01-06,"Coons, Christopher A.",DE,Sen,original cosponsor
s23,0,2015-01-07,"Durbin, Richard J.",IL,Sen,cosponsor
s23,0,2015-01-06,"Franken, Al",MN,Sen,original cosponsor
s23,0,2015-01-06,"Franken, Al",MN,Sen,original cosponsor
s23,0,2015-01-06,"Markey, Edward J.",MA,Sen,original cosponsor
s23,0,2015-01-06,"Markey, Edward J.",MA,Sen,original cosponsor
s23,0,2015-03-12,"Shaheen, Jeanne",NH,Sen,cosponsor
s23,0,2015-01-06,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s23,0,2015-01-06,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s24,0,2015-01-06,"Feinstein, Dianne",CA,Sen,sponsor
s24,0,2016-12-07,"Cruz, Ted",TX,Sen,cosponsor
s24,0,2015-01-06,"Lee, Mike",UT,Sen,original cosponsor
s25,0,2015-01-06,"Shaheen, Jeanne",NH,Sen,sponsor
s25,0,2015-01-06,"Ayotte, Kelly",NH,Sen,original cosponsor
s25,0,2015-01-06,"Ayotte, Kelly",NH,Sen,original cosponsor
s26,0,2015-01-06,"Murphy, Christopher",CT,Sen,sponsor
s26,0,2015-01-06,"Blumenthal, Richard",CT,Sen,original cosponsor
s26,0,2015-01-06,"Blumenthal, Richard",CT,Sen,original cosponsor
s26,0,2015-01-06,"Brown, Sherrod",OH,Sen,original cosponsor
s26,0,2015-01-06,"Brown, Sherrod",OH,Sen,original cosponsor
s26,0,2015-01-06,"Coons, Christopher A.",DE,Sen,original cosponsor
s26,0,2015-01-06,"Coons, Christopher A.",DE,Sen,original cosponsor
s26,0,2015-01-06,"Merkley, Jeff",OR,Sen,original cosponsor
s26,0,2015-01-06,"Merkley, Jeff",OR,Sen,original cosponsor
s27,0,2015-01-06,"Feinstein, Dianne",CA,Sen,sponsor
s27,0,2016-04-27,"Boxer, Barbara",CA,Sen,cosponsor
s27,0,2015-04-27,"Collins, Susan M.",ME,Sen,cosponsor
s27,0,2015-01-06,"Graham, Lindsey",SC,Sen,original cosponsor
s27,0,2015-01-06,"Graham, Lindsey",SC,Sen,original cosponsor
s27,0,2015-05-11,"Kirk, Mark Steven",IL,Sen,cosponsor
s27,0,2015-04-27,"Klobuchar, Amy",MN,Sen,cosponsor
s27,0,2015-05-11,"Whitehouse, Sheldon",RI,Sen,cosponsor
s28,0,2015-01-06,"Feinstein, Dianne",CA,Sen,sponsor
s28,0,2015-01-06,"Boxer, Barbara",CA,Sen,original cosponsor
s28,0,2015-01-06,"Boxer, Barbara",CA,Sen,original cosponsor
s28,0,2015-01-08,"Brown, Sherrod",OH,Sen,cosponsor
s28,0,2015-02-24,"Cantwell, Maria",WA,Sen,cosponsor
s28,0,2015-01-06,"Cardin, Benjamin L.",MD,Sen,original cosponsor
s28,0,2015-01-06,"Cardin, Benjamin L.",MD,Sen,original cosponsor
s28,0,2015-01-06,"Durbin, Richard",IL,Sen,original cosponsor
s28,0,2015-01-06,"Durbin, Richard J.",IL,Sen,original cosponsor
s28,0,2015-01-06,"Franken, Al",MN,Sen,original cosponsor
s28,0,2015-01-06,"Franken, Al",MN,Sen,original cosponsor
s28,0,2015-01-06,"Klobuchar, Amy",MN,Sen,original cosponsor
s28,0,2015-01-06,"Klobuchar, Amy",MN,Sen,original cosponsor
s28,0,2015-01-06,"Leahy, Patrick J.",VT,Sen,original cosponsor
s28,0,2015-01-06,"Leahy, Patrick J.",VT,Sen,original cosponsor
s28,0,2015-02-05,"Murphy, Christopher",CT,Sen,cosponsor
s28,0,2015-01-06,"Murray, Patty",WA,Sen,original cosponsor
s28,0,2015-01-06,"Murray, Patty",WA,Sen,original cosponsor
s28,0,2015-10-26,"Sanders, Bernard",VT,Sen,cosponsor
s28,0,2015-01-06,"Udall, Tom",NM,Sen,original cosponsor
s28,0,2015-01-06,"Udall, Tom",NM,Sen,original cosponsor
s28,0,2015-01-06,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s28,0,2015-01-06,"Whitehouse, Sheldon",RI,Sen,original cosponsor
s28,0,2015-01-06,"Wyden, Ron",OR,Sen,original cosponsor
s28,0,2015-01-06,"Wyden, Ron",OR,Sen,original cosponsor
s29,0,2015-01-06,"Feinstein, Dianne",CA,Sen,sponsor
s29,0,2015-01-06,"Baldwin, Tammy",WI,Sen,original cosponsor
s29,0,2015-01-06,"Baldwin, Tammy",WI,Sen,original cosponsor
s29,0,2015-01-06,"Bennet, Michael F.",CO,Sen,original cosponsor
s29,0,2015-01-06,"Bennet, Michael F.",CO,Sen,original cosponsor
s29,0,2015-01-06,"Blumenthal, Richard",CT,Sen,original cosponsor
s29,0,2015-01-06,"Blumenthal, Richard",CT,Sen,original cosponsor
s29,0,2015-01-06,"Booker, Cory A.",NJ,Sen,original cosponsor
s29,0,2015-01-06,"Booker, Cory A.",NJ,Sen,original cosponsor
s29,0,2015-01-06,"Boxer, Barbara",CA,Sen,original cosponsor
s29,0,2015-01-06,"Boxer, Barbara",CA,Sen,original cosponsor
s29,0,2015-01-06,"Brown, Sherrod",OH,Sen,original cosponsor
s29,0,2015-01-06,"Brown, Sherrod",OH,Sen,original cosponsor
s29,0,2015-01-06,"Cantwell, Maria",WA,Sen,original cosponsor
s29,0,2015-01-06,"Cantwell, Maria",WA,Sen,original cosponsor
s29,0,2015-01-06,"Cardin, Benjamin L.",MD,Sen,original cosponsor
s29,0,2015-01-06,"Cardin, Benjamin L.",MD,Sen,original cosponsor
s29,0,2015-01-06,"Carper, Thomas R.",DE,Sen,original cosponsor
s29,0,2015-01-06,"Carper, Thomas R.",DE,Sen,original cosponsor
s29,0,2015-01-06,"Casey, Robert P., Jr.",PA,Sen,original cosponsor
s29,0,2015-01-06,"Casey, Robert P., Jr.",PA,Sen,original cosponsor
s29,0,2015-01-06,"Coons, Christopher A.",DE,Sen,original cosponsor
s29,0,2015-01-06,"Coons, Christopher A.",DE,Sen,original cosponsor
s29,0,2015-01-08,"Donnelly, Joe",IN,Sen,cosponsor
s29,0,2015-01-06,"Durbin, Richard",IL,Sen,original cosponsor
s29,0,2015-01-06,"Durbin, Richard J.",IL,Sen,original cosponsor
s29,0,2015-01-06,"Franken, Al",MN,Sen,original cosponsor
s29,0,2015-01-06,"Franken, Al",MN,Sen,original cosponsor
s29,0,2015-01-06,"Gillibrand, Kirsten E.",NY,Sen,original cosponsor
s29,0,2015-01-06,"Gillibrand, Kirsten E.",NY,Sen,original cosponsor
s29,0,2015-01-06,"Heinrich, Martin",NM,Sen,original cosponsor
s29,0,2015-01-06,"Heinrich, Martin",NM,Sen,original cosponsor
s29,0,2015-01-08,"Heitkamp, Heidi",ND,Sen,cosponsor
s29,0,2015-01-06,"Hirono, Mazie K.",HI,Sen,original cosponsor
s29,0,2015-01-06,"Hirono, Mazie K.",HI,Sen,original cosponsor
s29,0,2015-01-06,"Kaine, Tim",VA,Sen,original cosponsor
s29,0,2015-01-06,"Kaine, Tim",VA,Sen,original cosponsor
s29,0,2015-01-06,"King, Angus S., Jr.",ME,Sen,original cosponsor
