_query_time,_bill_type,_bill_id,_session_id,_cosponsor_type,_cosponsor_name,_cosponsor_id,_cosponsor_state,_cosponsor_title,_cosponsor_party,_cosponsor_date
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Edward J. Markey,M000133,MA,Sen.,D,2019-01-03
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Robert Menendez,M000639,NJ,Sen.,D,2019-01-03
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Christopher S. Murphy,M001169,CT,Sen.,D,2019-01-03
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Chris Van Hollen,V000128,MD,Sen.,D,2019-01-03
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Elizabeth Warren,W000817,MA,Sen.,D,2019-01-03
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Sheldon Whitehouse,W000802,RI,Sen.,D,2019-01-03
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Dianne Feinstein,F000062,CA,Sen.,D,2019-01-04
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Maria Cantwell,C000127,WA,Sen.,D,2019-01-04
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-01-08
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Jeff Merkley,M001176,OR,Sen.,D,2019-01-08
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Debbie Stabenow,S000770,MI,Sen.,D,2019-01-16
2021-02-26_12-42-40,s,s20-116,116,cosponsor,Amy Klobuchar,K000367,MN,Sen.,D,2019-06-20
2021-02-26_12-42-41,s,s21-116,116,sponsor,John Thune,T000250,SD,Sen.,R,2019-01-03
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Roger Wicker,W000437,MS,Sen.,R,2019-01-03
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Maria Cantwell,C000127,WA,Sen.,D,2019-01-03
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-01-03
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Doug Jones,J000300,AL,Sen.,D,2019-01-03
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Susan Collins,C001035,ME,Sen.,R,2019-01-03
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Cindy Hyde-Smith,H001079,MS,Sen.,R,2019-01-03
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Dan Sullivan,S001198,AK,Sen.,R,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Brian Schatz,S001194,HI,Sen.,D,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Ron Johnson,J000293,WI,Sen.,R,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Marco Rubio,R000595,FL,Sen.,R,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Lisa Murkowski,M001153,AK,Sen.,R,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Robert Menendez,M000639,NJ,Sen.,D,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Patty Murray,M001111,WA,Sen.,D,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Margaret Hassan,H001076,NH,Sen.,D,2019-01-08
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Mazie K. Hirono,H001042,HI,Sen.,D,2019-01-09
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Sherrod Brown,B000944,OH,Sen.,D,2019-01-11
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Jeff Merkley,M001176,OR,Sen.,D,2019-01-11
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Pat Roberts,R000307,KS,Sen.,R,2019-01-11
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Catherine Cortez Masto,C001113,NV,Sen.,D,2019-01-14
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Mike Rounds,R000605,SD,Sen.,R,2019-01-15
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Debbie Stabenow,S000770,MI,Sen.,D,2019-01-15
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Christopher S. Murphy,M001169,CT,Sen.,D,2019-01-15
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Rick Scott,S001217,FL,Sen.,R,2019-01-15
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Tammy Duckworth,D000622,IL,Sen.,D,2019-01-17
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Thomas R. Carper,C000174,DE,Sen.,D,2019-01-17
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Cory Gardner,G000562,CO,Sen.,R,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Todd Young,Y000064,IN,Sen.,R,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Gary Peters,P000595,MI,Sen.,D,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Elizabeth Warren,W000817,MA,Sen.,D,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Kevin Cramer,C001096,ND,Sen.,R,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Thom Tillis,T000476,NC,Sen.,R,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Joe Manchin III,M001183,WV,Sen.,D,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Edward J. Markey,M000133,MA,Sen.,D,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Christopher A. Coons,C001088,DE,Sen.,D,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Jerry Moran,M000934,KS,Sen.,R,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Rob Portman,P000449,OH,Sen.,R,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Ron Wyden,W000779,OR,Sen.,D,2019-01-24
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Ted Cruz,C001098,TX,Sen.,R,2019-01-25
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Kamala Harris,H001075,CA,Sen.,D,2019-01-25
2021-02-26_12-42-41,s,s21-116,116,cosponsor,Jeanne Shaheen,S001181,NH,Sen.,D,2019-01-29
2021-02-26_12-42-42,s,s22-116,116,sponsor,Benjamin L. Cardin,C000141,MD,Sen.,D,2019-01-03
2021-02-26_12-42-42,s,s22-116,116,cosponsor,Jeff Merkley,M001176,OR,Sen.,D,2019-02-05
2021-02-26_12-42-42,s,s22-116,116,cosponsor,Sherrod Brown,B000944,OH,Sen.,D,2019-02-12
2021-02-26_12-42-42,s,s22-116,116,cosponsor,Chris Van Hollen,V000128,MD,Sen.,D,2019-02-13
2021-02-26_12-42-42,s,s22-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-03-25
2021-02-26_12-42-42,s,s23-116,116,sponsor,Kirsten E. Gillibrand,G000555,NY,Sen.,D,2019-01-03
2021-02-26_12-42-42,s,s23-116,116,cosponsor,Elizabeth Warren,W000817,MA,Sen.,D,2019-01-03
2021-02-26_12-42-42,s,s23-116,116,cosponsor,Edward J. Markey,M000133,MA,Sen.,D,2019-01-03
2021-02-26_12-42-42,s,s23-116,116,cosponsor,Charles E. Schumer,S000148,NY,Sen.,D,2019-01-03
2021-02-26_12-42-42,s,s23-116,116,cosponsor,Kamala Harris,H001075,CA,Sen.,D,2019-01-03
2021-02-26_12-42-42,s,s23-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,sponsor,Benjamin L. Cardin,C000141,MD,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Susan Collins,C001035,ME,Sen.,R,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Dianne Feinstein,F000062,CA,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Tammy Baldwin,B001230,WI,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Tim Kaine,K000384,VA,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Jack Reed,R000122,RI,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Mazie K. Hirono,H001042,HI,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Edward J. Markey,M000133,MA,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Doug Jones,J000300,AL,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Richard J. Durbin,D000563,IL,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Patrick J. Leahy,L000174,VT,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Chris Van Hollen,V000128,MD,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Christopher A. Coons,C001088,DE,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Tina Smith,S001203,MN,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Thomas R. Carper,C000174,DE,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Ron Wyden,W000779,OR,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Jeanne Shaheen,S001181,NH,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Margaret Hassan,H001076,NH,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Elizabeth Warren,W000817,MA,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Maria Cantwell,C000127,WA,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Amy Klobuchar,K000367,MN,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Tammy Duckworth,D000622,IL,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Michael Bennet,B001267,CO,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Joe Manchin III,M001183,WV,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Mark Warner,W000805,VA,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Catherine Cortez Masto,C001113,NV,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Martin Heinrich,H001046,NM,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Kirsten E. Gillibrand,G000555,NY,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Kamala Harris,H001075,CA,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Sheldon Whitehouse,W000802,RI,Sen.,D,2019-01-03
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Lisa Murkowski,M001153,AK,Sen.,R,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Debbie Stabenow,S000770,MI,Sen.,D,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Tom Udall,U000039,NM,Sen.,D,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Brian Schatz,S001194,HI,Sen.,D,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Patty Murray,M001111,WA,Sen.,D,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Robert Menendez,M000639,NJ,Sen.,D,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Bob Casey,C001070,PA,Sen.,D,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Sherrod Brown,B000944,OH,Sen.,D,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Bernard Sanders,S000033,VT,Sen.,ID,2019-01-08
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Angus King,K000383,ME,Sen.,ID,2019-01-09
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Cory Booker,B001288,NJ,Sen.,D,2019-01-10
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Jon Tester,T000464,MT,Sen.,D,2019-01-10
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Christopher S. Murphy,M001169,CT,Sen.,D,2019-01-10
2021-02-26_12-42-43,s,s24-116,116,cosponsor,Jacky Rosen,R000608,NV,Sen.,D,2019-01-10
2021-02-26_12-42-44,s,s25-116,116,sponsor,Ted Cruz,C001098,TX,Sen.,R,2019-01-03
2021-02-26_12-42-44,s,s25-116,116,cosponsor,Ben Sasse,S001197,NE,Sen.,R,2019-02-27
2021-02-26_12-42-44,s,s25-116,116,cosponsor,Mike Rounds,R000605,SD,Sen.,R,2019-03-06
2021-02-26_12-42-44,s,s25-116,116,cosponsor,Deb Fischer,F000463,NE,Sen.,R,2019-03-11
2021-02-26_12-42-44,s,s25-116,116,cosponsor,Dan Sullivan,S001198,AK,Sen.,R,2019-03-13
2021-02-26_12-42-44,s,s25-116,116,cosponsor,Marsha Blackburn,B001243,TN,Sen.,R,2019-07-16
2021-02-26_12-42-45,s,s26-116,116,sponsor,Ron Wyden,W000779,OR,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Edward J. Markey,M000133,MA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Sheldon Whitehouse,W000802,RI,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Kirsten E. Gillibrand,G000555,NY,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Dianne Feinstein,F000062,CA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Kamala Harris,H001075,CA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Tammy Baldwin,B001230,WI,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Bernard Sanders,S000033,VT,Sen.,ID,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Patty Murray,M001111,WA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Christopher S. Murphy,M001169,CT,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Elizabeth Warren,W000817,MA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Thomas R. Carper,C000174,DE,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Christopher A. Coons,C001088,DE,Sen.,D,2019-01-08
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Tom Udall,U000039,NM,Sen.,D,2019-01-08
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Jeff Merkley,M001176,OR,Sen.,D,2019-01-08
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Brian Schatz,S001194,HI,Sen.,D,2019-04-30
2021-02-26_12-42-45,s,s26-116,116,cosponsor,Maria Cantwell,C000127,WA,Sen.,D,2020-08-03
2021-02-26_12-42-45,s,s27-116,116,sponsor,Joe Manchin III,M001183,WV,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Tim Kaine,K000384,VA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Mark Warner,W000805,VA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Sherrod Brown,B000944,OH,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Doug Jones,J000300,AL,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Bob Casey,C001070,PA,Sen.,D,2019-01-03
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Richard J. Durbin,D000563,IL,Sen.,D,2019-02-07
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Bernard Sanders,S000033,VT,Sen.,ID,2019-05-07
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Elizabeth Warren,W000817,MA,Sen.,D,2019-05-08
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Chris Van Hollen,V000128,MD,Sen.,D,2019-06-18
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-06-18
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Kamala Harris,H001075,CA,Sen.,D,2019-06-19
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Kirsten E. Gillibrand,G000555,NY,Sen.,D,2019-06-20
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Edward J. Markey,M000133,MA,Sen.,D,2019-07-17
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Kyrsten Sinema,S001191,AZ,Sen.,D,2019-09-18
2021-02-26_12-42-45,s,s27-116,116,cosponsor,Tammy Duckworth,D000622,IL,Sen.,D,2019-10-21
2021-02-26_12-42-46,s,s28-116,116,sponsor,Mitch McConnell,M000355,KY,Sen.,R,2019-01-04
2021-02-26_12-42-47,s,s29-116,116,sponsor,Mark Warner,W000805,VA,Sen.,D,2019-01-04
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Marco Rubio,R000595,FL,Sen.,R,2019-01-04
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Roy Blunt,B000575,MO,Sen.,R,2019-01-31
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Susan Collins,C001035,ME,Sen.,R,2019-01-31
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Christopher A. Coons,C001088,DE,Sen.,D,2019-01-31
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Michael Bennet,B001267,CO,Sen.,D,2019-01-31
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Amy Klobuchar,K000367,MN,Sen.,D,2019-04-11
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-04-11
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Catherine Cortez Masto,C001113,NV,Sen.,D,2019-06-03
2021-02-26_12-42-47,s,s29-116,116,cosponsor,Joshua Hawley,H001089,MO,Sen.,R,2019-06-03
2021-02-26_12-42-48,s,s30-116,116,sponsor,Tammy Baldwin,B001230,WI,Sen.,D,2019-01-08
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Jerry Moran,M000934,KS,Sen.,R,2019-01-08
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Amy Klobuchar,K000367,MN,Sen.,D,2019-01-08
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Jon Tester,T000464,MT,Sen.,D,2019-01-22
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Kevin Cramer,C001096,ND,Sen.,R,2019-01-28
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Jeanne Shaheen,S001181,NH,Sen.,D,2019-01-29
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Gary Peters,P000595,MI,Sen.,D,2019-04-30
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Richard Blumenthal,B001277,CT,Sen.,D,2019-04-30
2021-02-26_12-42-48,s,s30-116,116,cosponsor,Jeff Merkley,M001176,OR,Sen.,D,2020-02-11
2021-02-26_12-42-48,s,s31-116,116,sponsor,Tammy Duckworth,D000622,IL,Sen.,D,2019-01-08
