_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
15,2017-01-25 00:05:00,"To provide for increases in the Federal minimum wage, and for other purposes.",False,False,115,Raise the Wage Act,REFERRED,Labor and employment,hr
19,2017-01-30 00:03:00,"To establish in the Smithsonian Institution a comprehensive women's history museum, and for other purposes.",False,False,115,Smithsonian Women's History Museum Act,REFERRED,"Arts, culture, religion",hr
20,2017-01-24 00:01:00,"To reform the financing of congressional elections by broadening participation by small dollar donors, and for other purposes.",False,False,115,Government By the People Act of 2017,REFERRED,Government operations and politics,hr
21,2017-01-03 00:01:00,"To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for ""midnight rules"", and for other purposes.",True,False,115,Midnight Rules Relief Act of 2017,PASS_OVER:HOUSE,Government operations and politics,hr
22,2017-01-03 00:01:00,"To provide for operational control of the international border of the United States, and for other purposes.",False,False,115,SMART Border Act of 2017,REFERRED,Emergency management,hr
23,2017-01-03 00:01:00,"To provide drought relief in the State of California, and for other purposes.",True,False,115,Gaining Responsibility on Water Act of 2017,PASS_OVER:HOUSE,Water resources development,hr
24,2017-01-03 00:01:00,"To require a full audit of the Board of Governors of the Federal Reserve System and the Federal reserve banks by the Comptroller General of the United States, and for other purposes.",False,False,115,Federal Reserve Transparency Act of 2017,REPORTED,Finance and financial sector,hr
25,2017-01-03 00:01:00,"To promote freedom, fairness, and economic opportunity by repealing the income tax and other taxes, abolishing the Internal Revenue Service, and enacting a national sales tax to be administered primarily by the States.",False,False,115,FairTax Act of 2017,REFERRED,Taxation,hr
26,2017-01-03 00:01:00,"To amend chapter 8 of title 5, United States Code, to provide that major rules of the executive branch shall have no force or effect unless a joint resolution of approval is enacted into law.",True,False,115,Regulations from the Executive in Need of Scrutiny Act of 2017,PASS_OVER:HOUSE,Government operations and politics,hr
27,2017-01-03 00:01:00,"To amend title 38, United States Code, to require the Secretary of Veterans Affairs to retain a copy of any reprimand or admonishment received by an employee of the Department in the permanent record of the employee.",True,False,115,Ensuring VA Employee Accountability Act,PASS_OVER:HOUSE,Armed forces and national security,hr
28,2017-01-03 00:01:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to adopt and implement a standard identification protocol for use in the tracking and procurement of biological implants by the Department of Veterans Affairs, and for other purposes.",True,False,115,Biological Implant Tracking and Veteran Safety Act of 2017,PASS_OVER:HOUSE,Armed forces and national security,hr
29,2017-01-03 00:01:00,To terminate the Internal Revenue Code of 1986.,False,False,115,Tax Code Termination Act,REFERRED,Taxation,hr
30,2017-01-03 00:01:00,To repeal the Federal estate and gift taxes.,False,False,115,Farmers Against Crippling Taxes Act,REFERRED,Taxation,hr
31,2017-01-03 00:01:00,"To provide for the periodic review of the efficiency and public need for Federal agencies, to establish a commission for the purpose of reviewing the efficiency and public need of such agencies, and to provide for the abolishment of agencies for which a public need does not exist.",False,False,115,Federal Sunset Act of 2017,REFERRED,Government operations and politics,hr
32,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to exempt the spouses of active duty members of the Armed Forces from the determination of whether an employer is subject to the employer health insurance mandate.,False,False,115,Realizing Opportunity for Spouses in Employment Act,REFERRED,Taxation,hr
33,2017-01-03 00:01:00,"To amend chapter 6 of title 5, United States Code (commonly known as the Regulatory Flexibility Act), to ensure complete analysis of potential impacts on small entities of rules, and for other purposes.",False,False,115,Small Business Regulatory Flexibility Improvements Act of 2017,REFERRED,Government operations and politics,hr
34,2017-01-03 00:01:00,To repeal the Gun-Free School Zones Act of 1990 and amendments to that Act.,False,False,115,Safe Students Act,REFERRED,Crime and law enforcement,hr
35,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to modify rules relating to health savings accounts.,False,False,115,Health Savings Act of 2017,REFERRED,Taxation,hr
36,2017-01-03 00:01:00,"To amend title 18, United States Code, to protect pain-capable unborn children, and for other purposes.",True,False,115,Pain-Capable Unborn Child Protection Act,PASS_OVER:HOUSE,Crime and law enforcement,hr
37,2017-01-03 00:01:00,"To amend title 18, United States Code, to prohibit a health care practitioner from failing to exercise the proper degree of care in the case of a child who survives an abortion or attempted abortion.",False,False,115,Born-Alive Abortion Survivors Protection Act,REFERRED,Crime and law enforcement,hr
38,2017-01-03 00:01:00,"To amend title 18, United States Code, to provide a means by which nonresidents of a State whose residents may carry concealed firearms may also do so in the State.",True,False,115,Concealed Carry Reciprocity Act of 2017,PASS_OVER:HOUSE,Crime and law enforcement,hr
39,2017-01-03 00:01:00,"To amend title 5, United States Code, to codify the Presidential Innovation Fellows Program, and for other purposes.",True,True,115,TALENT Act of 2017,ENACTED:SIGNED,Government operations and politics,hr
40,2017-01-03 00:01:00,"To address the fundamental injustice, cruelty, brutality, and inhumanity of slavery in the United States and the 13 American colonies between 1619 and 1865 and to establish a commission to study and consider a national apology and proposal for reparations for the institution of slavery, its subsequent de jure and de facto racial and economic discrimination against African-Americans, and the impact of these forces on living African-Americans, to make recommendations to the Congress on appropriate remedies, and for other purposes.",False,False,115,Commission to Study and Develop Reparation Proposals for African-Americans Act,REFERRED,"Civil rights and liberties, minority issues",hr
41,2017-01-03 00:01:00,"To amend title 5, United States Code, to require agencies to respond to comments from congressional committees about proposed rulemaking, and for other purposes.",False,False,115,POWERS Act of 2017,REFERRED,Government operations and politics,hr
42,2017-01-03 00:01:00,To authorize the Directors of Veterans Integrated Service Networks of the Department of Veterans Affairs to enter into contracts with appropriate civilian accreditation entities or appropriate health care evaluation entities to investigate medical centers of the Department of Veterans Affairs.,False,False,115,,REFERRED,Armed forces and national security,hr
43,2017-01-03 00:01:00,"To amend title 38, United States Code, to authorize the use of Post-9/11 Educational Assistance to pursue independent study programs at certain educational institutions that are not institutions of higher learning.",False,False,115,,REFERRED,Armed forces and national security,hr
44,2017-01-03 00:01:00,To amend the Professional Boxing Safety Act of 1996 to include fighters of combat sports in the safety provisions of such Act.,False,False,115,Muhammad Ali Expansion Act,REFERRED,Sports and recreation,hr
45,2017-01-03 00:01:00,To reform the process by which Federal agencies analyze and formulate new regulations and guidance documents.,False,False,115,Regulatory Accountability Act of 2017,REFERRED,Government operations and politics,hr
46,2017-01-03 00:01:00,To authorize the Secretary of the Interior to conduct a special resource study of Fort Ontario in the State of New York.,True,False,115,Fort Ontario Study Act,PASS_OVER:HOUSE,Public lands and natural resources,hr
47,2017-01-03 00:01:00,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide for the humane treatment of youths who are in police custody, and for other purposes.",False,False,115,Effective and Humane Treatment of Youth Act of 2017,REFERRED,Crime and law enforcement,hr
48,2017-01-03 00:01:00,"To require that activities carried out by the United States in South Sudan relating to governance, reconstruction and development, and refugee relief and assistance will support the basic human rights of women and women's participation and leadership in these areas.",False,False,115,Equal Rights and Access for the Women of South Sudan Act,REFERRED,International affairs,hr
49,2017-01-03 00:01:00,"To direct the Secretary of the Interior to establish and implement a competitive oil and gas leasing program that will result in an environmentally sound program for the exploration, development, and production of the oil and gas resources of the Coastal Plain of Alaska, and for other purposes.",False,False,115,American Energy Independence and Job Creation Act,REFERRED,Energy,hr
50,2017-01-03 00:01:00,"To provide for additional safeguards with respect to imposing Federal mandates, and for other purposes.",True,False,115,Unfunded Mandates Information and Transparency Act of 2017,PASS_OVER:HOUSE,Government operations and politics,hr
51,2017-01-03 00:01:00,"To amend the National Agricultural Research, Extension, and Teaching Policy Act of 1977 to direct the Secretary of Agriculture to establish a grant program under which the Secretary will award $19,000,000 of grant funding to the 19 1890-institutions ($1,000,000 to each institution), such as Tuskegee University in Alabama, Prairie View A&M University of Texas, Fort Valley State University of Georgia, North Carolina A&T State University, and Florida A&M University, and allocate the $1,000,000 to each such institution for purposes of awarding scholarships to students attending such institutions, and for other purposes.",False,False,115,Funding for Student Scholarships for the 1890s Land-Grant African-American Colleges and Universities Act,REFERRED,Agriculture and food,hr
52,2017-01-03 00:01:00,"To rebuild the Nation's crumbling infrastructure, transportation systems, technology and computer networks, and energy distribution systems, by strongly and urgently requesting the immediate recruitment, employment, and on-the-job ""earn as you learn"" training of African-American young men ages 18 to 39, who are the hardest hit in terms of unemployment, with an unemployment rate of 41 percent nationally, and in some States and cities, especially inner cities, higher than 50 percent, which is a national crisis.",False,False,115,"Jobs, On-the-Job 'Earn While You Learn' Training, and Apprenticeships for African-American Young Men Act",REFERRED,Labor and employment,hr
53,2017-01-03 00:01:00,"To direct the Secretary of Homeland Security to develop a database that shall serve as a central location for information from investigations relating to human trafficking for Federal, State, and local law enforcement agencies.",False,False,115,CATCH Traffickers Act of 2017,REFERRED,Crime and law enforcement,hr
54,2017-01-03 00:01:00,To require the Secretary of Homeland Security to conduct a study on the feasibility of establishing a Civilian Cyber Defense National Resource in the Department of Homeland Security.,False,False,115,CAPITALS Act,REFERRED,Emergency management,hr
55,2017-01-03 00:01:00,To establish a grant program for nebulizers in elementary and secondary schools.,False,False,115,Breath of Fresh Air Act,REFERRED,Education,hr
56,2017-01-03 00:01:00,"To establish a grant program for stipends to assist in the cost of compensation paid by employers to certain recent college graduates and to provide funding for their further education in subjects relating to mathematics, science, engineering, and technology.",False,False,115,America Realizing the Informational Skills and Initiative of New Graduates Act of 2017,REFERRED,Education,hr
57,2017-01-03 00:01:00,"To require the Director of the Federal Bureau of Investigation to report to the Congress semiannually on the number of firearms transfers resulting from the failure to complete a background check within 3 business days, and the procedures followed after it is discovered that a firearm transfer has been made to a transferee who is ineligible to receive a firearm.",False,False,115,Accidental Firearms Transfers Reporting Act of 2017,REFERRED,Crime and law enforcement,hr
58,2017-01-03 00:01:00,"To require the Secretary of Homeland Security to submit a study on the circumstances which may impact the effectiveness and availability of first responders before, during, or after a terrorist threat or event, and for other purposes.",True,False,115,First Responder Identification of Emergency Needs in Disaster Situations,PASS_OVER:HOUSE,Emergency management,hr
59,2017-01-03 00:01:00,"To enhance the security of chemical facilities, and for other purposes.",False,False,115,Frank Lautenberg Memorial Secure Chemical Facilities Act,REFERRED,Emergency management,hr
60,2017-01-03 00:01:00,"To amend title 10, United States Code, to authorize the enlistment in the Armed Forces of certain aliens who are unlawfully present in the United States and were younger than 15 years of age when they initially entered the United States, but who are otherwise qualified for enlistment, and to provide a mechanism by which such aliens, by reason of their honorable service in the Armed Forces, may be lawfully admitted to the United States for permanent residence.",False,False,115,Encourage New Legalized Immigrants to Start Training Act,REFERRED,Immigration,hr
61,2017-01-03 00:01:00,"To provide for the expungement and sealing of youth criminal records, and for other purposes.",False,False,115,Fair Chance for Youth Act of 2017,REFERRED,Crime and law enforcement,hr
62,2017-01-03 00:01:00,"To provide for the hiring of 200 additional Bureau of Alcohol, Tobacco, Firearms and Explosives agents and investigators to enforce gun laws.",False,False,115,Gun Violence Reduction Resources Act of 2017,REFERRED,Crime and law enforcement,hr
63,2017-01-03 00:01:00,"To amend the Internal Revenue Code of 1986 to provide a tax credit to encourage private employers to hire veterans, to amend title 38, United States Code, to clarify the reasonable efforts an employer may make under the Uniformed Services Employment and Reemployment Rights Act with respect to hiring veterans, and for other purposes.",False,False,115,Helping to Encourage Real Opportunity for Veterans Transitioning from Battlespace to Workplace Act of 2017,REFERRED,Taxation,hr
64,2017-01-03 00:01:00,"To amend title 18, United States Code, to provide an alternate release date for certain nonviolent offenders, and for other purposes.",False,False,115,Federal Prison Bureau Nonviolent Offender Relief Act of 2017,REFERRED,Crime and law enforcement,hr
65,2017-01-03 00:01:00,"To provide alternatives to incarceration for youth, and for other purposes.",False,False,115,RAISE Act of 2017,REFERRED,Crime and law enforcement,hr
66,2017-01-03 00:01:00,"To establish the Route 66 Centennial Commission, to direct the Secretary of Transportation to prepare a plan on the preservation needs of Route 66, and for other purposes.",True,False,115,Route 66 Centennial Commission Act,PASS_OVER:HOUSE,Transportation and public works,hr
67,2017-01-03 00:01:00,"To ensure that seniors, veterans, and people with disabilities who receive Social Security and certain other Federal benefits receive a $250 payment in the event that no cost-of-living adjustment is payable in a calendar year.",False,False,115,Social Security Safety Dividend Act of 2017,REFERRED,Social welfare,hr
68,2017-01-03 00:01:00,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to reauthorize the Juvenile Accountability Block Grant program, and for other purposes.",False,False,115,Tiffany Joslyn Juvenile Accountability Block Grant Program Reauthorization Act of 2017,REFERRED,Crime and law enforcement,hr
69,2017-01-03 00:01:00,"To reauthorize the Office of Special Counsel, to amend title 5, United States Code, to provide modifications to authorities relating to the Office of Special Counsel, and for other purposes.",True,False,115,Thoroughly Investigating Retaliation Against Whistleblowers Act,PASS_OVER:HOUSE,Government operations and politics,hr
70,2017-01-03 00:01:00,"To amend the Federal Advisory Committee Act to increase the transparency of Federal advisory committees, and for other purposes.",True,False,115,Federal Advisory Committee Act Amendments of 2017,PASS_OVER:HOUSE,Government operations and politics,hr
71,2017-01-03 00:01:00,"To provide taxpayers with an annual report disclosing the cost and performance of Government programs and areas of duplication among them, and for other purposes.",True,False,115,Taxpayers Right-To-Know Act,PASS_OVER:HOUSE,Government operations and politics,hr
72,2017-01-03 00:01:00,To ensure the Government Accountability Office has adequate access to information.,True,True,115,GAO Access and Oversight Act of 2017,ENACTED:SIGNED,Government operations and politics,hr
73,2017-01-03 00:01:00,"To amend title 44, United States Code, to require information on contributors to Presidential library fundraising organizations, and for other purposes.",True,False,115,Presidential Library Donation Reform Act of 2017,PASS_OVER:HOUSE,Government operations and politics,hr
74,2017-01-03 00:01:00,"To amend title 5, United States Code, to postpone the effective date of high-impact rules pending judicial review.",False,False,115,Require Evaluation before Implementing Executive Wishlists Act of 2017,REFERRED,Government operations and politics,hr
75,2017-01-03 00:01:00,"To amend title 5, united States Code, to provide for the publication, by the Office of Information and Regulatory Affairs, of information relating to rulemakings, and for other purposes.",False,False,115,ALERT Act of 2017,REFERRED,Government operations and politics,hr
76,2017-01-03 00:01:00,"To amend title 5, United States Code, to clarify the nature of judicial review of agency interpretations of statutory and regulatory provisions.",False,False,115,Separation of Powers Restoration Act of 2017,REFERRED,Government operations and politics,hr
77,2017-01-03 00:01:00,"To require each agency, in providing notice of a rule making, to include a link to a 100 word plain language summary of the proposed rule.",False,False,115,Providing Accountability Through Transparency Act of 2017,REFERRED,Government operations and politics,hr
78,2017-01-03 00:01:00,To improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders.,True,False,115,SEC Regulatory Accountability Act,PASS_OVER:HOUSE,Finance and financial sector,hr
79,2017-01-03 00:01:00,To clarify the definition of general solicitation under Federal securities law.,True,False,115,HALOS Act,PASS_OVER:HOUSE,Finance and financial sector,hr
80,2017-01-03 00:01:00,"To suspend the admission into the United States of refugees in order to examine the costs of providing benefits to such individuals, and for other purposes.",False,False,115,Resettlement Accountability National Security Act of 2017,REFERRED,Immigration,hr
81,2017-01-03 00:01:00,"To suspend, and subsequently terminate, the admission of certain refugees, to examine the impact on the national security of the United States of admitting refugees, to examine the costs of providing benefits to such individuals, and for other purposes.",False,False,115,Resettlement Accountability National Security Prioritization Act of 2017,REFERRED,Immigration,hr
82,2017-01-03 00:01:00,To withhold Federal financial assistance from each country that denies or unreasonably delays the acceptance of nationals of such country who have been ordered removed from the United States and to prohibit the issuance of visas to nationals of such country.,False,False,115,Criminal Alien Deportation Enforcement Act of 2017,REFERRED,International affairs,hr
83,2017-01-03 00:01:00,"To prohibit the receipt of Federal financial assistance by sanctuary cities, and for other purposes.",False,False,115,Mobilizing Against Sanctuary Cities Act,REFERRED,Immigration,hr
84,2017-01-03 00:01:00,"To protect the right of law-abiding citizens to transport knives interstate, notwithstanding a patchwork of local and State prohibitions, and to repeal Federal provisions related to switchblade knives which burden citizens.",False,False,115,Knife Owners' Protection Act of 2017,REFERRED,Crime and law enforcement,hr
85,2017-01-03 00:01:00,"To make 1 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2017 and 2018.",False,False,115,,REFERRED,Economics and public finance,hr
86,2017-01-03 00:01:00,"To make 2 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2017 and 2018.",False,False,115,,REFERRED,Economics and public finance,hr
87,2017-01-03 00:01:00,"To make 5 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2017 and 2018.",False,False,115,,REFERRED,Economics and public finance,hr
88,2017-01-03 00:01:00,"To modify the boundary of the Shiloh National Military Park located in Tennessee and Mississippi, to establish Parker's Crossroads Battlefield as an affiliated area of the National Park System, and for other purposes.",True,True,115,Shiloh National Military Park Boundary Adjustment and Parker's Crossroads Battlefield Designation Act,PASS_BACK:SENATE,Public lands and natural resources,hr
89,2017-01-03 00:01:00,"To amend subtitle IV of title 40, United States Code, regarding county additions to the Appalachian region.",False,False,115,,REFERRED,Housing and community development,hr
90,2017-01-03 00:01:00,To authorize the Secretary of Veterans Affairs to carry out certain major medical facility leases of the Department of Veterans Affairs.,False,False,115,Providing Veterans Overdue Care Act of 2017,REFERRED,Armed forces and national security,hr
91,2017-01-03 00:01:00,"To amend title 38, United States Code, to make permanent the pilot program on counseling in retreat settings for women veterans newly separated from service in the Armed Forces.",False,False,115,Building Supportive Networks for Women Veterans Act,REPORTED,Armed forces and national security,hr
92,2017-01-03 00:01:00,"To amend title 38, United States Code, to increase the maximum age for children eligible for medical care under the CHAMPVA program.",False,False,115,CHAMPVA Children's Protection Act of 2017,REFERRED,Armed forces and national security,hr
93,2017-01-03 00:01:00,"To amend title 38, United States Code, to provide for increased access to Department of Veterans Affairs medical care for women veterans.",False,False,115,,REFERRED,Armed forces and national security,hr
94,2017-01-03 00:01:00,"To amend title 38, United States Code, to require congressional approval before the appropriation of funds for the Department of Veterans Affairs major medical facility leases.",False,False,115,Build a Better VA Act,REFERRED,Armed forces and national security,hr
95,2017-01-03 00:01:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to provide child care assistance to veterans receiving certain medical services provided by the Department of Veterans Affairs.",True,False,115,Veterans' Access to Child Care Act,PASS_OVER:HOUSE,Armed forces and national security,hr
96,2017-01-03 00:01:00,"To amend title 49, United States Code, to direct the Assistant Secretary of Homeland Security (Transportation Security Administration) to transfer unclaimed money recovered at airport security checkpoints to nonprofit organizations that provide places of rest and recuperation at airports for members of the Armed Forces and their families, and for other purposes.",False,False,115,TSA Loose Change Act,REFERRED,Transportation and public works,hr
97,2017-01-03 00:01:00,"To amend the Consolidated and Further Continuing Appropriations Act, 2016, to enable the payment of certain officers and employees of the United States whose employment is authorized under the Deferred Action for Childhood Arrivals program, and for other purposes.",False,False,115,American Dream Employment Act of 2017,REFERRED,Congress,hr
98,2017-01-03 00:01:00,"To replace references to ""wives"" and ""husbands"" in Federal law with references to ""spouses"", and for other purposes.",False,False,115,Amend the Code for Marriage Equality Act of 2017,REFERRED,"Civil rights and liberties, minority issues",hr
99,2017-01-03 00:01:00,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide for the eligibility of Transportation Security Administration employees to receive public safety officers' death benefits, and for other purposes.",False,False,115,Honoring Our Fallen TSA Officers Act,REFERRED,Transportation and public works,hr
100,2017-01-03 00:01:00,"To amend title 23, United States Code, to modify the percentages of funds to be allocated to certain urbanized areas under the surface transportation block grant program.",False,False,115,Support Local Transportation Act,REFERRED,Transportation and public works,hr
101,2017-01-03 00:01:00,To direct the Comptroller General of the United States to conduct reviews of certain budget requests of the President for the medical care accounts of the Department of Veterans Affairs.,False,False,115,Veterans Healthcare Improvement Act,REFERRED,Armed forces and national security,hr
102,2017-01-03 00:01:00,"To expand the research and education on and delivery of complementary and alternative medicine to veterans, and for other purposes.",False,False,115,Expanding Care for Veterans Act,REFERRED,Armed forces and national security,hr
103,2017-01-03 00:01:00,"To amend the Department of Veterans Affairs Health Care Programs Enhancement Act of 2001 and title 38, United States Code, to require the provision of chiropractic care and services to veterans at all Department of Veterans Affairs medical centers and to expand access to such care and services.",False,False,115,Chiropractic Care Available to All Veterans Act,REFERRED,Armed forces and national security,hr
104,2017-01-03 00:01:00,"To amend title 38, United States Code, to make permanent certain programs that assist homeless veterans and other veterans with special needs, and for other purposes.",False,False,115,Helping Homeless Veterans Act of 2017,REFERRED,Armed forces and national security,hr
105,2017-01-03 00:01:00,"To amend title 38, United States Code, to ensure that the Secretary of Veterans Affairs repays the misused benefits of veterans with fiduciaries, to establish an appeals process for determinations by the Secretary of Veterans Affairs of veterans' mental capacity, and for other purposes.",False,False,115,Protect Veterans from Financial Fraud Act of 2017,REFERRED,Armed forces and national security,hr
106,2017-01-03 00:01:00,"To amend the VOW to Hire Heroes Act of 2011 to make permanent the Veterans Retraining Assistance Program, and for other purposes.",False,False,115,Help Hire Our Heroes Act,REFERRED,Armed forces and national security,hr
107,2017-01-03 00:01:00,"To amend title 38, United States Code, to direct the Secretary of Labor to prioritize the provision of services to homeless veterans with dependent children in carrying out homeless veterans reintegration programs, and for other purposes.",False,False,115,Homeless Veterans with Children Reintegration Act,REFERRED,Armed forces and national security,hr
108,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to allow a credit for employers providing student loan payment assistance for employees.,False,False,115,Student Loan Repayment Assistance Act of 2017,REFERRED,Taxation,hr
109,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to make permanent the deduction for mortgage insurance premiums.,False,False,115,Mortgage Insurance Tax Deduction Act of 2017,REFERRED,Taxation,hr
110,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to make permanent the exclusion from gross income of discharge of qualified principal residence indebtedness.,False,False,115,Mortgage Debt Tax Forgiveness Act of 2017,REFERRED,Taxation,hr
111,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to increase the limitations for deductible new business expenditures and to consolidate provisions for start-up and organizational expenditures.,False,False,115,Support Our Start-Ups Act,REFERRED,Taxation,hr
112,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to temporarily allow expensing of certain costs of replanting citrus plants lost by reason of casualty.,False,False,115,Emergency Citrus Disease Response Act of 2017,REFERRED,Taxation,hr
113,2017-01-03 00:01:00,To prevent human health threats posed by the consumption of equines raised in the United States.,False,False,115,Safeguard American Food Exports Act of 2017,REFERRED,Agriculture and food,hr
114,2017-01-03 00:01:00,To require the Secretary of Homeland Security to search all public records to determine if an alien is inadmissible to the United States.,False,False,115,Social Media Screening for Terrorists Act of 2017,REFERRED,Immigration,hr
115,2017-01-03 00:01:00,"To amend title 18, United States Code, to provide additional aggravating factors for the imposition of the death penalty based on the status of the victim.",True,False,115,Thin Blue Line Act,PASS_OVER:HOUSE,Crime and law enforcement,hr
116,2017-01-03 00:01:00,To amend the Internal Revenue Code of 1986 to ensure that pass-through businesses do not pay tax at a higher rate than corporations.,False,False,115,Main Street Fairness Act,REFERRED,Taxation,hr
117,2017-01-03 00:01:00,"To repeal Federal energy conservation standards, and for other purposes.",False,False,115,Energy Efficiency Free Market Act of 2017,REFERRED,Energy,hr
118,2017-01-03 00:01:00,"To make clear that an agency outside of the Department of Health and Human Services may not designate, appoint, or employ special consultants, fellows, or other employees under subsection (f) or (g) of section 207 of the Public Health Service Act.",False,False,115,Health and Human Services Hiree Clarification Act,REFERRED,Health,hr
119,2017-01-03 00:01:00,"To repeal certain amendments to the Clean Air Act relating to the expansion of the renewable fuel program, and for other purposes.",False,False,115,Leave Ethanol Volumes at Existing Levels Act,REFERRED,Environmental protection,hr
120,2017-01-03 00:01:00,"To reduce the amount of foreign assistance to Mexico, Guatemala, Honduras, and El Salvador based on the number of unaccompanied alien children who are nationals or citizens of such countries and who in the preceding fiscal year are placed in Federal custody by reason of their immigration status.",False,False,115,Unaccompanied Alien Children Assistance Control Act,REFERRED,International affairs,hr
121,2017-01-03 00:01:00,"Making supplemental appropriations for the Army Corps of Engineers for flood control projects and storm damage reduction projects in areas affected by flooding in the city of Houston, Texas, and for other purposes.",False,False,115,Emergency Flood Control Supplemental Funding Act of 2017,REFERRED,Emergency management,hr
122,2017-01-03 00:01:00,"To amend the Fair Labor Standards Act to provide for the calculation of the minimum wage based on the Federal poverty threshold for a family of 4, as determined by the Bureau of the Census.",False,False,115,Original Living Wage Act of 2017,REFERRED,Labor and employment,hr
123,2017-01-03 00:01:00,To extend the pilot program under section 258 of the National Housing Act that establishes an automated process for providing alternative credit rating information for mortgagors and prospective mortgagors under certain mortgages.,False,False,115,FHA Alternative Credit Pilot Program Reauthorization Act of 2017,REFERRED,Housing and community development,hr
124,2017-01-03 00:01:00,"To establish a grant program providing for the acquisition, operation, and maintenance of body-worn cameras for law enforcement officers, and for other purposes.",False,False,115,CAM TIP Act of 2017,REFERRED,Crime and law enforcement,hr
125,2017-01-03 00:01:00,"To authorize a pilot program to improve asset recovery levels, asset management, and homeownership retention with respect to delinquent single-family mortgages insured under the FHA mortgage insurance programs by providing for in-person contact outreach activities with mortgagors under such mortgages, and for other purposes.",False,False,115,FHA In-Person Servicing Improvement Act of 2017,REFERRED,Housing and community development,hr
126,2017-01-03 00:01:00,To direct the Election Assistance Commission to carry out a pilot program under which the Commission shall provide funds to local educational agencies for initiatives to provide voter registration information to secondary school students in the 12th grade.,False,False,115,Students Voicing Opinions in Today's Elections (VOTE) Act,REFERRED,Education,hr
