_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
22,2011-01-05 00:01:00,"To amend title 49, United States Code, to enhance pipeline safety, to provide communities with access to improved information concerning the equipment and operations of pipeline facilities, and for other purposes.",False,False,112,Pipeline Safety and Community Empowerment Act of 2011,REFERRED,Transportation and public works,hr
23,2011-01-05 00:01:00,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to establish the Merchant Mariner Equity Compensation Fund to provide benefits to certain individuals who served in the United States merchant marine (including the Army Transport Service and the Naval Transport Service) during World War II.",False,False,112,Belated Thank You to the Merchant Mariners of World War II Act of 2011,REFERRED,Armed forces and national security,hr
24,2011-01-05 00:01:00,To redesignate the Department of the Navy as the Department of the Navy and Marine Corps.,False,False,112,,REFERRED,Armed forces and national security,hr
25,2011-01-05 00:01:00,"To promote freedom, fairness, and economic opportunity by repealing the income tax and other taxes, abolishing the Internal Revenue Service, and enacting a national sales tax to be administered primarily by the States.",False,False,112,Fair Tax Act of 2011,REFERRED,Taxation,hr
26,2011-01-05 00:01:00,To direct the Secretary of Defense to adopt a program of professional and confidential screenings to detect mental health injuries acquired during deployment in support of a contingency operation and ultimately to reduce the incidence of suicide among veterans.,False,False,112,Veterans Mental Health Screening and Assessment Act,REFERRED,Armed forces and national security,hr
27,2011-01-05 00:01:00,"To provide for the recognition of the Lumbee Tribe of North Carolina, and for other purposes.",False,False,112,Lumbee Recognition Act,REFERRED,Native Americans,hr
28,2011-01-05 00:01:00,"To amend title 38, United States Code, to improve the outreach activities of the Department of Veterans Affairs, and for other purposes.",False,False,112,Veterans Outreach Improvement Act of 2011,REFERRED,Armed forces and national security,hr
29,2011-01-05 00:01:00,To provide for the withdrawal of the United States from the North American Free Trade Agreement.,False,False,112,,REFERRED,Foreign trade and international finance,hr
30,2011-01-05 00:01:00,"To require Surface Transportation Board consideration of the impacts of certain railroad transactions on local communities, and for other purposes.",False,False,112,Taking Responsible Action for Community Safety Act,REFERRED,Transportation and public works,hr
31,2011-01-05 00:01:00,To require the Inspector General of the Federal Housing Finance Agency to submit quarterly reports to the Congress during the conservatorship of the Federal National Mortgage Association and the Federal Home Loan Mortgage Corporation.,False,False,112,Fannie Mae and Freddie Mac Accountability and Transparency for Taxpayers Act of 2011,REFERRED,Housing and community development,hr
32,2011-01-05 00:01:00,"To amend the definition of ""homeless person"" under the McKinney-Vento Homeless Assistance Act to include certain homeless children and youth.",False,False,112,Homeless Children and Youth Act of 2011,REFERRED,Housing and community development,hr
33,2011-01-05 00:01:00,To amend the Securities Act of 1933 to specify when certain securities issued in connection with church plans are treated as exempted securities for purposes of that Act.,True,True,112,Church Plan Investment Clarification Act,ENACTED:SIGNED,Finance and financial sector,hr
34,2011-01-05 00:01:00,To provide for payment of an administrative fee to public housing agencies to cover the costs of administering family self-sufficiency programs in connection with the housing choice voucher program of the Department of Housing and Urban Development.,False,False,112,Family Self-Sufficiency Act of 2011,REFERRED,Housing and community development,hr
35,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to increase the deduction for certain expenses of elementary and secondary school teachers to $500 and to extend it through 2013.,False,False,112,Teacher Tax Reduction Act of 2011,REFERRED,Taxation,hr
36,2011-01-05 00:01:00,"To amend title V of the Elementary and Secondary Education Act of 1965 to raise awareness of eating disorders and to create educational programs concerning the same, and for other purposes.",False,False,112,"Eating Disorders Awareness, Prevention, and Education Act of 2011",REFERRED,Education,hr
37,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to improve and expand education savings accounts.,False,False,112,401Kids Family Savings Act of 2011,REFERRED,Taxation,hr
38,2011-01-05 00:01:00,To rescind funds appropriated to the Health Insurance Reform Implementation Fund under the Health Care and Education Reconciliation Act of 2010.,False,False,112,,REFERRED,Health,hr
39,2011-01-05 00:01:00,To delist the polar bear as a threatened species under the Endangered Species Act of 1973.,False,False,112,Polar Bear Delisting Act,REFERRED,Animals,hr
40,2011-01-05 00:01:00,"To acknowledge the fundamental injustice, cruelty, brutality, and inhumanity of slavery in the United States and the 13 American colonies between 1619 and 1865 and to establish a commission to examine the institution of slavery, subsequently de jure and de facto racial and economic discrimination against African-Americans, and the impact of these forces on living African-Americans, to make recommendations to the Congress on appropriate remedies, and for other purposes.",False,False,112,Commission to Study Reparation Proposals for African-Americans Act,REFERRED,"Civil rights and liberties, minority issues",hr
41,2011-01-05 00:01:00,"To designate certain Federal lands in San Diego County, California, as wilderness, and for other purposes.",False,False,112,Beauty Mountain and Agua Tibia Wilderness Act of 2011,REFERRED,Public lands and natural resources,hr
42,2011-01-05 00:01:00,To provide for a credit for certain health care benefits in determining the minimum wage.,False,False,112,Health Care Incentive Act,REFERRED,Labor and employment,hr
43,2011-01-05 00:01:00,To amend the Immigration and Nationality Act to eliminate the diversity immigrant program and to re-allocate those visas to certain employment-based immigrants who obtain an advanced degree in the United States.,False,False,112,,REFERRED,Immigration,hr
44,2011-01-05 00:01:00,To implement the recommendations of the Guam War Claims Review Commission.,False,False,112,Guam World War II Loyalty Recognition Act,REFERRED,Law,hr
45,2011-01-05 00:01:00,"To amend section 276 of the Immigration and Nationality Act to impose mandatory sentencing ranges with respect to aliens who reenter the United States after having been removed, and for other purposes.",False,False,112,Criminal Alien Accountability Act,REFERRED,Immigration,hr
46,2011-01-05 00:01:00,To amend the Immigration and Nationality Act to provide for nonimmigrant status for an alien who is the parent or legal guardian of a United States citizen child if the child was born abroad and is the child of a deceased member of the Armed Forces of the United States.,False,False,112,Fallen Heroes Family Act of 2011,REFERRED,Immigration,hr
47,2011-01-05 00:01:00,"To provide a civil penalty for certain misrepresentations made to Congress, and for other purposes.",False,False,112,CIA Act,REFERRED,Armed forces and national security,hr
48,2011-01-05 00:01:00,"To amend title 5, United States Code, to provide that payments under the Federal employees' group life insurance program shall be made in a lump sum, unless the insured or the recipient elects otherwise.",False,False,112,Federal Life Insurance Transparency Act,REFERRED,Government operations and politics,hr
49,2011-01-05 00:01:00,"To direct the Secretary of the Interior to establish and implement a competitive oil and gas leasing program that will result in an environmentally sound program for the exploration, development, and production of the oil and gas resources of the Coastal Plain of Alaska, and for other purposes.",False,False,112,American Energy Independence and Price Reduction Act,REFERRED,Energy,hr
50,2011-01-05 00:01:00,"To reauthorize the African Elephant Conservation Act, the Rhinoceros and Tiger Conservation Act of 1994, and the Asian Elephant Conservation Act of 1997.",False,False,112,Multinational Species Conservation Funds Reauthorization Act of 2011,REFERRED,Animals,hr
51,2011-01-05 00:01:00,To reduce the heat island effect and associated ground level ozone pollution from Federal facilities.,False,False,112,Heat Island and Smog Reduction Act of 2011,REFERRED,Government operations and politics,hr
52,2011-01-05 00:01:00,"To amend the Outer Continental Shelf Lands Act to require that treatment of the issuance of any exploration plans, development production plans, development operation coordination documents, and lease sales required under Federal law for offshore drilling activity on the outer Continental Shelf as a major Federal action significantly affecting the quality of the human environment for the purposes of the National Environmental Policy Act of 1969, and for other purposes.",False,False,112,Oil Pollution Environmental Review Act,REFERRED,Energy,hr
53,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to deny a deduction for removal costs and damages for which taxpayers are liable under the Oil Pollution Act of 1990.,False,False,112,,REFERRED,Taxation,hr
54,2011-01-05 00:01:00,"To amend the Oil Pollution Act of 1990 to extend liability to corporations, partnerships, and other persons having ownership interests in responsible parties, and for other purposes.",False,False,112,Stand by your Oil Pollution Act,REFERRED,Environmental protection,hr
55,2011-01-05 00:01:00,To authorize alternatives analysis and preliminary engineering for new Metrorail capital projects in Northern Virginia and surrounding areas.,False,False,112,Northern Virginia Metrorail Extension Act of 2011,REFERRED,Transportation and public works,hr
56,2011-01-05 00:01:00,"To provide for restoration of the coastal areas of the Gulf of Mexico affected by the Deepwater Horizon oil spill, and for other purposes.",False,False,112,Gulf Coast Restoration Act,REFERRED,Public lands and natural resources,hr
57,2011-01-05 00:01:00,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to make improvements in the provision of Federal disaster assistance, and for other purposes.",False,False,112,Disaster Recovery Improvement Act,REFERRED,Emergency management,hr
58,2011-01-05 00:01:00,"To amend chapter 44 of title 18, United States Code, to update certain procedures applicable to commerce in firearms and remove certain Federal restrictions on interstate firearms transactions.",False,False,112,Firearms Interstate Commerce Reform Act,REFERRED,Crime and law enforcement,hr
59,2011-01-05 00:01:00,To define advisors often characterized as Czars and to provide that appropriated funds may not be used to pay for any salaries and expenses associated with such advisors.,False,False,112,Sunset All Czars Act,REFERRED,Government operations and politics,hr
60,2011-01-05 00:01:00,"To repeal the expansion of information reporting requirements for payments of $600 or more to corporations, and for other purposes.",False,False,112,,REFERRED,Taxation,hr
61,2011-01-05 00:01:00,"To amend title 5, United States Code, to require Federal employees to use coach-class air travel in the United States except in limited circumstances, and for other purposes.",False,False,112,Coach Act of 2011,REFERRED,Government operations and politics,hr
62,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to reduce international tax avoidance and restore a level playing field for American businesses.,False,False,112,International Tax Competitiveness Act of 2011,REFERRED,Taxation,hr
63,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 and title XIX of the Social Security Act to reform the provision of long-term care insurance.,False,False,112,Long-Term Care Insurance Reform Act of 2011,REFERRED,Health,hr
64,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to prevent corporations from exploiting tax treaties to evade taxation of United States income.,False,False,112,,REFERRED,Taxation,hr
65,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to provide for the taxation of smokeless tobacco products sold as discrete single-use units.,False,False,112,Candy Tobacco Tax Parity Act of 2011,REFERRED,Taxation,hr
66,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to provide for an investment tax credit for waste-to-energy facilities.,False,False,112,Waste-to-Energy Technology Act of 2011,REFERRED,Taxation,hr
67,2011-01-05 00:01:00,"To extend expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and Intelligence Reform and Terrorism Prevention Act of 2004 until February 29, 2012.",False,False,112,,REFERRED,Crime and law enforcement,hr
68,2011-01-05 00:01:00,To amend the Communications Act of 1934 to prohibit Federal funding for the Corporation for Public Broadcasting after fiscal year 2013.,False,False,112,,REFERRED,"Science, technology, communications",hr
69,2011-01-05 00:01:00,"To prohibit Federal funding of certain public radio programming, to provide for the transfer of certain public radio funds to reduce the public debt, and for other purposes.",False,False,112,,REFERRED,"Science, technology, communications",hr
70,2011-01-05 00:01:00,To amend title II of the Social Security Act to eliminate the 5-month waiting period for entitlement to disability benefits and to eliminate reconsideration as an intervening step between initial benefit entitlement decisions and subsequent hearings on the record on such decisions.,False,False,112,Disability Benefit Fairness Act of 2011,REFERRED,Social welfare,hr
71,2011-01-05 00:01:00,"To increase the number of Federal air marshals for certain flights, require criminal investigative training for such marshals, create an office and appoint an ombudsman for the marshals, and for other purposes.",False,False,112,FAMS Augmentation Act of 2011,REFERRED,Transportation and public works,hr
72,2011-01-05 00:01:00,"To authorize the Secretary of Labor to make grants to States, units of local government, and Indian tribes to carry out employment training programs.",False,False,112,New Jobs for America Act of 2011,REFERRED,Labor and employment,hr
73,2011-01-05 00:01:00,"To designate the facility of the United States Postal Service located at 4110 Almeda Road in Houston, Texas, as the ""George Thomas 'Mickey' Leland Post Office Building"".",False,False,112,,REFERRED,Government operations and politics,hr
74,2011-01-05 00:01:00,To require non-Federal prisons and correctional facilities holding Federal prisoners under a contract with the Federal Government to make the same information available to the public that Federal prisons and correctional facilities are required to make available.,False,False,112,Private Prison Information Act of 2011,REFERRED,Crime and law enforcement,hr
75,2011-01-05 00:01:00,To prohibit certain restraints of competition adversely affecting automobile dealers.,False,False,112,Automobile Dealers Fair Competition Act of 2011,REFERRED,Commerce,hr
76,2011-01-05 00:01:00,"To authorize the Secretary of Homeland Security to establish a program to award grants to institutions of higher education for the establishment or expansion of cybersecurity professional development programs, and for other purposes.",False,False,112,Cybersecurity Education Enhancement Act of 2011,REFERRED,Education,hr
77,2011-01-05 00:01:00,"To provide for emergency deployments of United States Border Patrol agents and to increase the number of DEA and ATF agents along the international border of the United States to increase resources to identify and eliminate illicit sources of firearms into Mexico for use by violent drug trafficking organizations and for other lawful activities, and for other purposes.",False,False,112,"Border Security, Cooperation, and Act Now Drug War Prevention Act of 2011",REFERRED,Immigration,hr
78,2011-01-05 00:01:00,"To designate the facility of the United States Postal Service located at 1900 West Gray Street in Houston, Texas, as the ""Hazel Hainsworth Young Post Office Building"".",False,False,112,,REFERRED,Government operations and politics,hr
79,2011-01-05 00:01:00,"To amend title 38, United States Code, to provide certain abused dependents of veterans with health care.",False,False,112,Dependent Care Act of 2011,REFERRED,Armed forces and national security,hr
80,2011-01-05 00:01:00,"To improve efforts of the United States Government to ensure that developing countries have affordable and equitable access to safe water and sanitation, and for other purposes.",False,False,112,Global Water Access and Equity Act,REFERRED,International affairs,hr
81,2011-01-05 00:01:00,"To promote and encourage the valuable public service, disaster relief, and emergency communications provided on a volunteer basis by licensees of the Federal Communications Commission in the Amateur Radio Service, by undertaking a study of the uses of amateur radio for emergency and disaster relief communications, by identifying unnecessary or unreasonable impediments to the deployment of Amateur Radio emergency and disaster relief communications, and by making recommendations for relief of such unreasonable restrictions so as to expand the uses of amateur radio communications in Homeland Security planning and response.",False,False,112,Amateur Radio Emergency Communications Enhancement Act of 2011,REFERRED,Public lands and natural resources,hr
82,2011-01-05 00:01:00,To reauthorize and amend part EE of the Omnibus Crime Control and Safe Streets Act of 1968 relating to drug courts.,False,False,112,Drug Court Reauthorization Act,REFERRED,Crime and law enforcement,hr
83,2011-01-05 00:01:00,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to require the Attorney General to establish guidelines to prevent and address occurrences of bullying, to provide for grant funding to States for programs to prevent and address occurrences of bullying, and to reauthorize the Juvenile Accountability Block Grants program.",False,False,112,Bullying Prevention and Intervention Act of 2011,REFERRED,Crime and law enforcement,hr
84,2011-01-05 00:01:00,"To amend title 28, United States Code, to grant to the House of Representatives the authority to bring a civil action to enforce, secure a declaratory judgment concerning the validity of, or prevent a threatened refusal or failure to comply with any subpoena or order issued by the House or any committee or subcommittee of the House to secure the production of documents, the answering of any deposition or interrogatory, or the securing of testimony, and for other purposes.",False,False,112,Contempt of the House of Representatives Subpoena Authority Act of 2011,REFERRED,Law,hr
85,2011-01-05 00:01:00,To amend the Higher Education Act of 1965 to expand teacher loan forgiveness.,False,False,112,TEACH for Our Future Act of 2011,REFERRED,Education,hr
86,2011-01-05 00:01:00,"To prevent pending tax increases, permanently repeal estate and gift taxes, and permanently repeal the alternative minimum tax on individuals, and for other purposes.",False,False,112,End Tax Uncertainty Act of 2011,REFERRED,Taxation,hr
87,2011-01-05 00:01:00,To repeal the Dodd-Frank Wall Street Reform and Consumer Protection Act.,False,False,112,,REFERRED,Finance and financial sector,hr
88,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to change the deadline for income tax returns for calendar year taxpayers from the 15th of April to the first Monday in November.,False,False,112,,REFERRED,Taxation,hr
89,2011-01-05 00:01:00,To amend the Immigration and Nationality Act and title IV of the Social Security Act to provide for the denial of family classification petitions filed by an individual who owes child support arrearages.,False,False,112,American Child Support Enforcement Immigration Act of 2011,REFERRED,Immigration,hr
90,2011-01-05 00:01:00,"To provide for Federal research, development, demonstration, and commercial application activities to enable the development of farms that are net producers of both food and energy, and for other purposes.",False,False,112,,REFERRED,Energy,hr
91,2011-01-05 00:01:00,To repeal certain amendments to the Energy Policy and Conservation Act with respect to lighting energy efficiency.,False,False,112,Better Use of Light Bulbs Act,REFERRED,Energy,hr
92,2011-01-05 00:01:00,To amend title XVIII of the Social Security Act to provide payments under the Medicare Program to licensed health care practitioners for unscheduled telephone consultation services in the case that such payments are determined to be cost and quality effective.,False,False,112,Tele-Care Act of 2011,REFERRED,Health,hr
93,2011-01-05 00:01:00,"To make 10 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2011 and 2012.",False,False,112,,REFERRED,Economics and public finance,hr
94,2011-01-05 00:01:00,"To make 5 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2011 and 2012.",False,False,112,,REFERRED,Economics and public finance,hr
95,2011-01-05 00:01:00,"To make 15 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of the fiscal years 2011 and 2012.",False,False,112,,REFERRED,Economics and public finance,hr
96,2011-01-05 00:01:00,To prohibit the Federal Communications Commission from further regulating the Internet.,False,False,112,Internet Freedom Act,REFERRED,"Science, technology, communications",hr
97,2011-01-05 00:01:00,"To amend the Clean Air Act to provide that greenhouse gases are not subject to the Act, and for other purposes.",False,False,112,Free Industry Act,REFERRED,Environmental protection,hr
98,2011-01-05 00:01:00,"To amend the Immigration and Nationality Act to enforce restrictions on employment in the United States of unauthorized aliens through the use of improved Social Security cards and an Employment Eligibility Database, and for other purposes.",False,False,112,Illegal Immigration Enforcement and Social Security Protection Act of 2011,REFERRED,Immigration,hr
99,2011-01-05 00:01:00,"To amend the Internal Revenue Code of 1986 to reduce taxes by providing an alternative determination of income tax liability for individuals, repealing the estate and gift taxes, reducing corporate income tax rates, reducing the maximum tax for individuals on capital gains and dividends to 10 percent, indexing the basis of assets for purposes of determining capital gain or loss, creating tax-free accounts for retirement savings, lifetime savings, and life skills, repealing the adjusted gross income threshold in the medical care deduction for individuals under age 65 who have no employer health coverage, and for other purposes.",False,False,112,Fair and Simple Tax Act of 2011,REFERRED,Taxation,hr
100,2011-01-05 00:01:00,"To provide for enhanced Federal, State, and local assistance in the enforcement of the immigration laws, to amend the Immigration and Nationality Act, to authorize appropriations to carry out the State Criminal Alien Assistance Program, and for other purposes.",False,False,112,CLEAR Act of 2011,REFERRED,Immigration,hr
101,2011-01-05 00:01:00,"To amend subtitle IV of title 40, United States Code, regarding county additions to the Appalachian region.",False,False,112,,REFERRED,Housing and community development,hr
102,2011-01-05 00:01:00,To provide that only certain forms of identification of individuals may be accepted by the Federal Government and by financial institutions.,False,False,112,Photo Identification Security Act,REFERRED,Government operations and politics,hr
103,2011-01-05 00:01:00,"To amend the Social Security Act to improve choices available to Medicare eligible seniors by permitting them to elect (instead of regular Medicare benefits) to receive a voucher for a health savings account, for premiums for a high deductible health insurance plan, or both and by suspending Medicare late enrollment penalties between ages 65 and 70.",False,False,112,Health Care Choices for Seniors Act,REFERRED,Health,hr
104,2011-01-05 00:01:00,To ensure that amounts credited to the Harbor Maintenance Trust Fund are used for harbor maintenance.,False,False,112,RAMP Act,REFERRED,Transportation and public works,hr
105,2011-01-05 00:01:00,"To repeal the Patient Protection and Affordable Care Act and related health-care provisions and to enact in its place incentives to encourage health insurance coverage, and for other purposes.",False,False,112,Empowering Patients First Act,REFERRED,Health,hr
106,2011-01-05 00:01:00,"To amend title 18, United States Code, to provide increased imprisonment for certain offenses by public officials.",False,False,112,Public Official Accountability Act,REFERRED,Crime and law enforcement,hr
107,2011-01-05 00:01:00,"To amend title 18, United States Code, to prevent the election practice known as caging, and for other purposes.",False,False,112,Caging Prohibition Act of 2011,REFERRED,Government operations and politics,hr
108,2011-01-05 00:01:00,"To protect voting rights and to improve the administration of Federal elections, and for other purposes.",False,False,112,Voting Opportunity and Technology Enhancement Rights Act of 2011,REFERRED,Government operations and politics,hr
109,2011-01-05 00:01:00,To establish a national commission on presidential war powers and civil liberties.,False,False,112,,REFERRED,Government operations and politics,hr
110,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to allow manufacturing businesses to establish tax-free manufacturing reinvestment accounts to assist them in providing for new equipment and facilities and workforce training.,False,False,112,Manufacturing Reinvestment Account Act of 2011,REFERRED,Taxation,hr
111,2011-01-05 00:01:00,"To require that health plans provide coverage for a minimum hospital stay for mastectomies, lumpectomies, and lymph node dissection for the treatment of breast cancer and coverage for secondary consultations.",False,False,112,Breast Cancer Patient Protection Act of 2011,REFERRED,Health,hr
112,2011-01-05 00:01:00,"To encourage, enhance, and integrate Silver Alert plans throughout the United States, to authorize grants for the assistance of organizations to find missing adults, and for other purposes.",False,False,112,,REFERRED,Crime and law enforcement,hr
113,2011-01-05 00:01:00,"To provide for additions to the Cucamonga and Sheep Mountain Wilderness Areas in the Angeles and San Bernardino National Forests and the protection of existing property rights in such additions, to require the Secretary of Agriculture to take steps to prevent and prepare for wildfires in the Cucamonga, Sheep Mountain, and San Gabriel Wilderness Areas and address the backlog of maintenance in the Angeles and San Bernardino National Forests, and for other purposes.",False,False,112,Angeles and San Bernardino National Forests Protection Act,REFERRED,Public lands and natural resources,hr
114,2011-01-05 00:01:00,To provide a biennial budget for the United States Government.,False,False,112,Biennial Budgeting and Appropriations Act of 2011,REFERRED,Economics and public finance,hr
115,2011-01-05 00:01:00,"To amend title 38, United States Code, to increase the maximum age for children eligible for medical care under the CHAMPVA program.",False,False,112,CHAMPVA Children's Protection Act of 2011,REFERRED,Armed forces and national security,hr
116,2011-01-05 00:01:00,To direct the Federal Trade Commission to revise the regulations regarding the Do-not-call registry to prohibit politically-oriented recorded message telephone calls to telephone numbers listed on that registry.,False,False,112,Robo Calls Off Phones Act,REFERRED,"Science, technology, communications",hr
117,2011-01-05 00:01:00,"To amend title 38, United States Code, to make certain improvements in the laws administered by the Secretary of Veterans Affairs, and for other purposes.",False,False,112,HELP Veterans Act of 2011,REFERRED,Armed forces and national security,hr
118,2011-01-05 00:01:00,To amend the Patient Protection and Affordable Care Act to permit a State to elect not to establish an American Health Benefit Exchange.,False,False,112,Stop the Federal Exchanges from Destroying States Act,REFERRED,Health,hr
119,2011-01-05 00:01:00,"To prohibit the hiring of additional employees by the Internal Revenue Service to implement, administer, or enforce health insurance reform.",False,False,112,Keep Out the IRS Act of 2011,REFERRED,Taxation,hr
120,2011-01-05 00:01:00,"To amend title 38, United States Code, to provide for eligibility for housing loans guaranteed by the Department of Veterans Affairs for the surviving spouses of certain totally-disabled veterans.",False,False,112,Disabled Veterans' Surviving Spouses Home Loans Act,REFERRED,Armed forces and national security,hr
121,2011-01-05 00:01:00,To require any amounts remaining in a Member's Representational Allowance at the end of a fiscal year to be deposited in the Treasury and used for deficit reduction or to reduce the Federal debt.,False,False,112,Congressional Budget Accountability Act,REFERRED,Congress,hr
122,2011-01-05 00:01:00,"To amend title 5, United States Code, to limit the circumstances in which official time may be used by a Federal employee.",False,False,112,Federal Employee Accountability Act of 2011,REFERRED,Government operations and politics,hr
123,2011-01-05 00:01:00,"To amend the Internal Revenue Code of 1986 to make certain tax relief permanent, and to repeal the estate tax.",False,False,112,,REFERRED,Taxation,hr
124,2011-01-05 00:01:00,To provide that rates of pay for Members of Congress shall not be adjusted under section 601(a)(2) of the Legislative Reorganization Act of 1946 in the year following any fiscal year in which outlays of the United States exceed receipts of the United States.,False,False,112,,REFERRED,Congress,hr
125,2011-01-05 00:01:00,"To require Congress to specify the source of authority under the United States Constitution for the enactment of laws, and for other purposes.",False,False,112,Enumerated Powers Act,REFERRED,Congress,hr
126,2011-01-05 00:01:00,"To require the Bureau of Alcohol, Tobacco, Firearms, and Explosives to make video recordings of the examination and testing of firearms and ammunition, and for other purposes.",False,False,112,Fairness in Firearm Testing Act,REFERRED,Crime and law enforcement,hr
127,2011-01-05 00:01:00,To deauthorize appropriation of funds to carry out the Patient Protection and Affordable Care Act and the Health Care and Education Reconciliation Act of 2010.,False,False,112,,REFERRED,Health,hr
128,2011-01-05 00:01:00,To direct the Secretary of Labor to revise regulations concerning the recording and reporting of occupational injuries and illnesses under the Occupational Safety and Health Act of 1970.,False,False,112,,REFERRED,Labor and employment,hr
129,2011-01-05 00:01:00,"To amend the National Labor Relations Act to require the arbitration of initial contract negotiation disputes, and for other purposes.",False,False,112,Labor Relations First Contract Negotiations Act of 2011,REFERRED,Labor and employment,hr
130,2011-01-05 00:01:00,"To prevent the nondisclosure of employer-owned life insurance coverage of employees as an unfair and deceptive Act or practice under the Federal Trade Commission Act, and for other purposes.",False,False,112,Life Insurance Employee Notification Act,REFERRED,Labor and employment,hr
131,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to provide a 5-year extension for the real property standard deduction and to adjust such deduction for inflation.,False,False,112,,REFERRED,Taxation,hr
132,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to increase the credit for research expenses for 2011 and 2012 and to allow the credit to be assigned.,False,False,112,Create Jobs by Expanding the R&D Tax Credit Act of 2011,REFERRED,Taxation,hr
133,2011-01-05 00:01:00,To amend the Internal Revenue Code of 1986 to allow a credit against income tax for equity investments in high technology small business concerns.,False,False,112,Creating Jobs From Innovative Small Businesses Act of 2011,REFERRED,Taxation,hr
134,2011-01-05 00:01:00,To amend the Internal Revenue Code to make permanent the credit for increasing research activities.,False,False,112,,REFERRED,Taxation,hr
