_query_time,_bill_type,_bill_id,_session_id,_cosponsor_type,_cosponsor_name,_cosponsor_id,_cosponsor_state,_cosponsor_title,_cosponsor_party,_cosponsor_date
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Josh Harder,H001090,CA,Rep.,D,2020-04-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Andy Kim,K000394,NJ,Rep.,D,2020-04-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Vicky Hartzler,H001053,MO,Rep.,R,2020-04-28
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,C.A. Dutch Ruppersberger,R000576,MD,Rep.,D,2020-05-12
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jefferson Van Drew,V000133,NJ,Rep.,D,2020-06-26
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Chris Pappas,P000614,NH,Rep.,D,2020-06-26
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Trent Kelly,K000388,MS,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Marcy Kaptur,K000009,OH,Rep.,D,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jackie Speier,S001175,CA,Rep.,D,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Ken Calvert,C000059,CA,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,William Timmons,T000480,SC,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Elise Stefanik,S001196,NY,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jan Schakowsky,S001145,IL,Rep.,D,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Cheri Bustos,B001286,IL,Rep.,D,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Stephanie Murphy,M001202,FL,Rep.,D,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Dan Bishop,B001311,NC,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jody Hice,H001071,GA,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Kay Granger,G000377,TX,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Paul Cook,C001094,CA,Rep.,R,2020-07-21
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Eric Swalwell,S001193,CA,Rep.,D,2020-07-22
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Ron Kind,K000188,WI,Rep.,D,2020-07-22
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Matt Gaetz,G000578,FL,Rep.,R,2020-07-22
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Ben McAdams,M001209,UT,Rep.,D,2020-07-24
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Al Lawson,L000586,FL,Rep.,D,2020-07-24
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Chris Stewart,S001192,UT,Rep.,R,2020-07-24
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Doug LaMalfa,L000578,CA,Rep.,R,2020-07-24
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Stephen F. Lynch,L000562,MA,Rep.,D,2020-07-24
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Brian Mast,M001199,FL,Rep.,R,2020-07-24
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Troy Balderson,B001306,OH,Rep.,R,2020-07-24
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,James Comer,C001108,KY,Rep.,R,2020-07-31
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jim Langevin,L000559,RI,Rep.,D,2020-07-31
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Elissa Slotkin,S001208,MI,Rep.,D,2020-07-31
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Tom Cole,C001053,OK,Rep.,R,2020-07-31
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Michael San Nicolas,S001204,GU,Del.,D,2020-07-31
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Debbie Lesko,L000589,AZ,Rep.,R,2020-07-31
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Steven Watkins,W000824,KS,Rep.,R,2020-07-31
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,David McKinley,M001180,WV,Rep.,R,2020-09-15
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Dwight Evans,E000296,PA,Rep.,D,2020-09-15
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Kim Schrier,S001216,WA,Rep.,D,2020-09-15
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Joe Courtney,C001069,CT,Rep.,D,2020-09-15
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Elaine Luria,L000591,VA,Rep.,D,2020-09-15
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Tom O'Halleran,O000171,AZ,Rep.,D,2020-09-15
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Sanford D. Bishop Jr.,B000490,GA,Rep.,D,2020-09-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Brad Wenstrup,W000815,OH,Rep.,R,2020-09-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jared Huffman,H001068,CA,Rep.,D,2020-09-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jim Costa,C001059,CA,Rep.,D,2020-09-23
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Ro Khanna,K000389,CA,Rep.,D,2020-09-23
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Tim Burchett,B001309,TN,Rep.,R,2020-09-30
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Bill Posey,P000599,FL,Rep.,R,2020-09-30
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Jim Cooper,C000754,TN,Rep.,D,2020-09-30
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,TJ Cox,C001124,CA,Rep.,D,2020-09-30
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Robert B. Aderholt,A000055,AL,Rep.,R,2020-09-30
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Ruben Gallego,G000574,AZ,Rep.,D,2020-10-02
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Blaine Luetkemeyer,L000569,MO,Rep.,R,2020-10-02
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Bradley Byrne,B001289,AL,Rep.,R,2020-10-20
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Emanuel Cleaver II,C001061,MO,Rep.,D,2020-10-20
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Abigail Spanberger,S001209,VA,Rep.,D,2020-10-20
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Steve King,K000362,IA,Rep.,R,2020-10-20
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Glenn Thompson,T000467,PA,Rep.,R,2020-10-20
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Daniel Meuser,M001204,PA,Rep.,R,2020-10-20
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Suzan K. DelBene,D000617,WA,Rep.,D,2020-10-20
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Dave Joyce,J000295,OH,Rep.,R,2020-10-27
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Darren Soto,S001200,FL,Rep.,D,2020-10-27
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Chellie Pingree,P000597,ME,Rep.,D,2020-10-27
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Ted Budd,B001305,NC,Rep.,R,2020-11-02
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Vicente Gonzalez,G000581,TX,Rep.,D,2020-11-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Gerald E. Connolly,C001078,VA,Rep.,D,2020-11-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Colin Allred,A000376,TX,Rep.,D,2020-11-17
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Bob Gibbs,G000563,OH,Rep.,R,2020-12-03
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Greg Steube,S001214,FL,Rep.,R,2020-12-03
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Joe Neguse,N000191,CO,Rep.,D,2020-12-03
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Joyce Beatty,B001281,OH,Rep.,D,2020-12-03
2021-02-26_01-00-02,hr,hr5002-116,116,cosponsor,Abby Finkenauer,F000467,IA,Rep.,D,2020-12-21
2021-02-26_01-00-02,hr,hr5003-116,116,sponsor,Madeleine Dean,D000631,PA,Rep.,D,2019-11-08
2021-02-26_01-00-02,hr,hr5003-116,116,cosponsor,Warren Davidson,D000626,OH,Rep.,R,2019-12-19
2021-02-26_01-00-04,hr,hr5004-116,116,sponsor,Rosa DeLauro,D000216,CT,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Paul Tonko,T000469,NY,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Joseph P. Kennedy III,K000379,MA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Jim Langevin,L000559,RI,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Chellie Pingree,P000597,ME,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Lucille Roybal-Allard,R000486,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Alan Lowenthal,L000579,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Grace F. Napolitano,N000179,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Andy Levin,L000592,MI,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Bill Pascrell Jr.,P000096,NJ,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Debbie Dingell,D000624,MI,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Eleanor Holmes Norton,N000147,DC,Del.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Mark Pocan,P000607,WI,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,José E. Serrano,S000248,NY,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,David Cicilline,C001084,RI,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Pete Aguilar,A000371,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Raúl M. Grijalva,G000551,AZ,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Ilhan Omar,O000173,MN,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Dan Kildee,K000380,MI,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Anna G. Eshoo,E000215,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Barbara Lee,L000551,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Jan Schakowsky,S001145,IL,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Adriano Espaillat,E000297,NY,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Alcee L. Hastings,H000324,FL,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Ro Khanna,K000389,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,John B. Larson,L000557,CT,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Tim Ryan,R000577,OH,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Norma Torres,T000474,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Danny K. Davis,D000096,IL,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Bonnie Watson Coleman,W000822,NJ,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Adam Smith,S000510,WA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Carolyn B. Maloney,M000087,NY,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Joyce Beatty,B001281,OH,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Mark DeSaulnier,D000623,CA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Suzanne Bonamici,B001278,OR,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Pramila Jayapal,J000298,WA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Kathleen Rice,R000602,NY,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Jim McGovern,M000312,MA,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Jesús García,G000586,IL,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Frank Pallone,P000034,NJ,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Betty McCollum,M001143,MN,Rep.,D,2019-11-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Judy Chu,C001080,CA,Rep.,D,2019-11-12
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Veronica Escobar,E000299,TX,Rep.,D,2019-11-13
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Maxine Waters,W000187,CA,Rep.,D,2019-11-18
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Sean Patrick Maloney,M001185,NY,Rep.,D,2019-11-19
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Richard E. Neal,N000015,MA,Rep.,D,2019-11-20
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Steve Cohen,C001068,TN,Rep.,D,2019-11-26
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Jerrold Nadler,N000002,NY,Rep.,D,2019-12-09
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Doris Matsui,M001163,CA,Rep.,D,2019-12-12
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Alma Adams,A000370,NC,Rep.,D,2019-12-17
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Ruben Gallego,G000574,AZ,Rep.,D,2019-12-17
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Al Green,G000553,TX,Rep.,D,2020-01-24
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Gwen Moore,M001160,WI,Rep.,D,2020-02-06
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Jahana Hayes,H001081,CT,Rep.,D,2020-02-28
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Eliot L. Engel,E000179,NY,Rep.,D,2020-03-09
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Darren Soto,S001200,FL,Rep.,D,2020-05-08
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Debra Haaland,H001080,NM,Rep.,D,2020-06-18
2021-02-26_01-00-04,hr,hr5004-116,116,cosponsor,Mikie Sherrill,S001207,NJ,Rep.,D,2020-09-29
2021-02-26_01-00-04,hr,hr5005-116,116,sponsor,Mark DeSaulnier,D000623,CA,Rep.,D,2019-11-08
2021-02-26_01-00-05,hr,hr5006-116,116,sponsor,Tom Emmer,E000294,MN,Rep.,R,2019-11-08
2021-02-26_01-00-05,hr,hr5006-116,116,cosponsor,Mike D. Rogers,R000575,AL,Rep.,R,2019-11-12
2021-02-26_01-00-06,hr,hr5007-116,116,sponsor,Abby Finkenauer,F000467,IA,Rep.,D,2019-11-08
2021-02-26_01-00-06,hr,hr5007-116,116,cosponsor,Rick Crawford,C001087,AR,Rep.,R,2019-11-08
2021-02-26_01-00-06,hr,hr5007-116,116,cosponsor,Cynthia Axne,A000378,IA,Rep.,D,2019-11-08
2021-02-26_01-00-06,hr,hr5007-116,116,cosponsor,Dave Loebsack,L000565,IA,Rep.,D,2019-11-08
2021-02-26_01-00-06,hr,hr5007-116,116,cosponsor,Steven Watkins,W000824,KS,Rep.,R,2019-11-08
2021-02-26_01-00-06,hr,hr5007-116,116,cosponsor,Jeff Fortenberry,F000449,NE,Rep.,R,2019-11-08
2021-02-26_01-00-06,hr,hr5008-116,116,sponsor,Ruben Gallego,G000574,AZ,Rep.,D,2019-11-08
2021-02-26_01-00-07,hr,hr5009-116,116,sponsor,Steven Horsford,H001066,NV,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,sponsor,Ro Khanna,K000389,CA,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Pramila Jayapal,J000298,WA,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Earl Blumenauer,B000574,OR,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Suzanne Bonamici,B001278,OR,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Peter A. DeFazio,D000191,OR,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Jesús García,G000586,IL,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Raúl M. Grijalva,G000551,AZ,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Barbara Lee,L000551,CA,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Alexandria Ocasio-Cortez,O000172,NY,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Ilhan Omar,O000173,MN,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Mark Pocan,P000607,WI,Rep.,D,2019-11-08
2021-02-26_01-00-08,hr,hr5010-116,116,cosponsor,Ayanna Pressley,P000617,MA,Rep.,D,2019-11-08
