_query_time,_type,_id,_session,_status,_short_title,_official_title,_passed_house,_passed_senate,_introduced,_top_subject,_sponsor_id,_sponsor_name,_sponsor_party,_n_cosponsors,_n_dem_cosponsors,_n_rep_cosponsors,_n_withdrawn_cosponsors
2021-02-26_12-58-05,hr,3148,116,PARSED,Sexual Trauma Ongoing Protections Act of 2019,"To improve protections for victims of sexual assault in the Armed Forces, and for other purposes.",False,False,2019-06-05,Armed Forces and National Security,T000463,Michael R. Turner,R,1,1,0,0
2021-02-26_12-58-05,hr,3149,116,PARSED,Academic Partnerships Lead Us to Success Act,To allow a State to submit a declaration of intent to the Secretary of Education to combine certain funds to improve the academic achievement of students.,False,False,2019-06-05,Education,W000819,Mark Walker,R,31,0,31,0
2021-02-26_12-58-06,hr,3150,116,PARSED,RURAL Physicians Act,To amend the Higher Education Act of 1965 to provide for interest-free deferment on student loans for borrowers serving in certain medical or dental internships or residency programs.,False,False,2019-06-05,Education,W000824,Steven Watkins,R,2,2,0,0
2021-02-26_12-58-07,hr,3151,116,PARSED,Taxpayer First Act,"To amend the Internal Revenue Code of 1986 to modernize and improve the Internal Revenue Service, and for other purposes.",True,True,2019-06-06,Taxation,L000287,John Lewis,D,28,20,8,0
2021-02-26_12-58-08,hr,3152,116,PARSED,"To designate the facility of the United States Postal Service located at 456 North Meridian Street in Indianapolis, Indiana, as the ""Richard G. Lugar Post Office"".","To designate the facility of the United States Postal Service located at 456 North Meridian Street in Indianapolis, Indiana, as the ""Richard G. Lugar Post Office"".",True,False,2019-06-06,Government Operations and Politics,C001072,André Carson,D,8,1,7,0
2021-02-26_12-58-08,hr,3153,116,PARSED,EFFORT Act,"To direct the Director of the National Science Foundation to support research on opioid addiction, and for other purposes.",True,True,2019-06-06,"Science, Technology, Communications",W000825,Jennifer Wexton,D,25,16,9,0
2021-02-26_12-58-09,hr,3154,116,PARSED,Homeownership for DREAMers Act,"To clarify that eligibility of certain mortgages with Federal credit enhancement may not be conditioned on the status of a mortgagor as a DACA recipient if all other eligibility criteria are satisfied, and for other purposes.",False,False,2019-06-06,Housing and Community Development,V000130,Juan Vargas,D,27,27,0,0
2021-02-26_12-58-10,hr,3155,116,PARSED,75th Anniversary of the End of World War II Commemorative Coin Act,"To authorize the minting of a coin in honor of the 75th anniversary of the end of World War II, and for other purposes.",False,False,2019-06-06,Finance and Financial Sector,S001176,Steve Scalise,R,224,64,160,0
2021-02-26_12-58-25,hr,3156,116,PARSED,START Act,"To promote the use of smart technologies and systems in communities, and for other purposes.",False,False,2019-06-06,"Science, Technology, Communications",C001067,Yvette D. Clarke,D,0,0,0,0
2021-02-26_12-58-25,hr,3157,116,PARSED,Working Families Tax Relief Act of 2019,"To amend the Internal Revenue Code of 1986 to expand the earned income and child tax credits, and for other purposes.",False,False,2019-06-06,Taxation,K000380,Dan Kildee,D,46,46,0,0
2021-02-26_12-58-26,hr,3158,116,PARSED,"To establish a pilot program to execute lease agreements using alternative procedures, and for other purposes.","To establish a pilot program to execute lease agreements using alternative procedures, and for other purposes.",False,False,2019-06-06,Government Operations and Politics,M001187,Mark Meadows,R,1,0,1,0
2021-02-26_12-58-27,hr,3159,116,PARSED,RIDE Act of 2019,"To amend title 23, United States Code, to create a pilot program concerning drugged driving prevention, and for other purposes.",False,False,2019-06-06,Transportation and Public Works,M001205,Carol Miller,R,6,0,6,0
2021-02-26_12-58-28,hr,3160,116,PARSED,Blackwater Trading Post Land Transfer Act,"To direct the Secretary of the Interior to take certain land located in Pinal County, Arizona, into trust for the benefit of the Gila River Indian Community, and for other purposes.",True,False,2019-06-06,Native Americans,O000171,Tom O'Halleran,D,7,3,4,0
2021-02-26_12-58-28,hr,3161,116,PARSED,National Oceanographic Partnership Program Reauthorization Act,"To amend title 10, United States Code, to reauthorize the National Oceanographic Partnership Program, and for other purposes.",False,False,2019-06-06,Armed Forces and National Security,P000613,Jimmy Panetta,D,4,2,2,0
2021-02-26_12-58-29,hr,3162,116,PARSED,Broadband Data Improvement Act of 2019,"To improve broadband data collection, mapping, and validation to support the effective deployment of broadband services to all areas of the United States, and for other purposes.",False,False,2019-06-06,"Science, Technology, Communications",M001159,Cathy McMorris Rodgers,R,50,24,26,0
2021-02-26_12-58-30,hr,3163,116,PARSED,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2020","Making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2020, and for other purposes.",False,False,2019-06-06,Economics and Public Finance,P000523,David E. Price,D,0,0,0,0
2021-02-26_12-58-31,hr,3164,116,PARSED,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2020","Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2020, and for other purposes.",False,False,2019-06-06,Agriculture and Food,B000490,Sanford D. Bishop Jr.,D,0,0,0,0
2021-02-26_12-58-31,hr,3165,116,PARSED,Mental Health Parity Compliance Act,To strengthen parity in mental health and substance use disorder benefits.,False,False,2019-06-10,Health,P000618,Katie Porter,D,60,51,9,0
2021-02-26_12-58-34,hr,3166,116,PARSED,"To direct the Secretary of Defense to modernize certain forms and surveys of the Department of Defense, and for other purposes.","To direct the Secretary of Defense to modernize certain forms and surveys of the Department of Defense, and for other purposes.",False,False,2019-06-10,Armed Forces and National Security,H000324,Alcee L. Hastings,D,56,56,0,0
2021-02-26_12-58-36,hr,3167,116,PARSED,National Flood Insurance Program Reauthorization Act of 2019,"To reform and reauthorize the National Flood Insurance Program, and for other purposes.",False,False,2019-06-10,Finance and Financial Sector,W000187,Maxine Waters,D,0,0,0,0
2021-02-26_12-58-36,hr,3168,116,PARSED,To amend the Internal Revenue Code of 1986 to allow certain legal fees and investment fees to be taken into account as miscellaneous itemized deductions.,To amend the Internal Revenue Code of 1986 to allow certain legal fees and investment fees to be taken into account as miscellaneous itemized deductions.,False,False,2019-06-10,Taxation,F000461,Bill Flores,R,0,0,0,0
2021-02-26_12-58-37,hr,3169,116,PARSED,FASTER,To protect consumers by codifying a fast-track recall program to remove potentially hazardous products from the marketplace as quickly and efficiently as possible.,False,False,2019-06-10,Commerce,M001159,Cathy McMorris Rodgers,R,2,2,0,0
2021-02-26_12-58-38,hr,3170,116,PARSED,Safe Cribs Act of 2019,"To prohibit the manufacture for sale, offer for sale, distribution in commerce, or importation into the United States of any crib bumper, and for other purposes.",False,False,2019-06-10,Commerce,S001145,Jan Schakowsky,D,10,10,0,0
2021-02-26_12-58-39,hr,3171,116,PARSED,Safe Disposal of Opioids Act of 2019,"To amend the Comprehensive Addiction and Recovery Act of 2016 to authorize the Attorney General, in coordination with the Administrator of the Drug Enforcement Administration, the Secretary of Health and Human Services, and the Director of the Office of National Drug Control Policy, to award grants to covered entities to establish or maintain disposal sites for unwanted prescription medications, and for other purposes.",False,False,2019-06-10,Crime and Law Enforcement,B001278,Suzanne Bonamici,D,5,4,1,0
2021-02-26_12-58-41,hr,3172,116,PARSED,Safe Sleep for Babies Act of 2019,"To prohibit the manufacture for sale, offer for sale, distribution in commerce, or importation into the United States of any inclined sleeper for infants, and for other purposes.",True,False,2019-06-10,Commerce,C001097,Tony Cárdenas,D,18,18,0,0
2021-02-26_12-58-41,hr,3173,116,PARSED,Promoting STEM in JROTC Act of 2019,"To amend title 10, United States Code, to require that institutions hosting a unit of the Junior Reserve Officers' Training Corps provide instruction in STEM fields, and for other purposes.",False,False,2019-06-10,Armed Forces and National Security,B001304,Anthony Brown,D,1,0,1,0
2021-02-26_12-58-42,hr,3174,116,PARSED,"To direct the Secretary of Defense to include questions regarding supremacism, extremism, and racism in the workplace and equal opportunity, command climate, and workplace and gender relations surveys administered by the Office of People Analytics of the","To direct the Secretary of Defense to include questions regarding supremacism, extremism, and racism in the workplace and equal opportunity, command climate, and workplace and gender relations surveys administered by the Office of People Analytics of the Department of Defense.",False,False,2019-06-10,Armed Forces and National Security,B001304,Anthony Brown,D,0,0,0,0
2021-02-26_12-58-42,hr,3175,116,PARSED,"Harnessing Opportunity to Maximize Expansion, Capture, and Organization of Minority Innovation in the Next Generation of Research Act of 2019","To amend title 10, United States Code, to require the Secretary of Defense to expand the research capability of historically Black colleges and universities and other minority institutions.",False,False,2019-06-10,Armed Forces and National Security,B001304,Anthony Brown,D,10,9,1,0
2021-02-26_12-58-43,hr,3176,116,PARSED,To direct the Secretary of Defense to modify the Certificate of Release or Discharge from Active Duty (DD Form 214) to be machine readable and electronically transferable.,To direct the Secretary of Defense to modify the Certificate of Release or Discharge from Active Duty (DD Form 214) to be machine readable and electronically transferable.,False,False,2019-06-10,Armed Forces and National Security,B001304,Anthony Brown,D,2,1,1,0
2021-02-26_12-58-43,hr,3177,116,PARSED,National Defense Accelerator Network Act of 2019,"To modify the proof of concept commercialization program of the Department of Defense, and for other purposes.",False,False,2019-06-10,Armed Forces and National Security,B001304,Anthony Brown,D,0,0,0,0
2021-02-26_12-58-44,hr,3178,116,PARSED,"To amend titles 10 and 38, United States Code, to make certain improvements to benefits for survivors of deceased graduates of the Reserve Officers' Training Corps.","To amend titles 10 and 38, United States Code, to make certain improvements to benefits for survivors of deceased graduates of the Reserve Officers' Training Corps.",False,False,2019-06-10,Armed Forces and National Security,B001304,Anthony Brown,D,2,1,1,0
2021-02-26_12-58-45,hr,3179,116,PARSED,POST Act of 2019,To amend the Higher Education Act of 1965 regarding proprietary institutions of higher education in order to protect students and taxpayers.,False,False,2019-06-10,Education,C001068,Steve Cohen,D,5,5,0,0
2021-02-26_12-58-45,hr,3180,116,PARSED,RISE from Trauma Act,To improve the identification and support of children and families who experience trauma.,False,False,2019-06-10,Health,D000096,Danny K. Davis,D,13,11,2,0
2021-02-26_12-58-46,hr,3181,116,PARSED,Military Readiness and Cost Savings Act,To direct the Secretary of Defense to enter into a contract with an eligible institution to carry out research and education activities relating to military painting.,False,False,2019-06-10,Armed Forces and National Security,F000467,Abby Finkenauer,D,6,6,0,0
2021-02-26_12-58-47,hr,3182,116,PARSED,CECL Consumer Impact and Study Bill of 2019,"To require the Securities and Exchange Commission and certain Federal agencies to carry out a study relating to accounting standards, and for other purposes.",False,False,2019-06-10,Finance and Financial Sector,G000581,Vicente Gonzalez,D,68,16,52,0
2021-02-26_12-58-49,hr,3183,116,PARSED,Feed Emergency Enhancement During Disasters Act,"To amend the Federal Crop Insurance Act to allow certain producers who harvest or graze covered crops planted as a result of a prevented planting to be eligible for certain crop insurance, and for other purposes.",False,False,2019-06-10,Agriculture and Food,J000301,Dusty Johnson,R,37,12,25,0
2021-02-26_12-58-50,hr,3184,116,PARSED,"To amend title 49, United States Code, to increase the vehicle length limitation for truck tractor-lowboy trailer combinations, and for other purposes.","To amend title 49, United States Code, to increase the vehicle length limitation for truck tractor-lowboy trailer combinations, and for other purposes.",False,False,2019-06-10,Transportation and Public Works,M001194,John Moolenaar,R,0,0,0,0
2021-02-26_12-58-50,hr,3185,116,PARSED,Defense Language Improvement Act,"To amend title 10, United States Code, to authorize the Defense Language Institute to award a Bachelor of Arts degree in a foreign language, and for other purposes.",False,False,2019-06-10,Armed Forces and National Security,P000613,Jimmy Panetta,D,11,6,5,0
2021-02-26_12-58-52,hr,3186,116,PARSED,U.S.-Israel Indirect Fire Protection Act of 2019,"To authorize the Secretary of the Army to procure two Iron Dome short-range rocket defense system batteries, and for other purposes.",False,False,2019-06-10,Armed Forces and National Security,S001207,Mikie Sherrill,D,2,0,2,0
2021-02-26_12-58-52,hr,3187,116,PARSED,LEARN Act,"To amend section 502 of title 40, United States Code, to allow State and local governments to purchase from the Federal supply schedule, and for other purposes.",False,False,2019-06-10,Government Operations and Politics,S001201,Thomas Suozzi,D,1,0,1,0
2021-02-26_12-58-53,hr,3188,116,PARSED,To amend the Internal Revenue Code of 1986 to extend the limitation on the carryover of excess corporate charitable contributions by regulated public utilities.,To amend the Internal Revenue Code of 1986 to extend the limitation on the carryover of excess corporate charitable contributions by regulated public utilities.,False,False,2019-06-10,Taxation,T000460,Mike Thompson,D,1,0,1,0
2021-02-26_12-58-54,hr,3189,116,PARSED,Improving Legal Services for Female Veterans Act,"To direct the Secretary of Veterans Affairs to establish a partnership to provide legal services to women veterans, and for other purposes.",False,False,2019-06-10,Armed Forces and National Security,W000826,Susan Wild,D,34,34,0,0
2021-02-26_12-58-55,hr,3190,116,PARSED,Burma Unified through Rigorous Military Accountability Act of 2019,"To authorize humanitarian assistance and impose sanctions with respect to human rights abuses in Burma, and for other purposes.",True,False,2019-06-11,International Affairs,E000179,Eliot L. Engel,D,54,40,14,0
2021-02-26_12-58-58,hr,3191,116,PARSED,Spouse Employment Reciprocity and Vocational Instruction for Career Enhancement Act of 2019,"To expand eligibility for the My Career Advancement Account program of the Department of Defense to certain military spouses, and for other purposes.",False,False,2019-06-11,Armed Forces and National Security,K000394,Andy Kim,D,2,0,2,0
2021-02-26_12-58-59,hr,3192,116,PARSED,Improving Mental Health Access for Students Act,To add suicide prevention resources to school identification cards.,False,False,2019-06-11,Education,C001110,J. Luis Correa,D,51,48,4,0
2021-02-26_12-59-01,hr,3193,116,PARSED,Transportation Emergency Relief Funds Availability Act,"To modify the treatment of deadlines for emergency relief funds awarded by the Secretary of Transportation, and for other purposes.",False,False,2019-06-11,Transportation and Public Works,G000559,John Garamendi,D,48,48,0,2
2021-02-26_12-59-02,hr,3194,116,PARSED,NATO Defense Financing Act,"To provide financial lending mechanisms to assist North Atlantic Treaty Organization allies in modernizing their military forces, and for other purposes.",False,False,2019-06-11,International Affairs,E000179,Eliot L. Engel,D,3,0,3,0
2021-02-26_12-59-03,hr,3195,116,PARSED,Land and Water Conservation Fund Permanent Funding Act,"To amend title 54, United States Code, to provide permanent, dedicated funding for the Land and Water Conservation Fund, and for other purposes.",False,False,2019-06-11,Public Lands and Natural Resources,V000133,Jefferson Van Drew,D,232,214,18,0
2021-02-26_12-59-14,hr,3196,116,PARSED,Vera C. Rubin Observatory Designation Act,"To designate the Large Synoptic Survey Telescope as the ""Vera Rubin Survey Telescope"".",True,True,2019-06-11,"Science, Technology, Communications",J000126,Eddie Bernice Johnson,D,5,4,1,0
2021-02-26_12-59-14,hr,3197,116,PARSED,Restoring Overtime Pay Act of 2019,"To amend the Fair Labor Standards Act of 1938 to establish a minimum salary threshold for bona fide executive, administrative, and professional employees exempt from Federal overtime compensation requirements, and automatically update such threshold every 3 years.",False,False,2019-06-11,Labor and Employment,T000472,Mark Takano,D,106,105,1,0
2021-02-26_12-59-18,hr,3198,116,PARSED,Comprehensive Regulatory Review Act,"To amend the Economic Growth and Regulatory Paperwork Reduction Act of 1996 to ensure that Federal financial regulators perform a comprehensive review of regulations to identify outdated or otherwise unnecessary regulatory requirements imposed on covered persons, and for other purposes.",False,False,2019-06-11,Finance and Financial Sector,L000583,Barry Loudermilk,R,1,1,0,0
2021-02-26_12-59-19,hr,3199,116,PARSED,Terminating the Extension of Rights Misappropriated Act of 2019,"To amend title 35, United States Code, to prevent double patenting, and for other purposes.",False,False,2019-06-11,Commerce,J000294,Hakeem Jeffries,D,5,2,3,0
2021-02-26_12-59-20,hr,3200,116,PARSED,Safe Students Act,To repeal the Gun-Free School Zones Act of 1990 and amendments to that Act.,False,False,2019-06-11,Crime and Law Enforcement,M001184,Thomas Massie,R,10,0,10,0
2021-02-26_12-59-20,hr,3201,116,PARSED,Stop Automatically Voiding Eligible Voters Off Their Enlisted Rolls in States Act,"To amend the National Voter Registration Act of 1993 to prohibit a State from removing the name of any registrant from the official list of voters eligible to vote in elections for Federal office in the State unless the State verifies, on the basis of objective and reliable evidence, that the registrant is ineligible to vote in such elections.",False,False,2019-06-11,Government Operations and Politics,B001281,Joyce Beatty,D,6,6,0,0
2021-02-26_12-59-21,hr,3202,116,PARSED,Strengthening Support of NATO Through Dual Use Infrastructure Act,To require a report on the value of investments in dual use infrastructure projects by the member states of the North Atlantic Treaty Organization (NATO) in order to improve military mobility and interoperability across Europe.,False,False,2019-06-11,International Affairs,B001304,Anthony Brown,D,1,1,0,0
2021-02-26_12-59-23,hr,3203,116,PARSED,Marine Energy Research and Development Act of 2019,"To provide research, development, and deployment of marine energy, and for other purposes.",False,False,2019-06-11,Energy,D000610,Ted Deutch,D,4,4,0,0
2021-02-26_12-59-23,hr,3204,116,PARSED,Nogales Wastewater Fairness Act,To establish responsibility for the International Outfall Interceptor.,False,False,2019-06-11,Environmental Protection,G000551,Raúl M. Grijalva,D,1,1,0,0
2021-02-26_12-59-24,hr,3205,116,PARSED,Coast Guard Youth STEM Programs Expansion Act,"To amend title 14, United States Code, to authorize the Secretary of the department in which the Coast Guard is operating, in coordination with the Secretary of Education, to establish programs for the purpose of improving the mathematics and scientific knowledge and skills of elementary and secondary school students and faculty members, and for other purposes.",False,False,2019-06-11,Education,K000009,Marcy Kaptur,D,11,9,2,0
2021-02-26_12-59-25,hr,3206,116,PARSED,Protecting Europe’s Energy Security Act of 2019,"To impose sanctions with respect to the provision of certain vessels for the construction of Russian energy export pipelines, and for other purposes.",False,False,2019-06-11,International Affairs,K000378,Adam Kinzinger,R,9,4,5,0
2021-02-26_12-59-25,hr,3207,116,PARSED,"To designate the facility of the United States Postal Service located at 114 Mill Street in Hookstown, Pennsylvania, as the ""Staff Sergeant Dylan Elchin Post Office Building"".","To designate the facility of the United States Postal Service located at 114 Mill Street in Hookstown, Pennslyvania, as the ""Staff Sergeant Dylan Elchin Post Office Building"".",True,True,2019-06-11,Government Operations and Politics,L000588,Conor Lamb,D,17,8,9,0
2021-02-26_12-59-26,hr,3208,116,PARSED,REAADI for Disasters Act,"To ensure that older adults and individuals with disabilities are prepared for disasters, and for other purposes.",False,False,2019-06-11,Emergency Management,L000559,Jim Langevin,D,36,33,3,0
2021-02-26_12-59-27,hr,3209,116,PARSED,Airport Transfer of License Act,"To amend title 49, United States Code, to codify requirements for changes in airport sponsorship or operations with respect to airport operating certificates, and for other purposes.",False,False,2019-06-11,Transportation and Public Works,L000287,John Lewis,D,2,2,0,0
2021-02-26_12-59-28,hr,3210,116,PARSED,Coast Guard Shore Infrastructure Improvement Act,"To require the Commandant of the Coast Guard to take certain steps to improve Coast Guard shore infrastructure, and for other purposes.",False,False,2019-06-11,Transportation and Public Works,M001207,Debbie Mucarsel-Powell,D,1,0,1,0
2021-02-26_12-59-29,hr,3211,116,PARSED,Task Force on the Impact of the Affordable Housing Crisis Act of 2019,"To establish the Task Force on the Impact of the Affordable Housing Crisis, and for other purposes.",False,False,2019-06-11,Housing and Community Development,P000608,Scott Peters,D,11,10,1,0
2021-02-26_12-59-29,hr,3212,116,PARSED,Accountability for Sexual and Gender-based Violence as a Tool in Conflict Act of 2019,"To amend the Foreign Assistance Act of 1961 to include in the Annual Country Reports on Human Rights Practices a section on conflict-related sexual and gender-based violence, to amend the Global Magnitsky Human Rights Accountability Act to authorize the President to impose economic sanctions and a visa ban on the leader of an organization that commits sexual or gender-based violence.",False,False,2019-06-11,International Affairs,P000597,Chellie Pingree,D,22,22,0,0
2021-02-26_12-59-30,hr,3213,116,PARSED,To amend the Internal Revenue Code of 1986 to clarify the treatment of certain retirement plan contributions picked up by governmental employers.,To amend the Internal Revenue Code of 1986 to clarify the treatment of certain retirement plan contributions picked up by governmental employers.,False,False,2019-06-11,Taxation,R000582,Phil Roe,R,6,0,6,0
2021-02-26_12-59-31,hr,3214,116,PARSED,Equal Access to Justice for Victims of Gun Violence Act,"To repeal the Protection of Lawful Commerce in Arms Act, and provide for the discoverability and admissibility of gun trace information in civil proceedings.",False,False,2019-06-11,Law,S001150,Adam B. Schiff,D,39,39,0,0
2021-02-26_12-59-32,hr,3215,116,PARSED,Disaster Relief Medicaid Act,"To provide Medicaid assistance to individuals and families affected by a disaster or emergency, and for other purposes.",False,False,2019-06-11,Health,S001206,Donna Shalala,D,21,19,2,0
2021-02-26_12-59-33,hr,3216,116,PARSED,Prevention of Sexual Assault in the Armed Forces Act,"To enhance efforts to prevent sexual assault in the Armed Forces, and for other purposes.",False,False,2019-06-11,Armed Forces and National Security,T000482,Lori Trahan,D,2,1,1,0
2021-02-26_12-59-34,hr,3217,116,PARSED,Budgeting for Disasters Act,To require Congress to budget in advance for disasters and for other purposes.,False,False,2019-06-11,Economics and Public Finance,W000819,Mark Walker,R,0,0,0,0
2021-02-26_12-59-35,hr,3218,116,PARSED,Diamond and Silk Act,"To prohibit certain Federal funds from being made available to sanctuary jurisdictions, and for other purposes.",False,False,2019-06-12,Immigration,K000362,Steve King,R,8,0,8,0
2021-02-26_12-59-35,hr,3219,116,PARSED,United States Call Center Worker and Consumer Protection Act of 2019,"To require the Secretary of Labor to maintain a publicly available list of all employers that relocate a call center or contract call center work overseas, to make such companies ineligible for Federal grants or guaranteed loans, and to require disclosure of the physical location of business agents engaging in customer service communications, and for other purposes.",False,False,2019-06-12,Commerce,M001180,David McKinley,R,137,130,7,0
2021-02-26_12-59-40,hr,3220,116,PARSED,Kids Eat Local Act,"To amend the Richard B. Russell National School Lunch Act to allow certain institutions to use geographic preference for procurement of certain foods, and for other purposes.",False,False,2019-06-12,Agriculture and Food,P000597,Chellie Pingree,D,15,13,2,0
2021-02-26_12-59-41,hr,3221,116,PARSED,Dependency and Indemnity Compensation Improvement Act of 2019,"To amend title 38, United States Code, to create a dependency and indemnity compensation allowance for surviving spouses receiving dependency and indemnity compensation from the Department of Veterans Affairs, and for other purposes.",False,False,2019-06-12,Armed Forces and National Security,H001081,Jahana Hayes,D,26,20,6,0
2021-02-26_12-59-42,hr,3222,116,PARSED,No Federal Funds for Public Charge Act of 2019,"To provide that no Federal funds may be used to carry out the proposed rule of the Department of Homeland Security entitled ""Inadmissibility on Public Charge Grounds"", and for other purposes.",False,False,2019-06-12,Immigration,C001080,Judy Chu,D,124,124,0,0
2021-02-26_12-59-45,hr,3223,116,PARSED,Pharmacy Benefit Manager Accountability Study Act of 2019,"To require the Comptroller General of the United States to study the role pharmacy benefit managers play in the pharmaceutical supply chain and to provide Congress with appropriate policy recommendations, and for other purposes.",False,False,2019-06-12,Health,M001198,Roger Marshall,R,4,3,1,0
2021-02-26_12-59-46,hr,3224,116,PARSED,Deborah Sampson Act,"To amend title 38, United States Code, to provide for increased access to Department of Veterans Affairs medical care for women veterans.",True,False,2019-06-12,Armed Forces and National Security,B001285,Julia Brownley,D,36,35,1,0
2021-02-26_12-59-47,hr,3225,116,PARSED,Restoring Community Input and Public Protections in Oil and Gas Leasing Act of 2020,"To amend the Mineral Leasing Act to make certain adjustments in leasing on Federal lands for oil and gas drilling, and for other purposes.",False,False,2019-06-12,Energy,L000593,Mike Levin,D,22,22,0,0
2021-02-26_12-59-47,hr,3226,116,PARSED,Safe Water for Military Families Act,"To direct the Secretary of Defense to prohibit the use of firefighting foam containing perfuoroalkyl or polyfluoroalkyl substances, and for other purposes.",False,False,2019-06-12,Armed Forces and National Security,K000394,Andy Kim,D,0,0,0,0
2021-02-26_12-59-48,hr,3227,116,PARSED,SEA FUEL Act of 2019,"To require the Secretary of Defense to carry out the Direct Air Capture and Blue Carbon Removal Technology Program, and for other purposes.",False,False,2019-06-12,Armed Forces and National Security,B001292,Donald Beyer,D,2,1,1,0
2021-02-26_12-59-49,hr,3228,116,PARSED,VA Mission Telehealth Clarification Act,"To amend title 38, United States Code, to authorize health professional trainees to provide treatment via telemedicine, and for other purposes.",True,False,2019-06-12,Armed Forces and National Security,C001103,Buddy Carter,R,13,5,8,0
2021-02-26_12-59-49,hr,3229,116,PARSED,Children Don't Belong on Tobacco Farms Act,To amend the Fair Labor Standards Act of 1938 to prohibit employment of children in tobacco-related agriculture by deeming such employment as oppressive child labor.,False,False,2019-06-12,Labor and Employment,C001084,David Cicilline,D,15,15,0,0
2021-02-26_12-59-51,hr,3230,116,PARSED,Defending Each and Every Person from False Appearances by Keeping Exploitation Subject to Accountability Act of 2019,To combat the spread of disinformation through restrictions on deep-fake video alteration technology.,False,False,2019-06-12,Crime and Law Enforcement,C001067,Yvette D. Clarke,D,28,28,0,0
2021-02-26_12-59-53,hr,3231,116,PARSED,Renovate and Enhance Veterans Meeting Halls and Posts Act of 2019,"To authorize the Secretary of Veterans Affairs to carry out a pilot program to provide grants to veterans service organizations for upgrading local chapter facilities, including technology at such facilities, in rural areas, and for other purposes.",False,False,2019-06-12,Armed Forces and National Security,C001092,Chris Collins,R,2,0,2,0
2021-02-26_12-59-54,hr,3232,116,PARSED,Young Farmer Success Act,To amend the Higher Education Act of 1965 to include certain individuals who work on farms or ranches as individuals who are employed in public service jobs for purposes of eligibility for loan forgiveness under the Federal Direct Loan program.,False,False,2019-06-12,Education,C001069,Joe Courtney,D,10,8,2,0
2021-02-26_12-59-55,hr,3233,116,PARSED,National Defense Strategy Implementation Act,"To support the implementation of the National Defense Strategy for the United States, and for other purposes.",False,False,2019-06-12,Armed Forces and National Security,G000579,Mike Gallagher,R,0,0,0,0
2021-02-26_12-59-56,hr,3234,116,PARSED,Keeping Gun Dealers Honest Act of 2019,To ensure greater accountability by licensed firearms dealers.,False,False,2019-06-12,Crime and Law Enforcement,L000559,Jim Langevin,D,12,12,0,0
2021-02-26_12-59-58,hr,3235,116,PARSED,Access to Genetic Counselor Services Act of 2019,"To amend title XVIII of the Social Security Act to provide for expanded coverage of services furnished by genetic counselors under part B of the Medicare program, and for other purposes.",False,False,2019-06-12,Health,L000565,Dave Loebsack,D,20,13,7,0
2021-02-26_13-00-02,hr,3236,116,PARSED,Anti-Collusion Act,"To amend the Federal Election Campaign Act of 1971 to treat the sharing of nonpublic campaign material by a candidate or political committee with a foreign power as the solicitation of a contribution or donation in support of the candidate or committee from a foreign national for purposes of the ban on such solicitations under such Act, and for other purposes.",False,False,2019-06-12,Government Operations and Politics,M001203,Tom Malinowski,D,10,10,0,0
2021-02-26_13-00-03,hr,3237,116,PARSED,Platte River Recovery Implementation Program Extension Act,"To authorize the Secretary of the Interior to participate in the implementation of the Platte River Recovery Implementation Program First Increment Extension for threatened and endangered species in the Central and Lower Platte River Basin, and for other purposes.",False,False,2019-06-12,Environmental Protection,N000191,Joe Neguse,D,10,3,7,0
2021-02-26_13-00-05,hr,3238,116,PARSED,Defending the Integrity of Voting Systems Act,"To amend title 18, United States Code, to prohibit interference with voting systems under the Computer Fraud and Abuse Act.",False,False,2019-06-12,Crime and Law Enforcement,R000601,John Ratcliffe,R,11,6,5,0
2021-02-26_13-00-06,hr,3239,116,PARSED,Humanitarian Standards for Individuals in Customs and Border Protection Custody Act,"To require U.S. Customs and Border Protection to perform an initial health screening on detainees, and for other purposes.",True,False,2019-06-12,Immigration,R000599,Raul Ruiz,D,160,160,0,0
2021-02-26_13-00-18,hr,3240,116,PARSED,Public Engagement at FERC Act,To amend the Federal Power Act to establish an Office of Public Participation and Consumer Advocacy.,False,False,2019-06-12,Energy,S001145,Jan Schakowsky,D,4,4,0,0
2021-02-26_13-00-19,hr,3241,116,PARSED,Canadian Snowbird Visa Act,"To amend the Immigration and Nationality Act to authorize admission of Canadian retirees as long-term visitors for pleasure described in section 101(a)(15)(B) of such Act, and for other purposes.",False,False,2019-06-12,Immigration,S001196,Elise Stefanik,R,29,14,15,0
2021-02-26_13-00-20,hr,3242,116,PARSED,Office of Territorial Exporting Act,To amend the charter of the Export-Import Bank of the United States to create a new office within the Bank.,False,False,2019-06-12,Foreign Trade and International Finance,V000081,Nydia M. Velázquez,D,2,2,0,0
2021-02-26_13-00-22,hr,3243,116,PARSED,Equal Campus Access Act of 2019,To amend the Higher Education Act of 1965 to ensure campus access at public institutions of higher education for religious groups.,False,False,2019-06-12,Education,W000798,Tim Walberg,R,16,0,16,0
