_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
18,2015-01-06 00:01:00,A bill to prohibit authorized committees and leadership PACs from employing the spouse or immediate family members of any candidate or Federal office holder connected to the committee.,False,False,114,,REFERRED,Government operations and politics,s
19,2015-01-06 00:01:00,A bill to appropriately manage the debt of the United States by limiting the use of extraordinary measures.,False,False,114,Federal Debt Management Act of 2015,REFERRED,Government operations and politics,s
20,2015-01-06 00:01:00,A bill to establish a procedure to safeguard the Social Security Trust Funds.,False,False,114,Social Security Lock-Box Act of 2015,REFERRED,Social welfare,s
21,2015-01-06 00:01:00,A bill to ensure efficiency and fairness in the awarding of Federal contracts in connection with natural disaster reconstruction efforts.,False,False,114,Local Disaster Contracting Fairness Act of 2015,REFERRED,Emergency management,s
22,2015-01-06 00:01:00,A bill for the relief of Alemseghed Mussie Tesfamical.,False,False,114,,REFERRED,,s
23,2015-01-06 00:01:00,"A bill to amend title 17, United States Code, with respect to the definition of ""widow"" and ""widower"", and for other purposes.",False,False,114,Copyright and Marriage Equality Act,REFERRED,Commerce,s
24,2015-01-06 00:01:00,"A bill to clarify that an authorization to use military force, a declaration of war, or any similar authority shall not authorize the detention without charge or trial of a citizen or lawful permanent resident of the United States.",False,False,114,Due Process Guarantee Act of 2015,REFERRED,Crime and law enforcement,s
25,2015-01-06 00:01:00,"A bill to improve the coordination of export promotion programs and to facilitate export opportunities for small businesses, and for other purposes.",False,False,114,Small Business Export Growth Act of 2015,REFERRED,Foreign trade and international finance,s
26,2015-01-06 00:01:00,"A bill to amend title 10, United States Code, to require contracting officers to consider information regarding domestic employment before awarding a Federal defense contract, and for other purposes.",False,False,114,American Jobs Matter Act of 2015,REFERRED,Government operations and politics,s
27,2015-01-06 00:01:00,"A bill to make wildlife trafficking a predicate offense under racketeering and money laundering statutes and the Travel Act, to provide for the use for conservation purposes of amounts from civil penalties, fines, forfeitures, and restitution under such statutes based on such violations, and for other purposes.",False,False,114,Wildlife Trafficking Enforcement Act of 2015,REFERRED,Crime and law enforcement,s
28,2015-01-06 00:01:00,A bill to limit the use of cluster munitions.,False,False,114,Cluster Munitions Civilian Protection Act of 2015,REFERRED,International affairs,s
29,2015-01-06 00:01:00,A bill to repeal the Defense of Marriage Act and ensure respect for State regulation of marriage.,False,False,114,Respect for Marriage Act,REFERRED,Law,s
30,2015-01-06 00:01:00,A bill to amend the Internal Revenue Code of 1986 to modify the definition of full-time employee for purposes of the employer mandate in the Patient Protection and Affordable Care Act.,False,False,114,Forty Hours Is Full Time Act of 2015,REFERRED,Taxation,s
31,2015-01-06 00:01:00,A bill to amend part D of title XVIII of the Social Security Act to require the Secretary of Health and Human Services to negotiate covered part D drug prices on behalf of Medicare beneficiaries.,False,False,114,Medicare Prescription Drug Price Negotiation Act of 2015,REFERRED,Health,s
32,2015-01-06 00:01:00,"A bill to provide the Department of Justice with additional tools to target extraterritorial drug trafficking activity, and for other purposes.",True,True,114,Transnational Drug Trafficking Act of 2015,ENACTED:SIGNED,Crime and law enforcement,s
33,2015-01-06 00:01:00,"A bill to provide certainty with respect to the timing of Department of Energy decisions to approve or deny applications to export natural gas, and for other purposes.",False,False,114,LNG Permitting Certainty and Transparency Act,REFERRED,Energy,s
34,2015-01-06 00:01:00,A bill to prohibit assistance to the Palestinian Authority until it withdraws its request to join the International Criminal Court.,False,False,114,Defend Israel by Defunding Palestinian Foreign Aid Act of 2015,REFERRED,International affairs,s
35,2015-01-06 00:01:00,"A bill to extend the Federal recognition to the Little Shell Tribe of Chippewa Indians of Montana, and for other purposes.",False,False,114,Little Shell Tribe of Chippewa Indians Restoration Act of 2015,REPORTED,Native Americans,s
36,2015-01-06 00:01:00,A bill to address the continued threat posed by dangerous synthetic drugs by amending the Controlled Substances Act relating to controlled substance analogues.,False,False,114,Protecting Our Youth from Dangerous Synthetic Drugs Act of 2015,REFERRED,Crime and law enforcement,s
37,2015-01-06 00:01:00,"A bill to amend the Elementary and Secondary Education Act of 1965 to provide for State accountability in the provision of access to the core resources for learning, and for other purposes.",False,False,114,Core Opportunity Resources for Equity and Excellence Act of 2015,REFERRED,Education,s
38,2015-01-07 00:01:00,A bill to ensure that long-term unemployed individuals are not taken into account for purposes of the employer health care coverage mandate.,False,False,114,Helping Individuals Regain Employment Act,REFERRED,Taxation,s
39,2015-01-07 00:01:00,A bill to provide that Members of Congress may not receive pay after October 1 of any fiscal year in which Congress has not approved a concurrent resolution on the budget and passed the regular appropriations bills.,False,False,114,"No Budget, No Pay Act",REFERRED,Congress,s
40,2015-01-07 00:01:00,A bill to direct the Federal Communications Commission to promulgate regulations that prohibit certain preferential treatment or prioritization of Internet traffic.,False,False,114,Online Competition and Consumer Choice Act of 2015,REFERRED,"Science, technology, communications",s
41,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide for a deduction for travel expenses to medical centers of the Department of Veterans Affairs in connection with examinations or treatments relating to service-connected disabilities.,False,False,114,Veterans Travel Tax Relief Act of 2015,REFERRED,Taxation,s
42,2015-01-07 00:01:00,A bill to require the Secretary of Health and Human Services to address certain inconsistencies between the self-attested information provided by an applicant in enrolling in a health plan on an Exchange and being determined eligible for premium tax credits and cost-sharing reductions or in being determined to be eligible for enrollment in a State Medicaid plan or a State child health plan under the State Children's Health Insurance Program and the data received through the Federal Data Services Hub or from other data sources.,False,False,114,Stopping Illegal Obamacare Subsidies Act,REFERRED,Health,s
43,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide a Federal income tax credit for certain stem cell research expenditures.,False,False,114,Ethical Stem Cell Research Tax Credit Act of 2015,REFERRED,Taxation,s
44,2015-01-07 00:01:00,"A bill to provide for the expedited processing of unaccompanied alien children illegally entering the United States, and for other purposes.",False,False,114,,REFERRED,Immigration,s
45,2015-01-07 00:01:00,A bill to amend section 301 of the Immigration and Nationality Act to clarify those classes of individuals born in the United States who are nationals and citizens of the United States at birth.,False,False,114,Birthright Citizenship Act of 2015,REFERRED,Immigration,s
46,2015-01-07 00:01:00,"A bill to reduce the amount of financial assistance provided to the Government of Mexico in response to the illegal border crossings from Mexico into the United States, which serve to dissipate the political discontent with the higher unemployment rate within Mexico.",False,False,114,,REFERRED,International affairs,s
47,2015-01-07 00:01:00,"A bill to prohibit the implementation of any program that grants temporary legal status to, or adjusts the status of, any individual who is unlawfully present in the United States until the Secretary of Homeland Security certifies that the US-VISIT system has been fully implemented at every land, sea, and air port of entry.",False,False,114,,REFERRED,Immigration,s
48,2015-01-07 00:01:00,"A bill to prohibit discrimination against the unborn on the basis of sex or gender, and for other purposes.",False,False,114,Prenatal Nondiscrimination Act of 2015,REFERRED,Crime and law enforcement,s
49,2015-01-07 00:01:00,"A bill to include a question to ascertain United States citizenship and immigration status in each questionnaire used for a decennial census of population, and for other purposes.",False,False,114,,REFERRED,Government operations and politics,s
50,2015-01-07 00:01:00,A bill to amend the Public Health Service Act to prohibit certain abortion-related discrimination in governmental activities.,False,False,114,Abortion Non-Discrimination Act of 2015,REFERRED,Health,s
51,2015-01-07 00:01:00,"A bill to amend title X of the Public Health Service Act to prohibit family planning grants from being awarded to any entity that performs abortions, and for other purposes.",False,False,114,Title X Abortion Provider Prohibition Act,REFERRED,Health,s
52,2015-01-07 00:01:00,"A bill to close the loophole that allowed the 9/11 hijackers to obtain credit cards from United States banks that financed their terrorist activities, to ensure that illegal immigrants cannot obtain credit cards to evade United States immigration laws, and for other purposes.",False,False,114,,REFERRED,Finance and financial sector,s
53,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to clarify eligibility for the child tax credit.,False,False,114,Child Tax Credit Integrity Preservation Act of 2015,REFERRED,Taxation,s
54,2015-01-07 00:01:00,A bill to amend the Federal Water Pollution Control Act to confirm the scope of the authority of the Administrator of the Environmental Protection Agency to deny or restrict the use of defined areas as disposal sites.,False,False,114,Regulatory Fairness Act of 2015,REFERRED,Environmental protection,s
55,2015-01-07 00:01:00,"A bill to extend the seaward boundaries of certain States, and for other purposes.",False,False,114,Offshore Fairness Act,REFERRED,Public lands and natural resources,s
56,2015-01-07 00:01:00,A bill to prohibit universal service support of commercial mobile service through the Lifeline program.,False,False,114,Ending Mobile Phone Welfare Act of 2015,REFERRED,"Science, technology, communications",s
57,2015-01-07 00:01:00,A bill to amend the Food and Nutrition Act of 2008 to prevent the illegal trafficking of supplemental nutrition assistance program benefits by requiring all program beneficiaries to show valid photo identification when purchasing items with program benefits.,False,False,114,Food Stamp Fraud Prevention and Accountability Act,REFERRED,Agriculture and food,s
58,2015-01-07 00:01:00,A bill to ensure orderly conduct of Nuclear Regulatory Commission actions.,False,False,114,Nuclear Regulatory Commission Reorganization Plan Codification and Complements Act,REFERRED,Energy,s
59,2015-01-07 00:01:00,A bill to reject the final 5-year Outer Continental Shelf Oil and Gas Leasing Program for fiscal years 2012 through 2017 of the Administration and replace the plan with a 5-year plan that is more in line with the energy and economic needs of the United States.,False,False,114,,REFERRED,Energy,s
60,2015-01-07 00:01:00,A bill to prohibit aliens who are not lawfully present in the United States from being eligible for postsecondary education benefits that are not available to all citizens and nationals of the United States.,False,False,114,,REFERRED,Immigration,s
61,2015-01-07 00:01:00,A bill to provide for the conveyance of certain National Forest System land in the State of Louisiana.,False,False,114,Kisatchie National Forest Land Conveyance Act,REFERRED,Public lands and natural resources,s
62,2015-01-07 00:01:00,"A bill to amend section 1951 of title 18, United States Code (commonly known as the Hobbs Act), and for other purposes.",False,False,114,Freedom From Union Violence Act of 2015,REFERRED,Crime and law enforcement,s
63,2015-01-07 00:01:00,"A bill to require all public school employees and those employed in connection with a public school to receive FBI background checks prior to being hired, and for other purposes.",False,False,114,Safety for Our Schoolchildren Act of 2015,REFERRED,Education,s
64,2015-01-07 00:01:00,A bill to amend title IV of the Social Security Act to require States to implement a drug testing program for applicants for and recipients of assistance under the Temporary Assistance for Needy Families (TANF) program.,False,False,114,Drug Free Families Act of 2015,REFERRED,Social welfare,s
65,2015-01-07 00:01:00,"A bill to authorize the Moving to Work Charter program to enable public housing agencies to improve the effectiveness of Federal housing assistance, and for other purposes.",False,False,114,Moving to Work Charter Program Act of 2015,REFERRED,Housing and community development,s
66,2015-01-07 00:01:00,"A bill to prohibit any regulation regarding carbon dioxide or other greenhouse gas emissions reduction in the United States until China, India, and Russia implement similar reductions.",False,False,114,,REFERRED,Environmental protection,s
67,2015-01-07 00:01:00,"A bill to amend the Securities Investor Protection Act of 1970 to confirm that a customer's net equity claim is based on the customer's last statement and that certain recoveries are prohibited, to change how trustees are appointed, and for other purposes.",False,False,114,Restoring Main Street Investor Protection and Confidence Act,REFERRED,Finance and financial sector,s
68,2015-01-07 00:01:00,A bill to amend the Immigration and Nationality Act to make voting in a Federal election by an unlawfully present alien an aggravated felony and for other purposes.,False,False,114,Voter Integrity Protection Act,REFERRED,Immigration,s
69,2015-01-07 00:01:00,A bill to require that the Government give priority to payment of all obligations on the debt held by the public and payment of Social Security benefits in the event that the debt limit is reached.,False,False,114,,REFERRED,Economics and public finance,s
70,2015-01-07 00:01:00,A bill to direct the General Accountability Office to conduct a full audit of hurricane protection funding and cost estimates associated with post-Katrina hurricane protection.,False,False,114,,REFERRED,Emergency management,s
71,2015-01-07 00:01:00,A bill to preserve open competition and Federal Government neutrality towards the labor relations of Federal Government contractors on Federal and federally funded construction projects.,False,False,114,Government Neutrality in Contracting Act,REFERRED,Government operations and politics,s
72,2015-01-07 00:01:00,A bill to allow for the portability of funds under title I of the Elementary and Secondary Education Act of 1965.,False,False,114,Expanding School Choice Act,REFERRED,Education,s
73,2015-01-07 00:01:00,"A bill to prohibit the Federal Government from mandating, incentivizing, or coercing States to adopt the Common Core State Standards or any other specific academic standards, instructional content, curricula, assessments, or programs of instruction.",False,False,114,Local Control of Education Act,REFERRED,Education,s
74,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide for dependent care savings accounts.,False,False,114,Dependent Care Savings Account Act of 2015,REFERRED,Taxation,s
75,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to require the social security number of the student and the employer identification number of the educational institution for purposes of education tax credits.,False,False,114,Education Tax Fraud Prevention Act,REFERRED,Taxation,s
76,2015-01-07 00:01:00,A bill to provide tax relief with respect to the Hurricane Isaac disaster area.,False,False,114,Investment Savings Access After Catastrophes Act of 2015,REFERRED,Taxation,s
77,2015-01-07 00:01:00,A bill to repeal the Patient Protection and Affordable Care Act.,False,False,114,Patient Choice Restoration Act,REFERRED,Health,s
78,2015-01-07 00:01:00,A bill to impose admitting privilege requirements with respect to physicians who perform abortions.,False,False,114,Pregnant Women Health and Safety Act,REFERRED,Health,s
79,2015-01-07 00:01:00,"A bill to impose a fine with respect to international remittance transfers if the sender is unable to verify legal status in the United States, and for other purposes.",False,False,114,Remittance Status Verification Act of 2015,REFERRED,Finance and financial sector,s
80,2015-01-07 00:01:00,A bill to prohibit appropriated funds from being used in contravention of section 642(a) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996.,False,False,114,,REFERRED,Immigration,s
81,2015-01-07 00:01:00,"A bill to authorize preferential treatment for certain imports from Nepal, and for other purposes.",False,False,114,Nepal Trade Preferences Act,REFERRED,Foreign trade and international finance,s
82,2015-01-07 00:01:00,A bill to suspend sales of petroleum products from the Strategic Petroleum Reserve until certain conditions are met.,False,False,114,Strategic Petroleum Supplies Act,REFERRED,Energy,s
83,2015-01-07 00:01:00,A bill to amend the Fair Labor Standards Act of 1938 to improve nonretaliation provisions relating to equal pay requirements.,False,False,114,End Pay Discrimination Through Information Act,REFERRED,Labor and employment,s
84,2015-01-07 00:01:00,"A bill to provide grants to better understand and reduce gestational diabetes, and for other purposes.",False,False,114,GEDI Act,REFERRED,Health,s
85,2015-01-07 00:01:00,"A bill to amend the Higher Education Act of 1965 to establish a simplified income-driven repayment plan, and for other purposes.",False,False,114,Repay Act of 2015,REFERRED,Education,s
86,2015-01-07 00:01:00,"A bill to amend title 44 of the United States Code, to provide for the suspension of fines under certain circumstances for first-time paperwork violations by small business concerns.",False,False,114,Small Business Paperwork Relief Act of 2015,REFERRED,Commerce,s
87,2015-01-07 00:01:00,A bill to require the disclosure of determinations with respect to which Congressional staff will be required to obtain health insurance coverage through an Exchange.,False,False,114,Show Your Exemption Act,REFERRED,Congress,s
88,2015-01-07 00:01:00,"A bill to amend the Clean Air Act to clarify the definition of accidental release, and for other purposes.",False,False,114,General Duty Clarification Act of 2015,REFERRED,Environmental protection,s
89,2015-01-07 00:01:00,A bill to repeal the Dodd-Frank Wall Street Reform and Consumer Protection Act.,False,False,114,Financial Takeover Repeal Act of 2015,REFERRED,Finance and financial sector,s
90,2015-01-07 00:01:00,A bill to amend the Migratory Bird Treaty Act to authorize hunting under certain circumstances.,False,False,114,Migratory Bird Treaty Amendment Act of 2015,REFERRED,Animals,s
91,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to allow refunds of Federal motor fuel excise taxes on fuels used in mobile mammography vehicles.,False,False,114,Mobile Mammography Promotion Act of 2015,REFERRED,Taxation,s
92,2015-01-07 00:01:00,"A bill to reaffirm the importance of community banking and community banking regulatory experience on the Federal Reserve Board of Governors, to ensure that the Federal Reserve Board of Governors has a member who has previous experience in community banking or community banking supervision, and for other purposes.",False,False,114,Community Bank Preservation Act of 2015,REFERRED,Finance and financial sector,s
93,2015-01-07 00:01:00,"A bill to withhold United States contributions to the United Nations until the United Nations formally retracts the final report of the ""United Nations Fact Finding Mission on the Gaza Conflict"".",False,False,114,,REFERRED,International affairs,s
94,2015-01-07 00:01:00,"A bill to prohibit the provision of Federal funds to State and local governments for payment of obligations, to prohibit the Board of Governors of the Federal Reserve System from financially assisting State and local governments, and for other purposes.",False,False,114,,REFERRED,Economics and public finance,s
95,2015-01-07 00:01:00,A bill to terminate the $1 presidential coin program.,False,False,114,,REFERRED,Finance and financial sector,s
96,2015-01-07 00:01:00,"A bill to amend the Consumer Financial Protection Act of 2010 to provide consumers with a free annual disclosure of information the Bureau of Consumer Financial Protection maintains on them, and for other purposes.",False,False,114,,REFERRED,Finance and financial sector,s
97,2015-01-07 00:01:00,"A bill to clarify that the anti-kickback laws apply to qualified health plans, the federally-facilitated marketplaces, and other plans and programs under title I of the Patient Protection and Affordable Care Act, and for other purposes.",False,False,114,No Obamacare Kickbacks Act of 2015,REFERRED,Health,s
98,2015-01-07 00:01:00,"A bill to amend the Immigration and Nationality Act to promote innovation, investment, and research in the United States, to eliminate the diversity immigrant program, and for other purposes.",False,False,114,STEM Jobs Act of 2015,REFERRED,Immigration,s
99,2015-01-07 00:01:00,"A bill to amend title II of the Social Security Act to allow workers who attain age 65 after 1981 and before 1992 to choose either lump sum payments over four years totaling $5,000 or an improved benefit computation formula under a new 10-year rule governing the transition to the changes in benefit computation rules enacted in the Social Security Amendments of 1977, and for other purposes.",False,False,114,Notch Fairness Act of 2015,REFERRED,Social welfare,s
100,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to provide a tax deduction for itemizers and nonitemizers for expenses relating to home schooling.,False,False,114,Home School Opportunities Make Education Sound Act of 2015,REFERRED,Taxation,s
101,2015-01-07 00:01:00,"A bill to amend the Internal Revenue Code of 1986 to expand the Coverdell education savings accounts to allow home school education expenses, and for other purposes.",False,False,114,,REFERRED,Taxation,s
102,2015-01-07 00:01:00,"A bill to amend the public charter school provisions of the Elementary and Secondary Education Act of 1965, and for other purposes.",False,False,114,21st Century Charter School Act,REFERRED,Education,s
103,2015-01-07 00:01:00,"A bill to appropriate such funds as may be necessary to ensure that members of the Armed Forces, including reserve components thereof, and supporting civilian and contractor personnel continue to receive pay and allowances for active service performed when a funding gap caused by the failure to enact interim or full-year appropriations for the Armed Forces occurs, which results in the furlough of non-emergency personnel and the curtailment of Government activities and services.",False,False,114,Ensuring Pay for Our Military Act,REFERRED,Armed forces and national security,s
104,2015-01-07 00:01:00,A bill to provide for full and open competition for Federal contracts related to natural disaster reconstruction efforts.,False,False,114,Natural Disaster Fairness in Contracting Act of 2015,REFERRED,Emergency management,s
105,2015-01-07 00:01:00,A bill to permit management of the red snapper by Gulf Coast States and for other purposes.,False,False,114,Red Snapper Management Improvement Act,REFERRED,Public lands and natural resources,s
106,2015-01-07 00:01:00,A bill to amend the Federal Water Pollution Control Act to permit removal to United States district courts of certain civil actions filed in State courts.,False,False,114,Ending Legacy Lawsuit Abuse Act,REFERRED,Environmental protection,s
107,2015-01-07 00:01:00,"A bill to amend the Financial Stability Act of 2010 to repeal certain designation authority of the Financial Stability Oversight Council, to repeal the Payment, Clearing, and Settlement Supervision Act of 2010, and for other purposes.",False,False,114,Terminating the Expansion of Too-Big-To-Fail Act of 2015,REFERRED,Finance and financial sector,s
108,2015-01-07 00:01:00,"A bill to amend the Higher Education Act of 1965 to improve access for students to Federal grants and loans to help pay for postsecondary, graduate, and professional educational opportunities, and for other purposes.",False,False,114,Financial Aid Simplification and Transparency Act of 2015,REFERRED,Education,s
109,2015-01-07 00:01:00,A bill to prohibit the consideration of any bill by Congress unless the authority provided by the Constitution of the United States for the legislation can be determined and is clearly specified.,False,False,114,Enumerated Powers Act,REFERRED,Congress,s
110,2015-01-07 00:01:00,A bill to rescind funds made available to the Administrator of the Environmental Protection Agency if the Administrator fails to meet certain deadlines.,False,False,114,Environmental Protection Agency Accountability Act of 2015,REFERRED,Environmental protection,s
111,2015-01-07 00:01:00,"A bill to prohibit a Federal agency from establishing or implementing a policy that discourages or prohibits the selection of a resort or vacation destination as the location for a conference or event, and for other purposes.",False,False,114,Protect America's Cities from Government Blacklist Act of 2015,REFERRED,Government operations and politics,s
112,2015-01-07 00:01:00,A bill to amend the Endangered Species Act of 1973 to require the Secretary of the Interior to publish and make available for public comment a draft economic analysis at the time a proposed rule to designate critical habitat is published.,False,False,114,Common Sense in Species Protection Act of 2015,REFERRED,Environmental protection,s
113,2015-01-07 00:01:00,A bill to ensure that Federal Register notices submitted to the Bureau of Land Management are reviewed in a timely manner.,False,False,114,Public Land Job Creation Act of 2015,REFERRED,Public lands and natural resources,s
114,2015-01-07 00:01:00,"A bill to require the Secretary of Veterans Affairs to provide the public with access to research of the Department of Veterans Affairs, and for other purposes.",False,False,114,Veterans Affairs Research Transparency Act of 2015,REFERRED,Armed forces and national security,s
115,2015-01-07 00:01:00,A bill to increase oversight of small business assistance programs provided by the Small Business Administration.,False,False,114,Transparency in Small Business Assistance Act,REFERRED,Commerce,s
116,2015-01-07 00:01:00,A bill to amend the Internal Revenue Code of 1986 to repeal the excise tax on telephone and other communications services.,False,False,114,Telephone Excise Tax Elimination Act of 2015,REFERRED,Taxation,s
117,2015-01-07 00:01:00,"A bill to recognize Jerusalem as the capital of Israel, to relocate to Jerusalem the United States Embassy in Israel, and for other purposes.",False,False,114,Jerusalem Embassy and Recognition Act of 2015,REFERRED,International affairs,s
118,2015-01-07 00:01:00,A bill to require the Secretary of Health and Human Services to address certain inconsistencies between the self-attested information provided by an applicant in enrolling a health plan on an Exchange and being determined eligible for premium tax credits and cost-sharing reductions or in being determined to be eligible for enrollment in a State Medicaid plan or a State child health plan under the State Children's Health Insurance Program and the data received through the Federal Data Services Hub or from other data sources.,False,False,114,Stopping Illegal Obamacare Subsidies Act,REFERRED,Health,s
119,2015-01-08 00:01:00,A bill to amend the Federal Lands Recreation Enhancement Act to provide for a lifetime National Recreational Pass for any veteran with a service-connected disability.,False,False,114,Wounded Veterans Recreation Act of 2015,REFERRED,Public lands and natural resources,s
120,2015-01-08 00:01:00,"A bill to amend the Water Resources Development Act of 2000 to authorize the Central Everglades Planning Project, Florida.",False,False,114,,REFERRED,Environmental protection,s
121,2015-01-08 00:01:00,A bill to establish a certification process for opting out of the individual health insurance mandate.,False,False,114,Obamacare Opt-Out Act of 2015,REFERRED,Health,s
122,2015-01-08 00:01:00,"A bill to amend the Federal Food, Drug, and Cosmetic Act to allow for the personal importation of safe and affordable drugs from approved pharmacies in Canada.",False,False,114,Safe and Affordable Drugs from Canada Act of 2015,REFERRED,Health,s
123,2015-01-08 00:01:00,A bill to prevent a taxpayer bailout of health insurance issuers.,False,False,114,Obamacare Taxpayer Bailout Prevention Act,REFERRED,Health,s
124,2015-01-08 00:01:00,A bill to amend the Water Resources Development Act of 1996 to deauthorize the Ten Mile Creek Water Preserve Area Critical Restoration Project.,False,False,114,,REFERRED,Water resources development,s
125,2015-01-08 00:01:00,"A bill to amend title I of the Omnibus Crime Control and Safe Streets Act of 1968 to extend the authorization of the Bulletproof Vest Partnership Grant Program through fiscal year 2020, and for other purposes.",True,True,114,Bulletproof Vest Partnership Grant Program Reauthorization Act of 2015,ENACTED:SIGNED,Crime and law enforcement,s
126,2015-01-08 00:01:00,A bill to provide a permanent deduction for State and local general sales taxes.,False,False,114,,REFERRED,Taxation,s
127,2015-01-08 00:01:00,"A bill to prohibit Federal funding for motorcycle checkpoints, and for other purposes.",False,False,114,Stop Motorcycle Checkpoint Funding Act,REFERRED,Transportation and public works,s
128,2015-01-08 00:01:00,"A bill to promote energy efficiency, and for other purposes.",False,False,114,Energy Efficiency Improvement Act of 2015,REFERRED,Energy,s
129,2015-01-08 00:01:00,"A bill to repeal executive immigration overreach, to clarify that the proper constitutional authority for immigration policy belongs to the legislative branch, and for other purposes.",False,False,114,Repeal Executive Amnesty Act of 2015,REFERRED,International affairs,s
130,2015-01-08 00:01:00,A bill to amend part B of the Individuals with Disabilities Education Act to provide full Federal funding of such part.,False,False,114,IDEA Full Funding Act,REFERRED,Education,s
131,2015-01-08 00:01:00,"A bill to amend the Federal Food, Drug, and Cosmetic Act to ensure that valid generic drugs may enter the market.",False,False,114,Fair And Immediate Release of Generic Drugs Act,REFERRED,Health,s
132,2015-01-08 00:01:00,"A bill to improve timber management on Oregon and California Railroad and Coos Bay Wagon Road grant land, and for other purposes.",False,False,114,Oregon and California Land Grant Act of 2015,REFERRED,Public lands and natural resources,s
133,2015-01-08 00:01:00,"A bill to approve and implement the Klamath Basin agreements, to improve natural resource management, support economic development, and sustain agricultural production in the Klamath River Basin in the public interest and the interest of the United States, and for other purposes.",False,False,114,Klamath Basin Water Recovery and Economic Restoration Act of 2015,REFERRED,Water resources development,s
