_bill,_district,_joined_at,_name,_state,_title,_type
s5,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s5,0,2011-01-25,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s5,0,2011-01-25,"Inouye, Daniel K.",HI,Sen,cosponsor
s5,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s5,0,2011-01-25,"Shaheen, Jeanne",NH,Sen,cosponsor
s5,0,2011-01-25,"Wyden, Ron",OR,Sen,cosponsor
s6,0,2011-01-25,"Reid, Harry",NV,Sen,sponsor
s6,0,2011-01-25,"Bennet, Michael F.",CO,Sen,cosponsor
s6,0,2011-01-25,"Boxer, Barbara",CA,Sen,cosponsor
s6,0,2011-01-25,"Brown, Sherrod",OH,Sen,cosponsor
s6,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s6,0,2011-01-25,"Feinstein, Dianne",CA,Sen,cosponsor
s6,0,2011-01-25,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s6,0,2011-01-25,"Kerry, John F.",MA,Sen,cosponsor
s6,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s6,0,2011-01-25,"Leahy, Patrick J.",VT,Sen,cosponsor
s7,0,2011-01-25,"Reid, Harry",NV,Sen,sponsor
s7,0,2011-01-25,"Boxer, Barbara",CA,Sen,cosponsor
s7,0,2011-01-25,"Brown, Sherrod",OH,Sen,cosponsor
s7,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s7,0,2011-01-25,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s7,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s7,0,2011-01-26,"Wyden, Ron",OR,Sen,cosponsor
s8,0,2011-01-25,"Reid, Harry",NV,Sen,sponsor
s8,0,2011-01-25,"Akaka, Daniel K.",HI,Sen,cosponsor
s8,0,2011-01-25,"Begich, Mark",AK,Sen,cosponsor
s8,0,2011-01-25,"Bennet, Michael F.",CO,Sen,cosponsor
s8,0,2011-01-25,"Boxer, Barbara",CA,Sen,cosponsor
s8,0,2011-01-25,"Brown, Sherrod",OH,Sen,cosponsor
s8,0,2011-01-25,"Coons, Christopher A.",DE,Sen,cosponsor
s8,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s8,0,2011-01-25,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s8,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s9,0,2011-01-25,"Reid, Harry",NV,Sen,sponsor
s9,0,2011-01-25,"Akaka, Daniel K.",HI,Sen,cosponsor
s9,0,2011-01-25,"Begich, Mark",AK,Sen,cosponsor
s9,0,2011-01-25,"Bennet, Michael F.",CO,Sen,cosponsor
s9,0,2011-01-25,"Boxer, Barbara",CA,Sen,cosponsor
s9,0,2011-01-25,"Brown, Sherrod",OH,Sen,cosponsor
s9,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s9,0,2011-01-25,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s9,0,2011-03-17,"Johnson, Tim",SD,Sen,cosponsor
s9,0,2011-01-25,"Kerry, John F.",MA,Sen,cosponsor
s9,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s9,0,2011-01-25,"Wyden, Ron",OR,Sen,cosponsor
s10,0,2011-01-25,"Reid, Harry",NV,Sen,sponsor
s10,0,2011-01-25,"Akaka, Daniel K.",HI,Sen,cosponsor
s10,0,2011-01-25,"Begich, Mark",AK,Sen,cosponsor
s10,0,2011-01-25,"Boxer, Barbara",CA,Sen,cosponsor
s10,0,2011-01-25,"Brown, Sherrod",OH,Sen,cosponsor
s10,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s10,0,2011-01-25,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s10,0,2011-01-25,"Kerry, John F.",MA,Sen,cosponsor
s10,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s11,0,2011-01-25,"Hutchison, Kay Bailey",TX,Sen,sponsor
s11,0,2011-01-25,"Cornyn, John",TX,Sen,cosponsor
s11,0,2011-01-25,"Ensign, John",NV,Sen,cosponsor
s11,0,2011-01-25,"Johanns, Mike",NE,Sen,cosponsor
s11,0,2011-01-25,"Vitter, David",LA,Sen,cosponsor
s12,0,2011-01-25,"Portman, Rob",OH,Sen,sponsor
s13,0,2011-01-25,"Chambliss, Saxby",GA,Sen,sponsor
s13,0,2011-01-25,"Burr, Richard",NC,Sen,cosponsor
s13,0,2011-01-25,"Coburn, Tom",OK,Sen,cosponsor
s13,0,2011-03-30,"Cornyn, John",TX,Sen,cosponsor
s13,0,2011-01-25,"DeMint, Jim",SC,Sen,cosponsor
s13,0,2011-06-06,"Inhofe, James M.",OK,Sen,cosponsor
s13,0,2011-01-25,"Isakson, Johnny",GA,Sen,cosponsor
s13,0,2011-06-06,"Lugar, Richard G.",IN,Sen,cosponsor
s13,0,2011-01-25,"Moran, Jerry",KS,Sen,cosponsor
s14,0,2011-01-25,"Ensign, John",NV,Sen,sponsor
s14,0,2011-01-25,"Alexander, Lamar",TN,Sen,cosponsor
s14,0,2011-01-25,"Chambliss, Saxby",GA,Sen,cosponsor
s14,0,2011-01-25,"Coburn, Tom",OK,Sen,cosponsor
s14,0,2011-01-25,"Crapo, Mike",ID,Sen,cosponsor
s14,0,2011-01-25,"Isakson, Johnny",GA,Sen,cosponsor
s14,0,2011-01-25,"Johanns, Mike",NE,Sen,cosponsor
s14,0,2011-01-25,"Thune, John",SD,Sen,cosponsor
s15,0,2011-01-25,"Vitter, David",LA,Sen,sponsor
s16,0,2011-01-25,"Vitter, David",LA,Sen,sponsor
s17,0,2011-01-25,"Hatch, Orrin G.",UT,Sen,sponsor
s17,0,2012-04-16,"Alexander, Lamar",TN,Sen,cosponsor
s17,0,2011-03-07,"Ayotte, Kelly",NH,Sen,cosponsor
s17,0,2011-02-14,"Barrasso, John",WY,Sen,cosponsor
s17,0,2011-06-13,"Blunt, Roy",MO,Sen,cosponsor
s17,0,2012-07-17,"Boozman, John",AR,Sen,cosponsor
s17,0,2011-01-27,"Brown, Scott P.",MA,Sen,cosponsor
s17,0,2011-01-25,"Burr, Richard",NC,Sen,cosponsor
s17,0,2012-06-21,"Chambliss, Saxby",GA,Sen,cosponsor
s17,0,2011-02-14,"Coats, Daniel",IN,Sen,cosponsor
s17,0,2011-01-25,"Coburn, Tom",OK,Sen,cosponsor
s17,0,2012-05-08,"Collins, Susan M.",ME,Sen,cosponsor
s17,0,2011-01-25,"Cornyn, John",TX,Sen,cosponsor
s17,0,2012-05-08,"Crapo, Mike",ID,Sen,cosponsor
s17,0,2011-06-08,"Heller, Dean",NV,Sen,cosponsor
s17,0,2011-07-11,"Hoeven, John",ND,Sen,cosponsor
s17,0,2012-05-08,"Hutchison, Kay Bailey",TX,Sen,cosponsor
s17,0,2011-02-07,"Inhofe, James M.",OK,Sen,cosponsor
s17,0,2012-04-16,"Isakson, Johnny",GA,Sen,cosponsor
s17,0,2012-06-06,"Johanns, Mike",NE,Sen,cosponsor
s17,0,2011-04-13,"Kirk, Mark Steven",IL,Sen,cosponsor
s17,0,2012-07-17,"Kyl, Jon",AZ,Sen,cosponsor
s17,0,2011-11-28,"Lee, Mike",UT,Sen,cosponsor
s17,0,2011-03-29,"Lugar, Richard G.",IN,Sen,cosponsor
s17,0,2012-06-27,"McCain, John",AZ,Sen,cosponsor
s17,0,2011-02-10,"Moran, Jerry",KS,Sen,cosponsor
s17,0,2012-07-16,"Murkowski, Lisa",AK,Sen,cosponsor
s17,0,2012-02-27,"Portman, Rob",OH,Sen,cosponsor
s17,0,2011-02-14,"Risch, James E.",ID,Sen,cosponsor
s17,0,2011-03-02,"Roberts, Pat",KS,Sen,cosponsor
s17,0,2012-06-21,"Rubio, Marco",FL,Sen,cosponsor
s17,0,2012-07-17,"Thune, John",SD,Sen,cosponsor
s17,0,2011-02-17,"Toomey, Pat",PA,Sen,cosponsor
s17,0,2011-02-17,"Wicker, Roger F.",MS,Sen,cosponsor
s18,0,2011-01-25,"Johanns, Mike",NE,Sen,sponsor
s18,0,2011-01-25,"Alexander, Lamar",TN,Sen,cosponsor
s18,0,2011-01-25,"Ayotte, Kelly",NH,Sen,cosponsor
s18,0,2011-01-25,"Barrasso, John",WY,Sen,cosponsor
s18,0,2011-01-25,"Begich, Mark",AK,Sen,cosponsor
s18,0,2011-01-25,"Bennet, Michael F.",CO,Sen,cosponsor
s18,0,2011-01-25,"Blunt, Roy",MO,Sen,cosponsor
s18,0,2011-01-25,"Boozman, John",AR,Sen,cosponsor
s18,0,2011-01-25,"Brown, Scott P.",MA,Sen,cosponsor
s18,0,2011-01-25,"Burr, Richard",NC,Sen,cosponsor
s18,0,2011-01-25,"Cantwell, Maria",WA,Sen,cosponsor
s18,0,2011-01-25,"Chambliss, Saxby",GA,Sen,cosponsor
s18,0,2011-01-25,"Coats, Daniel",IN,Sen,cosponsor
s18,0,2011-01-25,"Coburn, Tom",OK,Sen,cosponsor
s18,0,2011-01-26,"Cochran, Thad",MS,Sen,cosponsor
s18,0,2011-01-25,"Collins, Susan M.",ME,Sen,cosponsor
s18,0,2011-01-25,"Corker, Bob",TN,Sen,cosponsor
s18,0,2011-01-25,"Cornyn, John",TX,Sen,cosponsor
s18,0,2011-01-25,"Crapo, Mike",ID,Sen,cosponsor
s18,0,2011-01-25,"Ensign, John",NV,Sen,cosponsor
s18,0,2011-01-25,"Enzi, Michael B.",WY,Sen,cosponsor
s18,0,2011-01-25,"Graham, Lindsey",SC,Sen,cosponsor
s18,0,2011-01-25,"Grassley, Chuck",IA,Sen,cosponsor
s18,0,2011-01-25,"Hagan, Kay R.",NC,Sen,cosponsor
s18,0,2011-01-25,"Hatch, Orrin G.",UT,Sen,cosponsor
s18,0,2011-01-25,"Hoeven, John",ND,Sen,cosponsor
s18,0,2011-01-25,"Hutchison, Kay Bailey",TX,Sen,cosponsor
s18,0,2011-01-25,"Inhofe, James M.",OK,Sen,cosponsor
s18,0,2011-01-25,"Isakson, Johnny",GA,Sen,cosponsor
s18,0,2011-01-27,"Johnson, Ron",WI,Sen,cosponsor
s18,0,2011-01-25,"Kirk, Mark Steven",IL,Sen,cosponsor
s18,0,2011-01-25,"Klobuchar, Amy",MN,Sen,cosponsor
s18,0,2011-02-01,"Kohl, Herb",WI,Sen,cosponsor
s18,0,2011-01-25,"Kyl, Jon",AZ,Sen,cosponsor
s18,0,2011-01-25,"Lee, Mike",UT,Sen,cosponsor
s18,0,2011-01-25,"Lugar, Richard G.",IN,Sen,cosponsor
s18,0,2011-01-25,"Manchin, Joe, III",WV,Sen,cosponsor
s18,0,2011-01-25,"McCain, John",AZ,Sen,cosponsor
s18,0,2011-01-25,"McCaskill, Claire",MO,Sen,cosponsor
s18,0,2011-01-25,"McConnell, Mitch",KY,Sen,cosponsor
s18,0,2011-01-25,"Moran, Jerry",KS,Sen,cosponsor
s18,0,2011-01-25,"Murkowski, Lisa",AK,Sen,cosponsor
s18,0,2011-01-25,"Nelson, Ben",NE,Sen,cosponsor
s18,0,2011-01-25,"Nelson, Bill",FL,Sen,cosponsor
s18,0,2011-01-26,"Paul, Rand",KY,Sen,cosponsor
s18,0,2011-01-25,"Portman, Rob",OH,Sen,cosponsor
s18,0,2011-01-25,"Pryor, Mark L.",AR,Sen,cosponsor
s18,0,2011-01-25,"Risch, James E.",ID,Sen,cosponsor
s18,0,2011-01-25,"Roberts, Pat",KS,Sen,cosponsor
s18,0,2011-01-25,"Sessions, Jeff",AL,Sen,cosponsor
s18,0,2011-01-25,"Shelby, Richard C.",AL,Sen,cosponsor
s18,0,2011-01-25,"Snowe, Olympia J.",ME,Sen,cosponsor
s18,0,2011-01-25,"Stabenow, Debbie",MI,Sen,cosponsor
s18,0,2011-01-25,"Tester, Jon",MT,Sen,cosponsor
s18,0,2011-01-25,"Thune, John",SD,Sen,cosponsor
s18,0,2011-01-25,"Toomey, Pat",PA,Sen,cosponsor
s18,0,2011-01-25,"Udall, Mark",CO,Sen,cosponsor
s18,0,2011-01-25,"Vitter, David",LA,Sen,cosponsor
s18,0,2011-01-25,"Warner, Mark R.",VA,Sen,cosponsor
s18,0,2011-01-27,"Webb, Jim",VA,Sen,cosponsor
s18,0,2011-01-25,"Wicker, Roger F.",MS,Sen,cosponsor
s19,0,2011-01-25,"Hatch, Orrin G.",UT,Sen,sponsor
s19,0,2012-07-16,"Alexander, Lamar",TN,Sen,cosponsor
s19,0,2011-01-25,"Barrasso, John",WY,Sen,cosponsor
s19,0,2011-01-25,"Blunt, Roy",MO,Sen,cosponsor
s19,0,2011-01-25,"Burr, Richard",NC,Sen,cosponsor
s19,0,2011-01-25,"Chambliss, Saxby",GA,Sen,cosponsor
s19,0,2011-01-25,"Coats, Daniel",IN,Sen,cosponsor
s19,0,2011-01-25,"Coburn, Tom",OK,Sen,cosponsor
s19,0,2011-01-26,"Cochran, Thad",MS,Sen,cosponsor
s19,0,2011-01-31,"Collins, Susan M.",ME,Sen,cosponsor
s19,0,2011-01-25,"Corker, Bob",TN,Sen,cosponsor
s19,0,2011-01-25,"Cornyn, John",TX,Sen,cosponsor
s19,0,2011-01-25,"Crapo, Mike",ID,Sen,cosponsor
s19,0,2011-01-25,"Ensign, John",NV,Sen,cosponsor
s19,0,2011-01-25,"Enzi, Michael B.",WY,Sen,cosponsor
s19,0,2012-07-19,"Heller, Dean",NV,Sen,cosponsor
s19,0,2012-07-31,"Hoeven, John",ND,Sen,cosponsor
s19,0,2011-01-25,"Hutchison, Kay Bailey",TX,Sen,cosponsor
s19,0,2011-01-25,"Inhofe, James M.",OK,Sen,cosponsor
s19,0,2011-01-25,"Isakson, Johnny",GA,Sen,cosponsor
s19,0,2011-01-25,"Johanns, Mike",NE,Sen,cosponsor
s19,0,2011-01-25,"Kirk, Mark Steven",IL,Sen,cosponsor
s19,0,2011-01-25,"Kyl, Jon",AZ,Sen,cosponsor
s19,0,2011-01-25,"McCain, John",AZ,Sen,cosponsor
s19,0,2012-07-16,"Murkowski, Lisa",AK,Sen,cosponsor
s19,0,2011-01-25,"Portman, Rob",OH,Sen,cosponsor
s19,0,2011-01-25,"Risch, James E.",ID,Sen,cosponsor
s19,0,2011-01-25,"Roberts, Pat",KS,Sen,cosponsor
s19,0,2012-07-16,"Rubio, Marco",FL,Sen,cosponsor
s19,0,2011-02-01,"Thune, John",SD,Sen,cosponsor
s19,0,2011-01-25,"Wicker, Roger F.",MS,Sen,cosponsor
s20,0,2011-01-25,"Hatch, Orrin G.",UT,Sen,sponsor
s20,0,2011-01-25,"Alexander, Lamar",TN,Sen,cosponsor
s20,0,2011-11-29,"Ayotte, Kelly",NH,Sen,cosponsor
s20,0,2011-01-25,"Barrasso, John",WY,Sen,cosponsor
s20,0,2011-01-25,"Blunt, Roy",MO,Sen,cosponsor
s20,0,2012-01-23,"Boozman, John",AR,Sen,cosponsor
s20,0,2011-01-25,"Burr, Richard",NC,Sen,cosponsor
s20,0,2011-01-25,"Chambliss, Saxby",GA,Sen,cosponsor
s20,0,2011-01-25,"Coats, Daniel",IN,Sen,cosponsor
s20,0,2011-01-25,"Coburn, Tom",OK,Sen,cosponsor
s20,0,2011-01-26,"Cochran, Thad",MS,Sen,cosponsor
s20,0,2011-01-31,"Collins, Susan M.",ME,Sen,cosponsor
s20,0,2011-01-25,"Corker, Bob",TN,Sen,cosponsor
s20,0,2011-01-25,"Cornyn, John",TX,Sen,cosponsor
s20,0,2011-01-25,"Crapo, Mike",ID,Sen,cosponsor
s20,0,2011-01-25,"Enzi, Michael B.",WY,Sen,cosponsor
s20,0,2012-02-28,"Graham, Lindsey",SC,Sen,cosponsor
s20,0,2011-06-28,"Grassley, Chuck",IA,Sen,cosponsor
s20,0,2011-05-17,"Heller, Dean",NV,Sen,cosponsor
s20,0,2011-07-11,"Hoeven, John",ND,Sen,cosponsor
s20,0,2011-01-25,"Hutchison, Kay Bailey",TX,Sen,cosponsor
s20,0,2011-01-25,"Inhofe, James M.",OK,Sen,cosponsor
s20,0,2011-01-25,"Isakson, Johnny",GA,Sen,cosponsor
s20,0,2011-01-25,"Johanns, Mike",NE,Sen,cosponsor
s20,0,2011-01-25,"Kirk, Mark Steven",IL,Sen,cosponsor
s20,0,2011-01-25,"Kyl, Jon",AZ,Sen,cosponsor
s20,0,2011-10-20,"Lugar, Richard G.",IN,Sen,cosponsor
s20,0,2011-01-25,"McCain, John",AZ,Sen,cosponsor
s20,0,2011-09-13,"Moran, Jerry",KS,Sen,cosponsor
s20,0,2011-09-20,"Murkowski, Lisa",AK,Sen,cosponsor
s20,0,2011-06-28,"Paul, Rand",KY,Sen,cosponsor
s20,0,2011-01-25,"Portman, Rob",OH,Sen,cosponsor
s20,0,2011-01-25,"Risch, James E.",ID,Sen,cosponsor
s20,0,2011-01-25,"Roberts, Pat",KS,Sen,cosponsor
s20,0,2011-07-18,"Rubio, Marco",FL,Sen,cosponsor
s20,0,2012-01-24,"Shelby, Richard C.",AL,Sen,cosponsor
s20,0,2011-03-01,"Snowe, Olympia J.",ME,Sen,cosponsor
s20,0,2011-02-01,"Thune, John",SD,Sen,cosponsor
s20,0,2011-06-06,"Toomey, Pat",PA,Sen,cosponsor
s20,0,2011-01-25,"Wicker, Roger F.",MS,Sen,cosponsor
s21,0,2011-01-25,"Reid, Harry",NV,Sen,sponsor
s21,0,2011-01-25,"Bingaman, Jeff",NM,Sen,cosponsor
s21,0,2011-02-03,"Carper, Thomas R.",DE,Sen,cosponsor
s21,0,2011-01-25,"Feinstein, Dianne",CA,Sen,cosponsor
s21,0,2011-01-26,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s21,0,2011-03-02,"Johnson, Tim",SD,Sen,cosponsor
s21,0,2011-01-25,"Kerry, John F.",MA,Sen,cosponsor
s21,0,2011-01-25,"Leahy, Patrick J.",VT,Sen,cosponsor
s21,0,2011-01-25,"Levin, Carl",MI,Sen,cosponsor
s21,0,2011-01-25,"Lieberman, Joseph I.",CT,Sen,cosponsor
s21,0,2011-01-27,"Mikulski, Barbara A.",MD,Sen,cosponsor
s21,0,2011-01-25,"Rockefeller, John D., IV",WV,Sen,cosponsor
s21,0,2011-01-27,"Whitehouse, Sheldon",RI,Sen,cosponsor
s22,0,2011-01-25,"Gillibrand, Kirsten E.",NY,Sen,sponsor
s22,0,2011-03-02,"Blumenthal, Richard",CT,Sen,cosponsor
s22,0,2011-04-13,"Brown, Sherrod",OH,Sen,cosponsor
s23,0,2011-01-25,"Leahy, Patrick J.",VT,Sen,sponsor
s23,0,2011-02-15,"Blumenthal, Richard",CT,Sen,cosponsor
s23,0,2011-01-25,"Coons, Christopher A.",DE,Sen,cosponsor
s23,0,2011-01-27,"Franken, Al",MN,Sen,cosponsor
s23,0,2011-02-17,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s23,0,2011-01-25,"Grassley, Chuck",IA,Sen,cosponsor
s23,0,2011-02-28,"Harkin, Tom",IA,Sen,cosponsor
s23,0,2011-01-25,"Hatch, Orrin G.",UT,Sen,cosponsor
s23,0,2011-01-25,"Klobuchar, Amy",MN,Sen,cosponsor
s23,0,2011-02-17,"Kohl, Herb",WI,Sen,cosponsor
s23,0,2011-01-25,"Kyl, Jon",AZ,Sen,cosponsor
s23,0,2011-01-25,"Lieberman, Joseph I.",CT,Sen,cosponsor
s23,0,2011-03-01,"Schumer, Charles E.",NY,Sen,cosponsor
s23,0,2011-01-25,"Sessions, Jeff",AL,Sen,cosponsor
s23,0,2011-03-01,"Whitehouse, Sheldon",RI,Sen,cosponsor
s24,0,2011-01-25,"Cantwell, Maria",WA,Sen,sponsor
s24,0,2011-01-25,"Alexander, Lamar",TN,Sen,cosponsor
s24,0,2011-01-25,"Ensign, John",NV,Sen,cosponsor
s24,0,2011-01-25,"Murray, Patty",WA,Sen,cosponsor
s24,0,2011-01-25,"Nelson, Bill",FL,Sen,cosponsor
s24,0,2011-01-25,"Reid, Harry",NV,Sen,cosponsor
s25,0,2011-01-25,"Shaheen, Jeanne",NH,Sen,sponsor
s25,0,2012-02-28,"Alexander, Lamar",TN,Sen,cosponsor
s25,0,2011-10-05,"Brown, Scott P.",MA,Sen,cosponsor
s25,0,2011-04-04,"Coburn, Tom",OK,Sen,cosponsor
s25,0,2012-03-22,"Corker, Bob",TN,Sen,cosponsor
s25,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s25,0,2011-10-04,"Feinstein, Dianne",CA,Sen,cosponsor
s25,0,2011-01-25,"Kirk, Mark Steven",IL,Sen,cosponsor
s25,0,2011-12-05,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s25,0,2011-10-18,"Portman, Rob",OH,Sen,cosponsor
s25,0,2011-09-22,"Toomey, Pat",PA,Sen,cosponsor
s26,0,2011-01-25,"Shaheen, Jeanne",NH,Sen,sponsor
s27,0,2011-01-25,"Kohl, Herb",WI,Sen,sponsor
s27,0,2012-02-01,"Bingaman, Jeff",NM,Sen,cosponsor
s27,0,2011-01-25,"Brown, Sherrod",OH,Sen,cosponsor
s27,0,2011-01-25,"Collins, Susan M.",ME,Sen,cosponsor
s27,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s27,0,2011-01-25,"Franken, Al",MN,Sen,cosponsor
s27,0,2011-01-25,"Grassley, Chuck",IA,Sen,cosponsor
s27,0,2011-02-01,"Johnson, Tim",SD,Sen,cosponsor
s27,0,2011-01-25,"Klobuchar, Amy",MN,Sen,cosponsor
s27,0,2011-01-25,"Sanders, Bernard",VT,Sen,cosponsor
s28,0,2011-01-25,"Rockefeller, John D., IV",WV,Sen,sponsor
s28,0,2011-03-17,"Bennet, Michael F.",CO,Sen,cosponsor
s28,0,2011-04-14,"Boxer, Barbara",CA,Sen,cosponsor
s28,0,2011-01-25,"Cardin, Benjamin L.",MD,Sen,cosponsor
s28,0,2011-06-06,"Casey, Robert P., Jr.",PA,Sen,cosponsor
s28,0,2011-09-22,"Coons, Christopher A.",DE,Sen,cosponsor
s28,0,2011-05-17,"Franken, Al",MN,Sen,cosponsor
s28,0,2011-02-15,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s28,0,2011-01-25,"Harkin, Tom",IA,Sen,cosponsor
s28,0,2011-03-14,"Kerry, John F.",MA,Sen,cosponsor
s28,0,2011-01-25,"Klobuchar, Amy",MN,Sen,cosponsor
s28,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,cosponsor
s28,0,2011-06-07,"Manchin, Joe, III",WV,Sen,cosponsor
s28,0,2011-06-06,"Mikulski, Barbara A.",MD,Sen,cosponsor
s28,0,2011-01-25,"Nelson, Bill",FL,Sen,cosponsor
s28,0,2011-02-14,"Schumer, Charles E.",NY,Sen,cosponsor
s29,0,2011-01-25,"Feinstein, Dianne",CA,Sen,sponsor
s29,0,2011-01-25,"Boxer, Barbara",CA,Sen,cosponsor
s30,0,2011-01-25,"Landrieu, Mary L.",LA,Sen,sponsor
s30,0,2011-01-25,"Baucus, Max",MT,Sen,cosponsor
s30,0,2011-01-25,"Cochran, Thad",MS,Sen,cosponsor
s30,0,2011-01-25,"Shelby, Richard C.",AL,Sen,cosponsor
s30,0,2011-01-25,"Vitter, David",LA,Sen,cosponsor
s30,0,2011-01-25,"Wicker, Roger F.",MS,Sen,cosponsor
s31,0,2011-01-25,"Franken, Al",MN,Sen,sponsor
s32,0,2011-01-25,"Lautenberg, Frank R.",NJ,Sen,sponsor
s32,0,2011-01-25,"Boxer, Barbara",CA,Sen,cosponsor
s32,0,2012-09-10,"Cardin, Benjamin L.",MD,Sen,cosponsor
s32,0,2012-12-21,"Coons, Christopher A.",DE,Sen,cosponsor
s32,0,2011-01-25,"Durbin, Richard",IL,Sen,cosponsor
s32,0,2011-01-25,"Feinstein, Dianne",CA,Sen,cosponsor
s32,0,2011-01-25,"Franken, Al",MN,Sen,cosponsor
s32,0,2011-01-26,"Gillibrand, Kirsten E.",NY,Sen,cosponsor
s32,0,2012-12-20,"Harkin, Tom",IA,Sen,cosponsor
