_query_time,_type,_id,_session,_status,_short_title,_official_title,_passed_house,_passed_senate,_introduced,_top_subject,_sponsor_id,_sponsor_name,_sponsor_party,_n_cosponsors,_n_dem_cosponsors,_n_rep_cosponsors,_n_withdrawn_cosponsors
2021-02-26_00-43-22,hr,2722,116,PARSED,SAFE Act,"To protect elections for public office by providing financial support and enhanced security for the infrastructure used to carry out such elections, and for other purposes.",True,False,2019-05-14,Government Operations and Politics,L000397,Zoe Lofgren,D,12,12,0,0
2021-02-26_00-43-23,hr,2723,116,PARSED,National Multimodal and Sustainable Freight Infrastructure Act,"To amend title 49, United States Code, to establish a Multimodal Freight Funding Formula Program and a National Freight Infrastructure Competitive Grant Program to improve the efficiency and reliability of freight movement in the United States, and for other purposes.",False,False,2019-05-14,Transportation and Public Works,L000579,Alan Lowenthal,D,15,14,1,1
2021-02-26_00-43-24,hr,2724,116,PARSED,Protecting Education Privacy Act,"To clarify the requirements of authorized representatives under the Family Educational Rights and Privacy Act of 1974, and for other purposes.",False,False,2019-05-14,Education,L000569,Blaine Luetkemeyer,R,1,0,1,0
2021-02-26_00-43-24,hr,2725,116,PARSED,Maritime Industries Relief Act of 2019,"To provide duty-free treatment for the sale of used yachts, and for other purposes.",False,False,2019-05-14,Foreign Trade and International Finance,M001199,Brian Mast,R,0,0,0,0
2021-02-26_00-43-25,hr,2726,116,PARSED,Banning Smoking on Amtrak Act of 2019,"To amend title 49, United States Code, to prohibit smoking on Amtrak trains.",True,False,2019-05-14,Transportation and Public Works,N000147,Eleanor Holmes Norton,D,2,2,0,0
2021-02-26_00-43-25,hr,2727,116,PARSED,Sergeant Daniel Somers Network of Support Act,"To establish a pilot program to improve information sharing between the Department of Defense and designated relatives and friends of members of the Armed Forces regarding the experiences and challenges of military service, particularly during and after overseas deployments, and for other purposes.",False,False,2019-05-14,Armed Forces and National Security,P000608,Scott Peters,D,4,2,2,0
2021-02-26_00-43-26,hr,2728,116,PARSED,Joint Consolidation Loan Separation Act,To amend the Higher Education Act of 1965 to authorize borrowers to separate joint consolidation loans.,False,False,2019-05-14,Education,P000523,David E. Price,D,3,2,1,0
2021-02-26_00-43-27,hr,2729,116,PARSED,PROTECT Immigration Act of 2019,"To discontinue a Federal program that authorizes State and local law enforcement officers to investigate, apprehend, and detain aliens in accordance with a written agreement with the Director of U.S. Immigration and Customs Enforcement and to clarify that immigration enforcement is solely a function of the Federal Government.",False,False,2019-05-14,Immigration,Q000023,Mike Quigley,D,19,19,0,0
2021-02-26_00-43-28,hr,2730,116,PARSED,Credit for Caring Act of 2019,To amend the Internal Revenue Code of 1986 to provide a nonrefundable credit for working family caregivers.,False,False,2019-05-14,Taxation,S001156,Linda T. Sánchez,D,4,2,2,0
2021-02-26_00-43-29,hr,2731,116,PARSED,Adoptee Citizenship Act of 2019,"To provide for automatic acquisition of United States citizenship for certain internationally adopted individuals, and for other purposes.",False,False,2019-05-14,Immigration,S000510,Adam Smith,D,96,65,31,0
2021-02-26_00-43-32,hr,2732,116,PARSED,LABEL Opioids Act,"To amend the Controlled Substances Act to require warning labels for prescription opioids, and for other purposes.",False,False,2019-05-14,Crime and Law Enforcement,S001211,Greg Stanton,D,9,9,0,0
2021-02-26_00-43-33,hr,2733,116,PARSED,Savanna’s Act,"To direct the Attorney General to review, revise, and develop law enforcement and justice protocols appropriate to address missing and murdered Indians, and for other purposes.",False,False,2019-05-14,Native Americans,T000474,Norma Torres,D,60,42,18,0
2021-02-26_00-43-34,hr,2734,116,PARSED,Safer Prescribing of Controlled Substances Act,To require certain practitioners authorized to prescribe controlled substances to complete continuing education.,False,False,2019-05-14,Crime and Law Enforcement,T000482,Lori Trahan,D,8,8,0,0
2021-02-26_00-43-35,hr,2735,116,PARSED,Intelligence Budget Transparency Act of 2019,"To amend section 1105 of title 31, United States Code, to require that the annual budget submissions of the Presidents include the total dollar amount requested for intelligence or intelligence-related activities of each element of the Government engaged in such activities.",False,False,2019-05-14,Armed Forces and National Security,W000800,Peter Welch,D,1,0,1,0
2021-02-26_00-43-35,hr,2736,116,PARSED,Veterans Estate Transfer to Survivors Act,"To amend title 38, United States Code, to clarify that the estate of a deceased veteran may receive certain accrued benefits upon the death of the veteran, and for other purposes.",False,False,2019-05-14,Armed Forces and National Security,Z000017,Lee Zeldin,R,0,0,0,0
2021-02-26_00-43-36,hr,2737,116,PARSED,For the relief of Corina de Chalup Turcinovic.,For the relief of Corina de Chalup Turcinovic.,False,False,2019-05-14,,L000563,Daniel Lipinski,D,0,0,0,0
2021-02-26_00-43-37,hr,2738,116,PARSED,For the relief of Ravidath Lawrence Ragbir.,For the relief of Ravidath Lawrence Ragbir.,False,False,2019-05-14,,V000081,Nydia M. Velázquez,D,0,0,0,0
2021-02-26_00-43-37,hr,2739,116,PARSED,Transit Infrastructure Vehicle Security Act,"To amend title 49, United States Code, to limit certain rolling stock procurements, and for other purposes.",False,False,2019-05-15,Transportation and Public Works,R000616,Harley Rouda,D,57,20,37,0
2021-02-26_00-43-44,hr,2740,116,PARSED,"Labor, Health and Human Services, Education, Defense, State, Foreign Operations, and Energy and Water Development Appropriations Act, 2020","Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2020, and for other purposes.",True,False,2019-05-15,Economics and Public Finance,D000216,Rosa DeLauro,D,0,0,0,0
2021-02-26_00-43-46,hr,2741,116,PARSED,Leading Infrastructure for Tomorrow’s America Act,"To rebuild and modernize the Nation's infrastructure to expand access to broadband and Next Generation 9-1-1, rehabilitate drinking water infrastructure, modernize the electric grid and energy supply infrastructure, redevelop brownfields, strengthen health care infrastructure, create jobs, and protect public health and the environment, and for other purposes.",False,False,2019-05-15,Transportation and Public Works,P000034,Frank Pallone,D,44,44,0,0
2021-02-26_00-43-47,hr,2742,116,PARSED,Abortion Is Not Health Care Act of 2019,To amend the Internal Revenue Code of 1986 to provide that amounts paid for an abortion are not taken into account for purposes of the deduction for medical expenses.,False,False,2019-05-15,Taxation,B001302,Andy Biggs,R,39,0,39,0
2021-02-26_00-43-48,hr,2743,116,PARSED,"To repeal the Office of Financial Research, and for other purposes.","To repeal the Office of Financial Research, and for other purposes.",False,False,2019-05-15,Finance and Financial Sector,B001305,Ted Budd,R,2,0,2,0
2021-02-26_00-43-51,hr,2744,116,PARSED,USAID Branding Modernization Act,"To authorize the Administrator of the United States Agency for International Development to prescribe the manner in which programs of the agency are identified overseas, and for other purposes.",True,True,2019-05-15,International Affairs,M001157,Michael McCaul,R,3,2,1,0
2021-02-26_00-43-53,hr,2745,116,PARSED,"Military Construction, Veterans Affairs, and Related Agencies Appropriations Act, 2020","Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2020, and for other purposes.",False,False,2019-05-15,Armed Forces and National Security,W000797,Debbie Wasserman Schultz,D,0,0,0,0
2021-02-26_00-43-53,hr,2746,116,PARSED,Veterinary Medicine Loan Repayment Program Enhancement Act,To amend the Internal Revenue Code of 1986 to provide for an exclusion for assistance provided to participants in certain veterinary student loan repayment or forgiveness programs.,False,False,2019-05-15,Taxation,K000188,Ron Kind,D,29,18,11,0
2021-02-26_00-43-54,hr,2747,116,PARSED,Tyler Clementi Higher Education Anti-Harassment Act of 2019,"To prevent harassment at institutions of higher education, and for other purposes.",False,False,2019-05-15,Education,P000607,Mark Pocan,D,97,97,0,0
2021-02-26_00-43-56,hr,2748,116,PARSED,SAFE Act,"To establish an integrated national approach to respond to ongoing and expected effects of extreme weather and climate change by protecting, managing, and conserving the fish, wildlife, and plants of the United States, and to maximize Government efficiency and reduce costs, in cooperation with State, local, and Tribal Governments and other entities, and for other purposes.",False,False,2019-05-15,Environmental Protection,C001090,Matt Cartwright,D,29,29,0,0
2021-02-26_00-44-01,hr,2749,116,PARSED,Restoring Justice for Workers Act,"To prohibit forced arbitration in work disputes, and for other purposes.",False,False,2019-05-15,Labor and Employment,N000002,Jerrold Nadler,D,58,58,0,0
2021-02-26_00-44-03,hr,2750,116,PARSED,Justice for Ser­vice­mem­bers Act,To amend title 9 of the United States Code to prohibit predispute arbitration agreements that force arbitration of certain disputes arising from claims of servicemembers and veterans.,False,False,2019-05-15,Law,C001084,David Cicilline,D,5,3,2,0
2021-02-26_00-44-03,hr,2751,116,PARSED,Mamas First Act,"To amend title XIX of the Social Security Act to provide coverage under the Medicaid program for services provided by doulas and midwives, and for other purposes.",False,False,2019-05-15,Health,M001160,Gwen Moore,D,11,11,0,0
2021-02-26_00-44-04,hr,2752,116,PARSED,VA Newborn Emergency Treatment Act,To authorize the Secretary of Veterans Affairs to furnish medically necessary transportation for newborn children of certain women veterans.,False,False,2019-05-15,Armed Forces and National Security,A000376,Colin Allred,D,4,2,2,0
2021-02-26_00-44-05,hr,2753,116,PARSED,Free Credit Score Act of 2019,To amend the Fair Credit Reporting Act to require certain consumer reporting agencies to include a credit score when providing consumers with a free annual consumer report.,False,False,2019-05-15,Finance and Financial Sector,B001281,Joyce Beatty,D,0,0,0,0
2021-02-26_00-44-05,hr,2754,116,PARSED,Protecting American Votes and Elections Act of 2019,"To amend the Help America Vote Act of 2002 to require paper ballots and risk-limiting audits in all Federal elections, and for other purposes.",False,False,2019-05-15,Government Operations and Politics,B000574,Earl Blumenauer,D,21,21,0,0
2021-02-26_00-44-06,hr,2755,116,PARSED,Buy America 2.0 Act,To standardize and extend certain Buy America provisions.,False,False,2019-05-15,Transportation and Public Works,B001296,Brendan Boyle,D,14,14,0,0
2021-02-26_00-44-07,hr,2756,116,PARSED,Developing the National Security Workforce Act,"To direct the Secretary of Defense to develop workforce development investment incentives and to consider a qualified training program of an offeror as part of the past performance rating of such offeror, and for other purposes.",False,False,2019-05-15,Armed Forces and National Security,B001304,Anthony Brown,D,1,0,1,0
2021-02-26_00-44-08,hr,2757,116,PARSED,CLAY Act,To amend title XVIII of the Social Security Act to provide for adjustments to the Medicare part D cost-sharing reductions for low-income individuals.,False,False,2019-05-15,Health,C001122,Joe Cunningham,D,2,1,1,0
2021-02-26_00-44-08,hr,2758,116,PARSED,Diversifying Emergency Benchmarks for the Recovery of Individuals after Storms Act,"To provide disaster relief assistance to individuals for the purpose of clearing fallen debris, and for other purposes.",False,False,2019-05-15,Emergency Management,D000216,Rosa DeLauro,D,2,2,0,0
2021-02-26_00-44-09,hr,2759,116,PARSED,Department of Defense Climate Resiliency and Readiness Act,"To require the Secretary of Defense to enhance the readiness of the Department of Defense to challenges relating to climate change and to improve the energy and resource efficiency of the Department, and for other purposes.",False,False,2019-05-15,Armed Forces and National Security,E000299,Veronica Escobar,D,5,5,0,0
2021-02-26_00-44-10,hr,2760,116,PARSED,Next Generation 9-1-1 Act of 2019,"To further deployment of Next Generation 9-1-1 to enhance and upgrade the 9-1-1 systems of the United States, and for other purposes.",False,False,2019-05-15,"Science, Technology, Communications",E000215,Anna G. Eshoo,D,3,1,2,0
2021-02-26_00-44-10,hr,2761,116,PARSED,Bipartisan Disaster Recovery Funding Act of 2019,"To require the Director of the Office of Management and Budget to immediately release certain grant funds awarded for mitigation activities under the Community Development Block Grant program, and for other purposes.",False,False,2019-05-15,Housing and Community Development,F000468,Lizzie Fletcher,D,19,5,14,0
2021-02-26_00-44-11,hr,2762,116,PARSED,"To amend title 10, United States Code, to provide for the modification and clarification of construction authority in the event of a declaration of war or national emergency, and for other purposes.","To amend title 10, United States Code, to provide for the modification and clarification of construction authority in the event of a declaration of war or national emergency, and for other purposes.",False,False,2019-05-15,Armed Forces and National Security,G000574,Ruben Gallego,D,8,8,0,0
2021-02-26_00-44-11,hr,2763,116,PARSED,Keeping Families Together Act of 2019,To prohibit the Secretary of Housing and Urban Development from implementing certain rules.,False,False,2019-05-15,Housing and Community Development,G000587,Sylvia Garcia,D,14,14,0,0
2021-02-26_00-44-12,hr,2764,116,PARSED,Zero-Emission Vehicles Act of 2019,"To amend the Clean Air Act to create a national zero-emission vehicle standard, and for other purposes.",False,False,2019-05-15,Environmental Protection,L000593,Mike Levin,D,25,25,0,0
2021-02-26_00-44-13,hr,2765,116,PARSED,Law Enforcement Officer Safety and Security Act of 2019,"To allow qualified current or former law enforcement officers to purchase their service weapons, and for other purposes.",False,False,2019-05-15,Crime and Law Enforcement,M001194,John Moolenaar,R,3,1,2,0
2021-02-26_00-44-13,hr,2766,116,PARSED,To nullify certain memorandum of the Office of Chief Counsel of the Internal Revenue Service regarding the application of the excise tax on heavy trucks and trailers to certain chassis renovations.,To nullify certain memorandum of the Office of Chief Counsel of the Internal Revenue Service regarding the application of the excise tax on heavy trucks and trailers to certain chassis renovations.,False,False,2019-05-15,Taxation,M001194,John Moolenaar,R,0,0,0,0
2021-02-26_00-44-14,hr,2767,116,PARSED,SERVE Act,"To amend title 10, United States Code, to provide for eating disorders treatment for members and certain former members of the uniformed services, and dependents of such members, and for other purposes.",False,False,2019-05-15,Armed Forces and National Security,M001196,Seth Moulton,D,44,39,5,0
2021-02-26_00-44-15,hr,2768,116,PARSED,Reverse Transfer Efficiency Act of 2019,To amend the General Education Provisions Act to allow the release of education records to facilitate the award of a recognized postsecondary credential.,False,False,2019-05-15,Education,N000191,Joe Neguse,D,8,5,3,0
2021-02-26_00-44-15,hr,2769,116,PARSED,District of Columbia Courts Home Rule Act,To amend the District of Columbia Home Rule Act to permit the Council of the District of Columbia to enact laws with respect to the organization and jurisdiction of the District of Columbia courts.,False,False,2019-05-15,Law,N000147,Eleanor Holmes Norton,D,0,0,0,0
2021-02-26_00-44-16,hr,2770,116,PARSED,Huntington's Disease Parity Act of 2019,To waive the 24-month waiting period for Medicare eligibility for individuals disabled by Huntington's disease.,False,False,2019-05-15,Health,P000096,Bill Pascrell Jr.,D,76,53,23,0
2021-02-26_00-44-18,hr,2771,116,PARSED,Protecting HOME Act of 2019,"To direct the Secretary of Health and Human Services to revise regulations with respect to payment rates for durable medical equipment under the Medicare program, and for other purposes.",False,False,2019-05-15,Health,M001159,Cathy McMorris Rodgers,R,83,25,58,0
2021-02-26_00-44-20,hr,2772,116,PARSED,Investing in Our Communities Act,To amend the Internal Revenue Code of 1986 to reinstate advance refunding bonds.,False,False,2019-05-15,Taxation,R000576,C.A. Dutch Ruppersberger,D,31,23,8,0
2021-02-26_00-44-21,hr,2773,116,PARSED,"To amend title 13, United States Code, to direct the Secretary of Commerce to conduct a mid-decade census of population for the Northern Mariana Islands, Guam, American Samoa, and the U.S. Virgin Islands, and for other purposes.","To amend title 13, United States Code, to direct the Secretary of Commerce to conduct a mid-decade census of population for the Northern Mariana Islands, Guam, American Samoa, and the U.S. Virgin Islands, and for other purposes.",False,False,2019-05-15,Government Operations and Politics,S001177,Gregorio Kilili Camacho Sablan,D,3,2,1,0
2021-02-26_00-44-23,hr,2774,116,PARSED,Primary Care Patient Protection Act of 2019,To amend the Internal Revenue Code of 1986 to require coverage without a deductible of certain primary care services by high deductible health plans.,False,False,2019-05-15,Taxation,S001190,Brad Schneider,D,12,10,2,0
2021-02-26_00-44-23,hr,2775,116,PARSED,Protecting LGBTQ Youth Act,"To amend the Child Abuse Prevention and Treatment Act to ensure protections for lesbian, gay, bisexual, and transgender youth and their families.",False,False,2019-05-15,Families,S001206,Donna Shalala,D,143,143,0,0
2021-02-26_00-44-33,hr,2776,116,PARSED,Stop Sewage Overflow Act,"To make certain municipalities eligible for grants under the Federal Water Pollution Control Act, and for other purposes.",False,False,2019-05-15,Environmental Protection,T000482,Lori Trahan,D,24,23,1,0
2021-02-26_00-44-37,hr,2777,116,PARSED,Protecting Access to Lifesaving Screenings Act of 2019,"To amend title XVIII of the Social Security Act to protect coverage for screening mammography, and for other purposes.",False,False,2019-05-15,Health,W000797,Debbie Wasserman Schultz,D,64,55,9,0
2021-02-26_00-44-39,hr,2778,116,PARSED,Healthy Maternity and Obstetric Medicine Act,"To amend title XXVII of the Public Health Service Act to provide for a special enrollment period for pregnant women, and for other purposes.",False,False,2019-05-15,Health,W000822,Bonnie Watson Coleman,D,87,87,0,0
2021-02-26_00-44-41,hr,2779,116,PARSED,"Legislative Branch Appropriations Act, 2020","Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2020, and for other purposes.",False,False,2019-05-16,Congress,R000577,Tim Ryan,D,0,0,0,0
2021-02-26_00-44-44,hr,2780,116,PARSED,SAFE from Illicit Foreign Opioids Act,"To require the Secretary of State to develop and maintain an international diplomatic and assistance strategy to stop the flow of illicit opioids, including fentanyl, into the United States, and for other purposes.",False,False,2019-05-16,International Affairs,M001157,Michael McCaul,R,4,2,2,0
2021-02-26_00-44-46,hr,2781,116,PARSED,EMPOWER for Health Act of 2019,"To amend title VII of the Public Health Service Act to reauthorize certain programs relating to the health professions workforce, and for other purposes.",True,False,2019-05-16,Health,S001145,Jan Schakowsky,D,15,11,4,0
2021-02-26_00-44-47,hr,2782,116,PARSED,Employee Flexibility Act of 2019,To amend the Internal Revenue Code of 1986 to repeal the 30-hour threshold for classification as a full-time employee for purposes of the employer mandate in the Patient Protection and Affordable Care Act and replace it with 40 hours.,False,False,2019-05-16,Taxation,W000813,Jackie Walorski,R,12,2,10,0
2021-02-26_00-44-47,hr,2783,116,PARSED,TPS and DED Protection Act of 2019,"To amend the Immigration and Nationality Act to provide for certain protections for aliens granted temporary protected status or deferred enforced departure, and for other purposes.",False,False,2019-05-16,Immigration,S000522,Christopher H. Smith,R,2,1,1,0
2021-02-26_00-44-48,hr,2784,116,PARSED,Clearing Local Impediments Makes Broadband Open to New Competition and Enhancements,"To clarify section 224 of the Communications Act of 1934 as not limiting the ability of a State to adopt a one touch make ready policy for pole attachments, and for other purposes.",False,False,2019-05-16,"Science, Technology, Communications",E000215,Anna G. Eshoo,D,0,0,0,0
2021-02-26_00-44-48,hr,2785,116,PARSED,Community Broadband Act of 2019,To amend the Telecommunications Act of 1996 to preserve and protect the ability of State and local governments and public-private partnerships to provide broadband services.,False,False,2019-05-16,"Science, Technology, Communications",E000215,Anna G. Eshoo,D,9,9,0,0
2021-02-26_00-44-49,hr,2786,116,PARSED,Jake Laird Act of 2019,"To authorize the Attorney General to make grants to States that have in place laws that authorize law enforcement agencies to retain firearms taken from dangerous individuals, and for other purposes.",False,False,2019-05-16,Crime and Law Enforcement,B001284,Susan Brooks,R,7,5,2,0
2021-02-26_00-44-50,hr,2787,116,PARSED,CPI for Seniors Act of 2019,To mandate the monthly formulation and publication of a consumer price index specifically for senior citizens for the purpose of establishing an accurate Social Security COLA for such citizens.,False,False,2019-05-16,Social Welfare,L000563,Daniel Lipinski,D,0,0,0,0
2021-02-26_00-44-51,hr,2788,116,PARSED,Rural Health Clinic Modernization Act of 2019,To amend title XVIII of the Social Security Act to modernize provisions relating to rural health clinics under Medicare.,False,False,2019-05-16,Health,S001172,Adrian Smith,R,33,10,23,0
2021-02-26_00-44-52,hr,2789,116,PARSED,To amend the Public Health Service Act to establish a health insurance Federal Invisible Risk Sharing Program.,To amend the Public Health Service Act to establish a health insurance Federal Invisible Risk Sharing Program.,False,False,2019-05-16,Health,S001183,David Schweikert,R,2,0,2,0
2021-02-26_00-44-53,hr,2790,116,PARSED,Our Obligation to Recognize American Heroes (OORAH) Act of 2019,"To make additional financial assets of the Government of Iran available to pay compensatory damages to the victims of terrorism sponsored by that Government, and for other purposes.",False,False,2019-05-16,International Affairs,P000615,Greg Pence,R,44,6,38,0
2021-02-26_00-44-54,hr,2791,116,PARSED,Department of Veterans Affairs Tribal Advisory Committee Act of 2019,"To establish the Department of Veterans Affairs Advisory Committee on Tribal and Indian Affairs, and for other purposes.",False,False,2019-05-16,Armed Forces and National Security,H001080,Debra Haaland,D,16,10,6,0
2021-02-26_00-44-55,hr,2792,116,PARSED,Secure Every Child Under the Right Equipment Standards Act of 2019,"To require the Secretary of Transportation to publish a notice of proposed rulemaking concerning seat belts on school buses, and for other purposes.",False,False,2019-05-16,Transportation and Public Works,G000583,Josh Gottheimer,D,5,3,2,0
2021-02-26_00-44-56,hr,2793,116,PARSED,Miranda Vargas School Bus Driver Red Flag Act,To require the Federal Motor Carrier Safety Administration to implement a national employer notification service.,False,False,2019-05-16,Transportation and Public Works,G000583,Josh Gottheimer,D,8,6,2,0
2021-02-26_00-44-56,hr,2794,116,PARSED,Defense Small Business Advancement Act of 2019,To reauthorize and improve the Department of Defense Mentor-Protege Program.,False,False,2019-05-16,Armed Forces and National Security,T000484,Xochitl Torres Small,D,3,1,2,0
2021-02-26_00-44-58,hr,2795,116,PARSED,Wildlife Corridors Conservation Act of 2019,"To establish National Wildlife Corridors to provide for the protection and restoration of certain native fish, wildlife, and plant species, and for other purposes.",False,False,2019-05-16,Environmental Protection,B001292,Donald Beyer,D,13,10,3,0
2021-02-26_00-44-58,hr,2796,116,PARSED,Afghan Allies Protection Act of 2019,"To amend the Afghan Allies Protection Act of 2009 to make 4,000 visas available for the Afghan Special Immigrant Visa program, and for other purposes.",False,False,2019-05-16,Immigration,B000574,Earl Blumenauer,D,42,24,18,0
2021-02-26_00-45-01,hr,2797,116,PARSED,Beginning Agriculturalist Lifetime Employment Act of 2019,"To amend the Agricultural Act of 1961 to modify the limitations applicable to qualified conservation loan guarantees, and for other purposes.",False,False,2019-05-16,Agriculture and Food,B001295,Mike Bost,R,7,2,5,0
2021-02-26_00-45-02,hr,2798,116,PARSED,Building Supportive Networks for Women Veterans Act,"To amend title 38, United States Code, to make permanent the pilot program on counseling in retreat settings for women veterans newly separated from service in the Armed Forces.",False,False,2019-05-16,Armed Forces and National Security,B001285,Julia Brownley,D,5,5,0,0
2021-02-26_00-45-02,hr,2799,116,PARSED,Duck Boat Safety Act,"To implement recommendations related to the safety of amphibious passenger vessels, and for other purposes.",False,False,2019-05-16,Transportation and Public Works,C001072,André Carson,D,0,0,0,0
2021-02-26_00-45-03,hr,2800,116,PARSED,PFAS Monitoring Act of 2019,"To amend the Safe Drinking Water Act to require continued and expanded monitoring of perfluoroalkyl and polyfluoroalkyl substances in drinking water, and for other purposes.",False,False,2019-05-16,Environmental Protection,S001208,Elissa Slotkin,D,5,4,1,0
2021-02-26_00-45-03,hr,2801,116,PARSED,Helping Labor Personnel on Farms Act,"To provide temporary resident status and employment authorization for certain non-seasonal agricultural workers, and for other purposes.",False,False,2019-05-16,Immigration,C001092,Chris Collins,R,4,0,4,0
2021-02-26_00-45-04,hr,2802,116,PARSED,Physical Therapist Workforce and Patient Access Act of 2019,"To amend the Public Health Service Act to provide for the participation of physical therapists in the National Health Service Corps Loan Repayment Program, and for other purposes.",False,False,2019-05-16,Health,D000197,Diana DeGette,D,97,61,36,0
2021-02-26_00-45-04,hr,2803,116,PARSED,Access to Infertility Treatment and Care Act,To require health insurance coverage for the treatment of infertility.,False,False,2019-05-16,Health,D000216,Rosa DeLauro,D,24,24,0,0
2021-02-26_00-45-05,hr,2804,116,PARSED,Fair Allocation of Highway Funds Act of 2019,"To amend title 23, United States Code, with respect to apportionments to States for certain highway programs, and for other purposes.",False,False,2019-05-16,Transportation and Public Works,F000454,Bill Foster,D,1,0,1,0
2021-02-26_00-45-05,hr,2805,116,PARSED,POLICE Act of 2019,"To amend title 18, United States Code, to permit uniformed law enforcement officers to carry agency-issued firearms in certain Federal facilities, and for other purposes.",False,False,2019-05-16,Crime and Law Enforcement,H001074,Trey Hollingsworth,R,12,0,12,0
2021-02-26_00-45-06,hr,2806,116,PARSED,To amend the Internal Revenue Code of 1986 to treat certain scholarships and fellowship grants as earned income for purposes of the kiddie tax.,To amend the Internal Revenue Code of 1986 to treat certain scholarships and fellowship grants as earned income for purposes of the kiddie tax.,False,False,2019-05-16,Taxation,H001066,Steven Horsford,D,1,1,0,0
2021-02-26_00-45-07,hr,2807,116,PARSED,Help Students Vote Act,"To amend title IV of the Higher Education Act of 1965 to require institutions of higher education that participate in programs under such title to distribute voter registration forms to students enrolled at the institution, and for other purposes.",False,False,2019-05-16,Education,K000391,Raja Krishnamoorthi,D,6,6,0,0
2021-02-26_00-45-07,hr,2808,116,PARSED,Child and Animal Abuse Detection and Reporting Act,To amend the Child Abuse Prevention and Treatment Act to direct the Secretary of Health and Human Services to include data on animal abuse in the national clearinghouse for information relating to child abuse and neglect.,False,False,2019-05-16,Families,K000382,Ann McLane Kuster,D,34,31,3,0
2021-02-26_00-45-11,hr,2809,116,PARSED,Improving Access to Nutrition Act of 2019,To amend the Food and Nutrition Act of 2008 to repeal the particular work requirement that disqualifies able-bodied adults for eligibility to participate in the supplemental nutrition assistance program.,False,False,2019-05-16,Agriculture and Food,L000551,Barbara Lee,D,38,38,0,0
2021-02-26_00-45-12,hr,2810,116,PARSED,Tax Fairness for Tribal Youth Act of 2019,To amend the Internal Revenue Code of 1986 to treat certain payments made by Indian tribal governments as earned income for purposes of the kiddie tax.,False,False,2019-05-16,Taxation,M001160,Gwen Moore,D,26,17,9,0
2021-02-26_00-45-13,hr,2811,116,PARSED,Better Military Housing Act of 2019,"To improve oversight of privatized military housing provided by the Department of Defense to members of the Armed Forces and their families, and for other purposes.",False,False,2019-05-16,Armed Forces and National Security,P000613,Jimmy Panetta,D,9,4,5,0
2021-02-26_00-45-13,hr,2812,116,PARSED,Protecting America’s First Responders Act,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 with respect to payments to certain public safety officers who have become permanently and totally disabled as a result of personal injuries sustained in the line of duty, and for other purposes.",False,False,2019-05-16,Crime and Law Enforcement,P000096,Bill Pascrell Jr.,D,44,34,10,0
2021-02-26_00-45-14,hr,2813,116,PARSED,Asylum Seeker Work Authorization Act of 2019,To permit aliens seeking asylum to be eligible for employment in the United States and for other purposes.,False,False,2019-05-16,Immigration,P000597,Chellie Pingree,D,14,14,0,0
2021-02-26_00-45-15,hr,2814,116,PARSED,"To amend title 37, United States Code, to authorize the basic allowance for housing for members of the uniformed services in the Virgin Islands.","To amend title 37, United States Code, to authorize the basic allowance for housing for members of the uniformed services in the Virgin Islands.",False,False,2019-05-16,Armed Forces and National Security,P000610,Stacey Plaskett,D,0,0,0,0
2021-02-26_00-45-15,hr,2815,116,PARSED,Training the Next Generation of Primary Care Doctors Act of 2019,"To reauthorize section 340H of the Public Health Service Act to continue to encourage the expansion, maintenance, and establishment of approved graduate medical residency programs at qualified teaching health centers, and for other purposes.",False,False,2019-05-16,Health,R000599,Raul Ruiz,D,66,48,18,0
2021-02-26_00-45-17,hr,2816,116,PARSED,Vietnam-Era Veterans Hepatitis C Testing Enhancement Act of 2019,"To direct the Secretary of Veterans Affairs to carry out a pilot program to increase access to hepatitis C testing for Vietnam-era veterans, and for other purposes.",False,False,2019-05-16,Armed Forces and National Security,S001196,Elise Stefanik,R,24,19,5,0
2021-02-26_00-45-17,hr,2817,116,PARSED,Child Custody Protection Act of 2019,"To amend title 18, United States Code, to prohibit taking minors across State lines in circumvention of laws requiring the involvement of parents in abortion decisions.",False,False,2019-05-16,Crime and Law Enforcement,W000827,Ron Wright,R,10,0,10,0
2021-02-26_00-45-18,hr,2818,116,PARSED,Summer Meals Act of 2019,To amend the Richard B. Russell National School Lunch Act to improve the efficiency of summer meals.,False,False,2019-05-16,Agriculture and Food,Y000033,Don Young,R,48,42,6,0
2021-02-26_00-45-20,hr,2819,116,PARSED,Gold Star Mothers Families National Monument Extension Act,"To extend the authority for the establishment of a commemorative work in honor of Gold Star Families, and for other purposes.",True,False,2019-05-17,Armed Forces and National Security,K000394,Andy Kim,D,19,16,3,0
2021-02-26_00-45-20,hr,2820,116,PARSED,Dream Act of 2019,"To authorize the cancellation of removal and adjustment of status of certain individuals who are long-term United States residents and entered the United States as children, and for other purposes.",False,False,2019-05-17,Immigration,R000486,Lucille Roybal-Allard,D,0,0,0,0
