_query_time,_type,_id,_session,_status,_short_title,_official_title,_passed_house,_passed_senate,_introduced,_top_subject,_sponsor_id,_sponsor_name,_sponsor_party,_n_cosponsors,_n_dem_cosponsors,_n_rep_cosponsors,_n_withdrawn_cosponsors
2021-02-26_00-15-16,hr,14,116,PARSED,Commitment to Defeat the Virus and Keep America Healthy Act,"To increase the Federal commitment to defeating the virus that causes COVID-19 and prepare for future pandemics, and for other purposes.",False,False,2020-10-30,Health,H001067,Richard Hudson,R,17.0,0.0,17.0,0.0
2021-02-26_00-15-16,hr,15,116,QUERY ERROR,,,,,,,,,,,,,
2021-02-26_00-15-17,hr,16,116,QUERY ERROR,,,,,,,,,,,,,
2021-02-26_00-15-17,hr,17,116,QUERY ERROR,,,,,,,,,,,,,
2021-02-26_00-15-17,hr,18,116,QUERY ERROR,,,,,,,,,,,,,
2021-02-26_00-15-17,hr,19,116,PARSED,"Lower Costs, More Cures Act of 2019","To provide for certain reforms with respect to the Medicare program under title XVIII of the Social Security Act, the Medicaid program under title XIX of such Act, the Food and Drug Administration, and for other purposes.",False,False,2019-12-09,Health,W000791,Greg Walden,R,147.0,0.0,147.0,0.0
2021-02-26_00-15-21,hr,20,116,PARSED,No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2019,To prohibit taxpayer funded abortions.,False,False,2019-01-17,Health,S000522,Christopher H. Smith,R,162.0,2.0,160.0,0.0
2021-02-26_00-15-23,hr,21,116,PARSED,"Consolidated Appropriations Act, 2019","Making appropriations for the fiscal year ending September 30, 2019, and for other purposes.",True,False,2019-01-03,Economics and Public Finance,L000480,Nita M. Lowey,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-24,hr,22,116,PARSED,"To amend the Internal Revenue Code of 1986 to make permanent the increase in the standard deduction, the increase in and modifications of the child tax credit, and the repeal of the deduction for personal exemptions contained in Public Law 115-97.","To amend the Internal Revenue Code of 1986 to make permanent the increase in the standard deduction, the increase in and modifications of the child tax credit, and the repeal of the deduction for personal exemptions contained in Public Law 115-97.",False,False,2019-01-03,Taxation,B000755,Kevin Brady,R,0.0,0.0,0.0,0.0
2021-02-26_00-15-24,hr,23,116,PARSED,Care Veterans Deserve Act of 2019,"To eliminate the sunset date for the Veterans Choice Program of the Department of Veterans Affairs, to expand eligibility for such program, and to extend certain operating hours for pharmacies and medical facilities of the Department, and for other purposes.",False,False,2019-01-03,Armed Forces and National Security,H001067,Richard Hudson,R,1.0,0.0,1.0,0.0
2021-02-26_00-15-25,hr,24,116,PARSED,Federal Reserve Transparency Act of 2019,"To require a full audit of the Board of Governors of the Federal Reserve System and the Federal reserve banks by the Comptroller General of the United States, and for other purposes.",False,False,2019-01-03,Finance and Financial Sector,M001184,Thomas Massie,R,102.0,5.0,97.0,0.0
2021-02-26_00-15-27,hr,25,116,PARSED,FairTax Act of 2019,"To promote freedom, fairness, and economic opportunity by repealing the income tax and other taxes, abolishing the Internal Revenue Service, and enacting a national sales tax to be administered primarily by the States.",False,False,2019-01-03,Taxation,W000810,Rob Woodall,R,33.0,0.0,33.0,0.0
2021-02-26_00-15-28,hr,26,116,PARSED,"No Work, No Pay Act of 2019","To prohibit the pay of Members of Congress during periods in which a Government shutdown is in effect, and for other purposes.",False,False,2019-01-03,Congress,C001114,John Curtis,R,8.0,1.0,7.0,0.0
2021-02-26_00-15-29,hr,27,116,PARSED,Zero-Baseline Budget Act of 2019,"To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to eliminate automatic increases for inflation from CBO baseline projections for discretionary appropriations, and for other purposes.",False,False,2019-01-03,Economics and Public Finance,G000552,Louie Gohmert,R,0.0,0.0,0.0,0.0
2021-02-26_00-15-29,hr,28,116,PARSED,United Nations Voting Accountability Act of 2019,To prohibit United States assistance to foreign countries that oppose the position of the United States in the United Nations.,False,False,2019-01-03,International Affairs,G000552,Louie Gohmert,R,0.0,0.0,0.0,0.0
2021-02-26_00-15-30,hr,29,116,PARSED,Public Water Supply Invasive Species Compliance Act of 2019,"To exempt from the Lacey Act and the Lacey Act Amendments of 1981 certain water transfers between any of the States of Texas, Arkansas, and Louisiana.",False,False,2019-01-03,Environmental Protection,G000552,Louie Gohmert,R,0.0,0.0,0.0,0.0
2021-02-26_00-15-30,hr,30,116,PARSED,SAVES Act,To amend the Endangered Species Act of 1973 to provide that nonnative species in the United States shall not be treated as endangered species or threatened species for purposes of that Act.,False,False,2019-01-03,Environmental Protection,G000552,Louie Gohmert,R,8.0,0.0,8.0,0.0
2021-02-26_00-15-31,hr,31,116,PARSED,Caesar Syria Civilian Protection Act of 2019,"To require certain additional actions in connection with the national emergency with respect to Syria, and for other purposes.",True,False,2019-01-03,International Affairs,E000179,Eliot L. Engel,D,57.0,36.0,21.0,0.0
2021-02-26_00-15-33,hr,32,116,PARSED,"Buy a Brick, Build the Wall Act of 2019",To allow the Secretary of the Treasury to accept public donations to fund the construction of a barrier on the border between the United States and Mexico and for other purposes.,False,False,2019-01-03,Immigration,D000626,Warren Davidson,R,24.0,0.0,24.0,0.0
2021-02-26_00-15-34,hr,33,116,PARSED,Gun Trafficking Prohibition Act,To increase public safety by punishing and deterring firearms trafficking.,False,False,2019-01-03,Crime and Law Enforcement,R000515,Bobby L. Rush,D,37.0,37.0,0.0,0.0
2021-02-26_00-15-35,hr,34,116,PARSED,Energy and Water Research Integration Act of 2019,"To ensure consideration of water intensity in the Department of Energy's energy research, development, and demonstration programs to help guarantee efficient, reliable, and sustainable delivery of energy and clean water resources.",True,False,2019-01-03,Water Resources Development,J000126,Eddie Bernice Johnson,D,4.0,2.0,2.0,0.0
2021-02-26_00-15-35,hr,35,116,PARSED,Emmett Till Antilynching Act,"To amend section 249 of title 18, United States Code, to specify lynching as a hate crime act.",True,False,2019-01-03,Crime and Law Enforcement,R000515,Bobby L. Rush,D,148.0,147.0,1.0,0.0
2021-02-26_00-15-39,hr,36,116,PARSED,Combating Sexual Harassment in Science Act of 2019,"To provide for research to better understand the causes and consequences of sexual harassment affecting individuals in the scientific, technical, engineering, and mathematics workforce and to examine policies to reduce the prevalence and negative impact of such harassment, and for other purposes.",True,False,2019-01-03,"Science, Technology, Communications",J000126,Eddie Bernice Johnson,D,102.0,95.0,7.0,0.0
2021-02-26_00-15-40,hr,37,116,PARSED,Kissimmee River Wild and Scenic River Study Act,"To amend the Wild and Scenic Rivers Act to designate segments of the Kissimmee River and its tributaries in the State of Florida for study for potential addition to the National Wild and Scenic Rivers System, and for other purposes.",False,False,2019-01-03,Public Lands and Natural Resources,S001200,Darren Soto,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-41,hr,38,116,PARSED,Concealed Carry Reciprocity Act of 2019,"To amend title 18, United States Code, to provide a means by which nonresidents of a State whose residents may carry concealed firearms may also do so in the State.",False,False,2019-01-03,Crime and Law Enforcement,H001067,Richard Hudson,R,167.0,3.0,164.0,0.0
2021-02-26_00-15-45,hr,39,116,PARSED,Federal Sunset Act of 2019,"To provide for the periodic review of the efficiency and public need for Federal agencies, to establish a commission for the purpose of reviewing the efficiency and public need of such agencies, and to provide for the abolishment of agencies for which a public need does not exist.",False,False,2019-01-03,Government Operations and Politics,H001067,Richard Hudson,R,0.0,0.0,0.0,0.0
2021-02-26_00-15-46,hr,40,116,PARSED,Commission to Study and Develop Reparation Proposals for African-Americans Act,"To address the fundamental injustice, cruelty, brutality, and inhumanity of slavery in the United States and the 13 American colonies between 1619 and 1865 and to establish a commission to study and consider a national apology and proposal for reparations for the institution of slavery, its subsequent de jure and de facto racial and economic discrimination against African-Americans, and the impact of these forces on living African-Americans, to make recommendations to the Congress on appropriate remedies, and for other purposes.",False,False,2019-01-03,"Civil Rights and Liberties, Minority Issues",J000032,Sheila Jackson Lee,D,173.0,173.0,0.0,0.0
2021-02-26_00-15-54,hr,41,116,PARSED,RESCUE Act for Black and Community Banks,"To provide regulatory relief for Black and community banks, to codify the Minority Bank Deposit Program, and for other purposes.",False,False,2019-01-03,Finance and Financial Sector,R000515,Bobby L. Rush,D,23.0,23.0,0.0,0.0
2021-02-26_00-15-55,hr,42,116,PARSED,First Responder Identification of Emergency Needs in Disaster Situations,"To require the Secretary of Homeland Security to submit a study on the circumstances which may impact the effectiveness and availability of first responders before, during, or after a terrorist threat or event, and for other purposes.",False,False,2019-01-03,Emergency Management,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-55,hr,43,116,PARSED,Cyber Vulnerability Disclosure Reporting Act,"To require the Secretary of Homeland Security to submit a report on cyber vulnerability disclosures, and for other purposes.",False,False,2019-01-03,"Science, Technology, Communications",J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-56,hr,44,116,PARSED,Coretta Scott King Mid-Decade Redistricting Prohibition Act of 2019,To prohibit States from carrying out more than one Congressional redistricting after a decennial census and apportionment.,False,False,2019-01-03,Congress,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-57,hr,45,116,PARSED,Barack Obama Highway Act,"To designate the portion of Interstate Route 57 that is located in Illinois as the ""Barack Obama Highway"", and for other purposes.",False,False,2019-01-03,Transportation and Public Works,R000515,Bobby L. Rush,D,10.0,10.0,0.0,0.0
2021-02-26_00-15-57,hr,46,116,PARSED,Social Security Safety Dividend Act of 2019,"To ensure that seniors, veterans, and people with disabilities who receive Social Security and certain other Federal benefits receive a $250 payment in the event that no cost-of-living adjustment is payable in a calendar year.",False,False,2019-01-03,Social Welfare,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-58,hr,47,116,PARSED,TRUMP Special Counsel Act,To create an alternative prosecutor for certain Federal offenses.,False,False,2019-01-03,Crime and Law Enforcement,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-58,hr,48,116,PARSED,Protect American Taxpayers and Secure Border Act,"To prohibit taxpayer funds from being used to build a wall between Mexico and the United States, and for other purposes.",False,False,2019-01-03,Immigration,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-59,hr,49,116,PARSED,Accidental Firearms Transfers Reporting Act of 2019,"To require the Director of the Federal Bureau of Investigation to report to the Congress semiannually on the number of firearms transfers resulting from the failure to complete a background check within 3 business days, and the procedures followed after it is discovered that a firearm transfer has been made to a transferee who is ineligible to receive a firearm.",False,False,2019-01-03,Crime and Law Enforcement,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-15-59,hr,50,116,PARSED,GREAT Act,"To modernize Federal grant reporting, and for other purposes.",False,False,2019-01-03,Government Operations and Politics,F000450,Virginia Foxx,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-00,hr,51,116,PARSED,"Washington, D.C. Admission Act","To provide for the admission of the State of Washington, D.C. into the Union.",True,False,2019-01-03,Government Operations and Politics,N000147,Eleanor Holmes Norton,D,228.0,228.0,0.0,1.0
2021-02-26_00-16-07,hr,52,116,PARSED,SAFETI Act,"To require a report and assessment regarding Department of Homeland Security responses to terrorist threats to Federal elections, and for other purposes.",False,False,2019-01-03,Emergency Management,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-16-08,hr,53,116,PARSED,Infant Protection and Baby Switching Prevention Act of 2019,"To amend title XVIII of the Social Security Act to require hospitals reimbursed under the Medicare system to establish and implement security procedures to reduce the likelihood of infant patient abduction and baby switching, including procedures for identifying all infant patients in the hospital in a manner that ensures that it will be evident if infants are missing from the hospital.",False,False,2019-01-03,Health,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-16-08,hr,54,116,PARSED,"To designate the outstation of the Department of Veterans Affairs in North Ogden, Utah, as the Major Brent Taylor Vet Center Outstation.","To designate the outstation of the Department of Veterans Affairs in North Ogden, Utah, as the Major Brent Taylor Vet Center Outstation.",False,False,2019-01-03,Armed Forces and National Security,B001250,Rob Bishop,R,3.0,1.0,2.0,0.0
2021-02-26_00-16-09,hr,55,116,PARSED,Connecting Broadband Deserts Act of 2019,"To amend the Communications Act of 1934 to direct the Federal Communications Commission to conduct an annual inquiry on the availability of advanced telecommunications capability in broadband deserts, and for other purposes.",False,False,2019-01-03,"Science, Technology, Communications",R000515,Bobby L. Rush,D,16.0,16.0,0.0,0.0
2021-02-26_00-16-10,hr,56,116,PARSED,Financial Technology Protection Act,"To establish an Independent Financial Technology Task Force to Combat Terrorism and Illicit Financing, to provide rewards for information leading to convictions related to terrorist use of digital currencies, to establish a Fintech Leadership in Innovation and Financial Intelligence Program to encourage the development of tools and programs to combat terrorist and illicit use of digital currencies, and for other purposes.",True,False,2019-01-03,Finance and Financial Sector,B001305,Ted Budd,R,4.0,2.0,2.0,0.0
2021-02-26_00-16-10,hr,57,116,PARSED,CAPITALS Act,To require the Secretary of Homeland Security to conduct a study on the feasibility of establishing a Civilian Cyber Defense National Resource in the Department of Homeland Security.,False,False,2019-01-03,Emergency Management,J000032,Sheila Jackson Lee,D,0.0,0.0,0.0,0.0
2021-02-26_00-16-11,hr,58,116,PARSED,To amend the Internal Revenue Code of 1986 to allow the child tax credit with respect to stillbirths.,To amend the Internal Revenue Code of 1986 to allow the child tax credit with respect to stillbirths.,False,False,2019-01-03,Taxation,G000568,Morgan Griffith,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-12,hr,59,116,PARSED,Transparency and Accountability of Failed Exchanges Act,"To amend title I of the Patient Protection and Affordable Care Act to require that a State awarded a Federal grant to establish an Exchange and that terminates the State operation of such an Exchange provide for an audit of the use of grant funds and return funds to the Federal Government, and for other purposes.",False,False,2019-01-03,Health,A000372,Rick Allen,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-12,hr,60,116,PARSED,BARN Act,"To reform the H-2A program for nonimmigrant agricultural workers, and for other purposes.",False,False,2019-01-03,Immigration,A000372,Rick Allen,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-13,hr,61,116,PARSED,Carson City Mint 150th Anniversary Commemorative Coin Act of 2019,"To require the Secretary of the Treasury to mint coins in commemoration of the Carson City Mint 150th anniversary, and for other purposes.",False,False,2019-01-03,Finance and Financial Sector,A000369,Mark Amodei,R,3.0,3.0,0.0,0.0
2021-02-26_00-16-14,hr,62,116,PARSED,Head Start Improvement Act of 2019,"To amend the Head Start Act to authorize block grants to States for prekindergarten education, and for other purposes.",False,False,2019-01-03,Education,B001299,Jim Banks,R,4.0,0.0,4.0,0.0
2021-02-26_00-16-15,hr,63,116,PARSED,Student Loan Disclosure Modernization Act,"To amend the Higher Education Act of 1965 to direct the Secretary of Education to develop a plain language disclosure form for borrowers of Federal student loans, and for other purposes.",False,False,2019-01-03,Education,B001299,Jim Banks,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-16,hr,64,116,PARSED,Patients First Act of 2019,"To intensify stem cell research showing evidence of substantial clinical benefit to patients, and for other purposes.",False,False,2019-01-03,Health,B001299,Jim Banks,R,14.0,0.0,14.0,0.0
2021-02-26_00-16-16,hr,65,116,PARSED,Enhancing Educational Opportunities for Home School Students Act,To amend the Internal Revenue Code of 1986 to allow section 529 education accounts to be used for homeschooling expenses.,False,False,2019-01-03,Taxation,B001299,Jim Banks,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-17,hr,66,116,PARSED,Route 66 Centennial Commission Act,"To establish the Route 66 Centennial Commission, to direct the Secretary of Transportation to prepare a plan on the preservation needs of Route 66, and for other purposes.",True,False,2019-01-03,Transportation and Public Works,D000619,Rodney Davis,R,13.0,8.0,5.0,0.0
2021-02-26_00-16-18,hr,67,116,PARSED,Federal Employee Retroactive Pay Fairness Act,"To provide for the compensation of Federal employees and other government employees furloughed during a Government shutdown, and for other purposes.",False,False,2019-01-03,Government Operations and Politics,B001292,Donald Beyer,D,94.0,85.0,9.0,0.0
2021-02-26_00-16-20,hr,68,116,PARSED,Defund National Endowment for the Humanities Act of 2019,To provide that none of the funds made available to the National Endowment for the Humanities for any fiscal year may be used to carry out section 7 of the National Foundation on the Arts and the Humanities Act of 1965.,False,False,2019-01-03,"Arts, Culture, Religion",B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-20,hr,69,116,PARSED,Ending Common Core and Expanding School Choice Act,"To amend part A of title I of the Elementary and Secondary Education Act of 1965 to allow States, in accordance with State law, to let Federal funds for the education of disadvantaged children follow low-income children to the public school, charter school, accredited private school, or supplemental educational service program they attend, and for other purposes.",False,False,2019-01-03,Education,B001302,Andy Biggs,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-21,hr,70,116,PARSED,Freedom for Farmers Act of 2019,"To abolish the Agency for Toxic Substances and Disease Registry, and for other purposes.",False,False,2019-01-03,Health,B001302,Andy Biggs,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-21,hr,71,116,PARSED,To amend the Public Health Service Act to provide for cooperative governing of individual health insurance coverage.,To amend the Public Health Service Act to provide for cooperative governing of individual health insurance coverage.,False,False,2019-01-03,Health,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-22,hr,72,116,PARSED,Let Lenders Lend Act,"To provide that the final rule of the Bureau of Consumer Financial Protection titled ""Home Mortgage Disclosure (Regulation C)"" shall have no force or effect.",False,False,2019-01-03,Housing and Community Development,B001302,Andy Biggs,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-23,hr,73,116,PARSED,"To terminate the designation of the Islamic Republic of Pakistan as a major non-NATO ally, and for other purposes.","To terminate the designation of the Islamic Republic of Pakistan as a major non-NATO ally, and for other purposes.",False,False,2019-01-03,International Affairs,B001302,Andy Biggs,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-24,hr,74,116,PARSED,Grant's Law,To require the Secretary of Homeland Security to detain any alien who is unlawfully present in the United States and is arrested for certain criminal offenses.,False,False,2019-01-03,Immigration,B001302,Andy Biggs,R,16.0,0.0,16.0,0.0
2021-02-26_00-16-25,hr,75,116,PARSED,"To amend title 28, United States Code, to provide that the United States district court for the District of Columbia shall have exclusive jurisdiction over actions arising under the immigration laws, and for other purposes.","To amend title 28, United States Code, to provide that the United States district court for the District of Columbia shall have exclusive jurisdiction over actions arising under the immigration laws, and for other purposes.",False,False,2019-01-03,Law,B001302,Andy Biggs,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-25,hr,76,116,PARSED,Protect the Gig Economy Act of 2019,"To amend Rule 23 of the Federal Rules of Civil Procedure to protect the ""gig economy"" and small businesses that operate in large part through contractor services from the threat of costly class action litigation, and for other purposes.",False,False,2019-01-03,Law,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-26,hr,77,116,PARSED,Injunctive Authority Clarification Act of 2019,"To amend title 28, United States Code, to prohibit the issuance of national injunctions, and for other purposes.",False,False,2019-01-03,Law,B001302,Andy Biggs,R,4.0,0.0,4.0,0.0
2021-02-26_00-16-27,hr,78,116,PARSED,Judicial Administration and Improvement Act of 2019,"To amend title 28, United States Code, to divide the ninth judicial circuit of the United States into 2 circuits, and for other purposes.",False,False,2019-01-03,Law,B001302,Andy Biggs,R,4.0,0.0,4.0,0.0
2021-02-26_00-16-29,hr,79,116,PARSED,"To amend title 54, United States Code, to prohibit the extension or establishment of national monuments in Arizona except by express authorization of Congress, and for other purposes.","To amend title 54, United States Code, to prohibit the extension or establishment of national monuments in Arizona except by express authorization of Congress, and for other purposes.",False,False,2019-01-03,Public Lands and Natural Resources,B001302,Andy Biggs,R,1.0,0.0,1.0,0.0
2021-02-26_00-16-29,hr,80,116,PARSED,Phoenix VA Congressional Oversight Act,To direct the Secretary of Veterans Affairs to carry out a pilot program to improve the ability of Members of Congress to assist constituents with respect to benefits for veterans.,False,False,2019-01-03,Armed Forces and National Security,B001302,Andy Biggs,R,8.0,5.0,3.0,0.0
2021-02-26_00-16-30,hr,81,116,PARSED,To amend the Internal Revenue Code of 1986 to allow an above-the-line deduction for health insurance premiums.,To amend the Internal Revenue Code of 1986 to allow an above-the-line deduction for health insurance premiums.,False,False,2019-01-03,Taxation,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-31,hr,82,116,PARSED,FUEL Reform Act,To repeal the Department of Agriculture bioenergy subsidy programs and other related subsidy programs.,False,False,2019-01-03,Agriculture and Food,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-31,hr,83,116,PARSED,Responsible Path to Full Obamacare Repeal Act,To repeal the Patient Protection and Affordable Care Act and the Health Care and Education Reconciliation Act of 2010.,False,False,2019-01-03,Health,B001302,Andy Biggs,R,4.0,0.0,4.0,0.0
2021-02-26_00-16-32,hr,84,116,PARSED,No Free Rent for Freeloaders Act of 2019,"To establish a penalty for the Department of Housing and Urban Development for failure to enforce compliance with the public housing community service and self-sufficiency requirement under law, and for other purposes.",False,False,2019-01-03,Housing and Community Development,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-32,hr,85,116,PARSED,Fund and Complete the Border Wall Act,"To establish a separate account in the Treasury to hold deposits to be used to secure the southern border of the United States, and for other purposes.",False,False,2019-01-03,Immigration,B001302,Andy Biggs,R,14.0,0.0,14.0,0.0
2021-02-26_00-16-33,hr,86,116,PARSED,Budget Process Accountability Act,"To provide that the salaries of Members of a House of Congress will be held in escrow if that House has not agreed to a concurrent resolution on the budget for fiscal year 2020 by April 15, 2019, and to withhold the salary of the Director of OMB upon failure to submit the President's budget to Congress as required by section 1105 of title 31, United States Code.",False,False,2019-01-03,Economics and Public Finance,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-33,hr,87,116,PARSED,Midnight Rules Relief Act of 2019,"To amend chapter 8 of title 5, United States Code, to provide for en bloc consideration in resolutions of disapproval for ""midnight rules"", and for other purposes.",False,False,2019-01-03,Government Operations and Politics,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-34,hr,88,116,PARSED,Knife Owners' Protection Act of 2019,"To protect the right of law-abiding citizens to transport knives interstate, notwithstanding a patchwork of local and State prohibitions, and to repeal Federal provisions related to switchblade knives which burden citizens.",False,False,2019-01-03,Crime and Law Enforcement,B001302,Andy Biggs,R,7.0,1.0,6.0,0.0
2021-02-26_00-16-35,hr,89,116,PARSED,Improving Science in Chemical Assessments Act,"To direct that certain assessments with respect to toxicity of chemicals be carried out by the program offices of the Environmental Protection Agency, and for other purposes.",False,False,2019-01-03,Environmental Protection,B001302,Andy Biggs,R,3.0,0.0,3.0,0.0
2021-02-26_00-16-35,hr,90,116,PARSED,Protection from Obamacare Mandates and Congressional Equity Act,To amend the Internal Revenue Code of 1986 to provide an exemption to the individual mandate to maintain health coverage for individuals residing in counties with fewer than 2 health insurance issuers offering plans on an Exchange; to require Members of Congress and congressional staff to abide by the Patient Protection and Affordable Care Act with respect to health insurance coverage; and for other purposes.,False,False,2019-01-03,Government Operations and Politics,B001302,Andy Biggs,R,0.0,0.0,0.0,0.0
2021-02-26_00-16-36,hr,91,116,PARSED,Columbia River In-Lieu and Treaty Fishing Access Sites Improvement Act,"To authorize the Secretary of the Interior to assess sanitation and safety conditions at Bureau of Indian Affairs facilities that were constructed to provide affected Columbia River Treaty tribes access to traditional fishing grounds and expend funds on construction of facilities and structures to improve those conditions, and for other purposes.",True,False,2019-01-03,Native Americans,B000574,Earl Blumenauer,D,1.0,1.0,0.0,0.0
2021-02-26_00-16-37,hr,92,116,PARSED,Vote By Mail Act of 2019,"To amend the Help America Vote Act of 2002 to allow all eligible voters to vote by mail in Federal elections, to amend the National Voter Registration Act of 1993 to provide for automatic voter registration.",False,False,2019-01-03,Government Operations and Politics,B000574,Earl Blumenauer,D,40.0,40.0,0.0,0.0
2021-02-26_00-16-37,hr,93,116,PARSED,Same Day Registration Act of 2019,To amend the Help America Vote Act of 2002 to require States to provide for same day registration.,False,False,2019-01-03,Government Operations and Politics,B001285,Julia Brownley,D,32.0,32.0,0.0,0.0
2021-02-26_00-16-39,hr,94,116,PARSED,Amend the Code for Marriage Equality Act of 2019,"To replace references to ""wives"" and ""husbands"" in Federal law with references to ""spouses"", and for other purposes.",False,False,2019-01-03,"Civil Rights and Liberties, Minority Issues",B001285,Julia Brownley,D,78.0,78.0,0.0,0.0
